time_captured,05_unb_hrm_accX
1970-01-01 00:00:00.000000445,1421.98328394205
1970-01-01 00:00:00.000000446,158.95408684973
1970-01-01 00:00:00.000000447,-984.381897275251
1970-01-01 00:00:00.000000448,-328.700700917947
1970-01-01 00:00:00.000000449,-173.582964076108
1970-01-01 00:00:00.000000450,263.642
1970-01-01 00:00:00.000000451,1048.15031530534
1970-01-01 00:00:00.000000452,1516.12750769807
1970-01-01 00:00:00.000000453,-625.989350424275
1970-01-01 00:00:00.000000454,-1034.77806043152
1970-01-01 00:00:00.000000455,-742.888156152878
1970-01-01 00:00:00.000000456,-447.43798019026
1970-01-01 00:00:00.000000457,1101.9648064854
1970-01-01 00:00:00.000000458,753.413634510713
1970-01-01 00:00:00.000000459,-723.826
1970-01-01 00:00:00.000000460,-442.842275960803
1970-01-01 00:00:00.000000461,-71.5805321346488
1970-01-01 00:00:00.000000462,196.041441122356
1970-01-01 00:00:00.000000463,659.986774688584
1970-01-01 00:00:00.000000464,1464.30616571007
1970-01-01 00:00:00.000000465,332.332052290857
1970-01-01 00:00:00.000000466,-1243.68477958893
1970-01-01 00:00:00.000000467,-983.06762015782
1970-01-01 00:00:00.000000468,-813.618
1970-01-01 00:00:00.000000469,878.07507712394
1970-01-01 00:00:00.000000470,615.000641540596
1970-01-01 00:00:00.000000471,-621.712
1970-01-01 00:00:00.000000472,-767.265690058615
1970-01-01 00:00:00.000000473,-161.993086036987
1970-01-01 00:00:00.000000474,31.1826705994362
1970-01-01 00:00:00.000000475,619.873903518558
1970-01-01 00:00:00.000000476,1098.45609534816
1970-01-01 00:00:00.000000477,892.308233841557
1970-01-01 00:00:00.000000478,-762.080322887174
1970-01-01 00:00:00.000000479,-654.550124357378
1970-01-01 00:00:00.000000480,-1140.334
1970-01-01 00:00:00.000000481,-11.627568433294
1970-01-01 00:00:00.000000482,1193.86823071364
1970-01-01 00:00:00.000000483,-331.619937139939
1970-01-01 00:00:00.000000484,-809.806437551808
1970-01-01 00:00:00.000000485,-105.685966068372
1970-01-01 00:00:00.000000486,-175.772031204543
1970-01-01 00:00:00.000000487,116.959296186184
1970-01-01 00:00:00.000000488,1205.01233106789
1970-01-01 00:00:00.000000489,1146.922
1970-01-01 00:00:00.000000490,-1054.14504820993
1970-01-01 00:00:00.000000491,-912.29035056999
1970-01-01 00:00:00.000000492,-849.788472656201
1970-01-01 00:00:00.000000493,-811.551195006196
1970-01-01 00:00:00.000000494,449.159265606481
1970-01-01 00:00:00.000000495,463.392932514224
1970-01-01 00:00:00.000000496,-830.39623285394
1970-01-01 00:00:00.000000497,-532.190426116641
1970-01-01 00:00:00.000000498,-121.39
1970-01-01 00:00:00.000000499,229.998212298189
1970-01-01 00:00:00.000000500,439.284761869291
1970-01-01 00:00:00.000000501,1215.12
1970-01-01 00:00:00.000000502,-235.717266135329
1970-01-01 00:00:00.000000503,-1079.14215895462
1970-01-01 00:00:00.000000504,-1100.58021070396
