time_captured,01_off_hrm_accY
1970-01-01 00:00:00.000000550,-14.6960295865653
1970-01-01 00:00:00.000000551,-13.3992253819477
1970-01-01 00:00:00.000000552,-13.786
1970-01-01 00:00:00.000000553,-13.5958404981658
1970-01-01 00:00:00.000000554,-14.8311513748577
1970-01-01 00:00:00.000000555,-13.176
1970-01-01 00:00:00.000000556,-14.687913438641
1970-01-01 00:00:00.000000557,-14.9147974629911
1970-01-01 00:00:00.000000558,-14.5635144479793
1970-01-01 00:00:00.000000559,-14.3471239532058
1970-01-01 00:00:00.000000560,-14.7709530866335
1970-01-01 00:00:00.000000561,-13.3470464095071
1970-01-01 00:00:00.000000562,-13.8251129591416
1970-01-01 00:00:00.000000563,-14.1357904580039
1970-01-01 00:00:00.000000564,-14.518
1970-01-01 00:00:00.000000565,-14.236943556053
1970-01-01 00:00:00.000000566,-15.3273270187624
1970-01-01 00:00:00.000000567,-14.762
1970-01-01 00:00:00.000000568,-15.500470182485
1970-01-01 00:00:00.000000569,-15.6253901941404
1970-01-01 00:00:00.000000570,-14.884
1970-01-01 00:00:00.000000571,-12.5397550179774
1970-01-01 00:00:00.000000572,-14.4595175949707
1970-01-01 00:00:00.000000573,-13.9048538825042
1970-01-01 00:00:00.000000574,-16.0744733207896
1970-01-01 00:00:00.000000575,-14.4018026448181
1970-01-01 00:00:00.000000576,-14.0135889317648
1970-01-01 00:00:00.000000577,-14.7517366562712
1970-01-01 00:00:00.000000578,-15.8173138514917
1970-01-01 00:00:00.000000579,-15.372
1970-01-01 00:00:00.000000580,-14.1663284015553
1970-01-01 00:00:00.000000581,-15.8829133931043
1970-01-01 00:00:00.000000582,-14.884
1970-01-01 00:00:00.000000583,-14.4631788844648
1970-01-01 00:00:00.000000584,-15.2340183824591
1970-01-01 00:00:00.000000585,-14.884
1970-01-01 00:00:00.000000586,-14.4298097859095
1970-01-01 00:00:00.000000587,-15.7623811919706
1970-01-01 00:00:00.000000588,-14.0193578221556
1970-01-01 00:00:00.000000589,-15.360767581371
1970-01-01 00:00:00.000000590,-12.5952662167536
1970-01-01 00:00:00.000000591,-13.7177357153491
1970-01-01 00:00:00.000000592,-13.83189648678
1970-01-01 00:00:00.000000593,-15.1444410405252
1970-01-01 00:00:00.000000594,-14.152
1970-01-01 00:00:00.000000595,-14.9828864841627
1970-01-01 00:00:00.000000596,-15.628381723519
1970-01-01 00:00:00.000000597,-14.64
1970-01-01 00:00:00.000000598,-16.3111581431273
1970-01-01 00:00:00.000000599,-14.1135891139902
1970-01-01 00:00:00.000000600,-15.1597282830832
1970-01-01 00:00:00.000000601,-14.0172473601786
1970-01-01 00:00:00.000000602,-13.3255886300394
1970-01-01 00:00:00.000000603,-13.8282215454842
1970-01-01 00:00:00.000000604,-14.2537095519223
1970-01-01 00:00:00.000000605,-14.7453167463811
1970-01-01 00:00:00.000000606,-13.2980080957213
1970-01-01 00:00:00.000000607,-14.9705092395178
1970-01-01 00:00:00.000000608,-14.5374756268201
1970-01-01 00:00:00.000000609,-12.2
1970-01-01 00:00:00.000000610,-15.5712246705812
1970-01-01 00:00:00.000000611,-13.7111040479093
1970-01-01 00:00:00.000000612,-14.396
1970-01-01 00:00:00.000000613,-14.0522446432134
1970-01-01 00:00:00.000000614,-14.0717122050908
1970-01-01 00:00:00.000000615,-14.1733722638147
1970-01-01 00:00:00.000000616,-13.7952542008867
1970-01-01 00:00:00.000000617,-14.9349065919813
1970-01-01 00:00:00.000000618,-13.4437741026875
1970-01-01 00:00:00.000000619,-12.7888390876259
1970-01-01 00:00:00.000000620,-14.1931983582815
1970-01-01 00:00:00.000000621,-14.1886442873089
1970-01-01 00:00:00.000000622,-15.0567780146617
1970-01-01 00:00:00.000000623,-14.5552759098733
1970-01-01 00:00:00.000000624,-14.884
1970-01-01 00:00:00.000000625,-13.9385938695743
1970-01-01 00:00:00.000000626,-13.0452599553645
1970-01-01 00:00:00.000000627,-13.054
1970-01-01 00:00:00.000000628,-13.0065427134764
1970-01-01 00:00:00.000000629,-15.5187956037127
1970-01-01 00:00:00.000000630,-14.4926304962372
1970-01-01 00:00:00.000000631,-16.4939491920355
1970-01-01 00:00:00.000000632,-13.1439691344731
1970-01-01 00:00:00.000000633,-15.4279535637172
1970-01-01 00:00:00.000000634,-13.4181313574987
1970-01-01 00:00:00.000000635,-12.1243064074225
1970-01-01 00:00:00.000000636,-14.5569973557063
1970-01-01 00:00:00.000000637,-15.4742018323166
1970-01-01 00:00:00.000000638,-14.1342354965053
1970-01-01 00:00:00.000000639,-15.372
1970-01-01 00:00:00.000000640,-14.6004906454567
1970-01-01 00:00:00.000000641,-14.2781936476771
1970-01-01 00:00:00.000000642,-16.104
1970-01-01 00:00:00.000000643,-14.9199041895724
1970-01-01 00:00:00.000000644,-14.7008492967794
1970-01-01 00:00:00.000000645,-14.4113001851065
1970-01-01 00:00:00.000000646,-14.7435686572338
1970-01-01 00:00:00.000000647,-16.1866989066204
1970-01-01 00:00:00.000000648,-13.8627602251693
1970-01-01 00:00:00.000000649,-13.9158688441949
1970-01-01 00:00:00.000000650,-14.3857094371153
1970-01-01 00:00:00.000000651,-15.86
1970-01-01 00:00:00.000000652,-14.6875282908907
1970-01-01 00:00:00.000000653,-14.6890415983886
1970-01-01 00:00:00.000000654,-14.03
1970-01-01 00:00:00.000000655,-13.4877093902377
1970-01-01 00:00:00.000000656,-15.0308165469356
1970-01-01 00:00:00.000000657,-13.542
1970-01-01 00:00:00.000000658,-13.9957553000604
1970-01-01 00:00:00.000000659,-13.4944226696572
1970-01-01 00:00:00.000000660,-13.6473716630226
1970-01-01 00:00:00.000000661,-13.1553760782299
1970-01-01 00:00:00.000000662,-14.0685448457014
1970-01-01 00:00:00.000000663,-14.8682056960662
1970-01-01 00:00:00.000000664,-13.2893706909077
1970-01-01 00:00:00.000000665,-13.7666204953373
1970-01-01 00:00:00.000000666,-12.688
1970-01-01 00:00:00.000000667,-16.0393170036965
1970-01-01 00:00:00.000000668,-12.7424699642808
1970-01-01 00:00:00.000000669,-16.47
1970-01-01 00:00:00.000000670,-14.8160009640568
1970-01-01 00:00:00.000000671,-14.5342364761457
1970-01-01 00:00:00.000000672,-14.791566470258
1970-01-01 00:00:00.000000673,-14.9424088728493
1970-01-01 00:00:00.000000674,-15.5586525359675
1970-01-01 00:00:00.000000675,-13.708993725728
1970-01-01 00:00:00.000000676,-14.9439191064256
1970-01-01 00:00:00.000000677,-15.4867402461775
1970-01-01 00:00:00.000000678,-13.7186961897132
1970-01-01 00:00:00.000000679,-15.8277395606653
1970-01-01 00:00:00.000000680,-14.2867661298146
1970-01-01 00:00:00.000000681,-14.64
1970-01-01 00:00:00.000000682,-15.3878743901969
1970-01-01 00:00:00.000000683,-14.2528854659531
1970-01-01 00:00:00.000000684,-15.738
1970-01-01 00:00:00.000000685,-15.0631961495677
1970-01-01 00:00:00.000000686,-16.4173417054254
1970-01-01 00:00:00.000000687,-15.5495358942341
1970-01-01 00:00:00.000000688,-12.8725494391011
1970-01-01 00:00:00.000000689,-16.0034218100759
1970-01-01 00:00:00.000000690,-15.7094812214555
1970-01-01 00:00:00.000000691,-14.7416451821168
1970-01-01 00:00:00.000000692,-14.6264146656439
1970-01-01 00:00:00.000000693,-13.7512468545931
1970-01-01 00:00:00.000000694,-16.2632688205214
1970-01-01 00:00:00.000000695,-14.9957591147207
1970-01-01 00:00:00.000000696,-14.518
1970-01-01 00:00:00.000000697,-13.6486471000268
1970-01-01 00:00:00.000000698,-15.2345762569877
1970-01-01 00:00:00.000000699,-14.518
1970-01-01 00:00:00.000000700,-15.5092065751092
1970-01-01 00:00:00.000000701,-14.0779197153153
1970-01-01 00:00:00.000000702,-13.9096621870739
1970-01-01 00:00:00.000000703,-13.3191464956221
1970-01-01 00:00:00.000000704,-15.4624711412071
1970-01-01 00:00:00.000000705,-13.4461765831143
1970-01-01 00:00:00.000000706,-14.8167679626768
1970-01-01 00:00:00.000000707,-14.7646790686945
1970-01-01 00:00:00.000000708,-14.0663365006016
1970-01-01 00:00:00.000000709,-14.4440123205023
1970-01-01 00:00:00.000000710,-14.5112938663287
1970-01-01 00:00:00.000000711,-15.006
1970-01-01 00:00:00.000000712,-15.7768961476722
1970-01-01 00:00:00.000000713,-13.8161302984481
1970-01-01 00:00:00.000000714,-15.616
1970-01-01 00:00:00.000000715,-14.5338411433513
1970-01-01 00:00:00.000000716,-15.3119996871373
1970-01-01 00:00:00.000000717,-14.2955895611773
1970-01-01 00:00:00.000000718,-13.3172664834991
1970-01-01 00:00:00.000000719,-15.2882023407001
1970-01-01 00:00:00.000000720,-15.1554805796256
1970-01-01 00:00:00.000000721,-14.7408893389775
1970-01-01 00:00:00.000000722,-14.0343621833296
1970-01-01 00:00:00.000000723,-13.5002406581277
1970-01-01 00:00:00.000000724,-16.1416127354814
1970-01-01 00:00:00.000000725,-14.0127255991528
1970-01-01 00:00:00.000000726,-14.884
1970-01-01 00:00:00.000000727,-15.3834433624098
1970-01-01 00:00:00.000000728,-13.8734384406162
1970-01-01 00:00:00.000000729,-13.908
1970-01-01 00:00:00.000000730,-14.6395291226865
1970-01-01 00:00:00.000000731,-13.6486582095555
1970-01-01 00:00:00.000000732,-14.1456018278051
1970-01-01 00:00:00.000000733,-15.1002691671951
1970-01-01 00:00:00.000000734,-14.5329095637432
1970-01-01 00:00:00.000000735,-13.9577509914662
1970-01-01 00:00:00.000000736,-15.8739563210941
1970-01-01 00:00:00.000000737,-15.9773393223063
1970-01-01 00:00:00.000000738,-14.7023056111016
1970-01-01 00:00:00.000000739,-14.4102676618161
1970-01-01 00:00:00.000000740,-13.6395650536224
1970-01-01 00:00:00.000000741,-14.274
1970-01-01 00:00:00.000000742,-13.5354286522152
1970-01-01 00:00:00.000000743,-16.1948309508155
1970-01-01 00:00:00.000000744,-14.03
1970-01-01 00:00:00.000000745,-14.7405962738088
1970-01-01 00:00:00.000000746,-12.5958635929655
1970-01-01 00:00:00.000000747,-14.884
1970-01-01 00:00:00.000000748,-13.688768150554
1970-01-01 00:00:00.000000749,-15.2875525919007
1970-01-01 00:00:00.000000750,-14.6466947925099
1970-01-01 00:00:00.000000751,-13.8445056683317
1970-01-01 00:00:00.000000752,-14.5163197786777
1970-01-01 00:00:00.000000753,-16.2885833801137
1970-01-01 00:00:00.000000754,-15.1344798292776
1970-01-01 00:00:00.000000755,-14.0349113744663
1970-01-01 00:00:00.000000756,-14.884
1970-01-01 00:00:00.000000757,-15.2570134967206
1970-01-01 00:00:00.000000758,-15.2444201693753
1970-01-01 00:00:00.000000759,-14.762
1970-01-01 00:00:00.000000760,-13.9382346511331
1970-01-01 00:00:00.000000761,-15.4594988210644
1970-01-01 00:00:00.000000762,-15.982
1970-01-01 00:00:00.000000763,-14.1530914710923
1970-01-01 00:00:00.000000764,-15.2951157145899
1970-01-01 00:00:00.000000765,-13.4332820974361
1970-01-01 00:00:00.000000766,-15.1332795693609
1970-01-01 00:00:00.000000767,-13.1073375944255
1970-01-01 00:00:00.000000768,-14.4985221034781
1970-01-01 00:00:00.000000769,-14.683787348246
1970-01-01 00:00:00.000000770,-12.9150428943298
1970-01-01 00:00:00.000000771,-13.176
1970-01-01 00:00:00.000000772,-15.3160294375132
1970-01-01 00:00:00.000000773,-15.457795840913
1970-01-01 00:00:00.000000774,-13.908
1970-01-01 00:00:00.000000775,-14.8362643519376
1970-01-01 00:00:00.000000776,-14.7759942982798
1970-01-01 00:00:00.000000777,-13.786
1970-01-01 00:00:00.000000778,-15.4602002391054
1970-01-01 00:00:00.000000779,-14.9343725916121
1970-01-01 00:00:00.000000780,-14.8171732984642
1970-01-01 00:00:00.000000781,-15.867424771363
1970-01-01 00:00:00.000000782,-16.2127196741768
1970-01-01 00:00:00.000000783,-14.8599507240455
1970-01-01 00:00:00.000000784,-15.2045338119674
1970-01-01 00:00:00.000000785,-14.8540022687007
1970-01-01 00:00:00.000000786,-15.25
1970-01-01 00:00:00.000000787,-15.0082995630493
1970-01-01 00:00:00.000000788,-15.1409608305554
1970-01-01 00:00:00.000000789,-14.64
1970-01-01 00:00:00.000000790,-15.0661839509242
1970-01-01 00:00:00.000000791,-15.5861620937059
1970-01-01 00:00:00.000000792,-15.372
1970-01-01 00:00:00.000000793,-14.7829673093975
1970-01-01 00:00:00.000000794,-14.6459963897101
1970-01-01 00:00:00.000000795,-14.7990431033843
1970-01-01 00:00:00.000000796,-14.1040815154732
1970-01-01 00:00:00.000000797,-14.1963363330086
1970-01-01 00:00:00.000000798,-15.2260711474615
1970-01-01 00:00:00.000000799,-15.8015525251386
1970-01-01 00:00:00.000000800,-15.2334040007206
1970-01-01 00:00:00.000000801,-14.152
1970-01-01 00:00:00.000000802,-13.7234002211419
1970-01-01 00:00:00.000000803,-15.3876627849277
1970-01-01 00:00:00.000000804,-15.006
1970-01-01 00:00:00.000000805,-15.3824506667629
1970-01-01 00:00:00.000000806,-14.5359225559167
1970-01-01 00:00:00.000000807,-15.006
1970-01-01 00:00:00.000000808,-12.4521178785844
1970-01-01 00:00:00.000000809,-13.7326921102808
1970-01-01 00:00:00.000000810,-14.7066517624986
1970-01-01 00:00:00.000000811,-14.7261682276755
1970-01-01 00:00:00.000000812,-14.4092005103584
1970-01-01 00:00:00.000000813,-15.5497747419649
1970-01-01 00:00:00.000000814,-14.5242612102137
1970-01-01 00:00:00.000000815,-15.0317960220735
1970-01-01 00:00:00.000000816,-14.03
1970-01-01 00:00:00.000000817,-15.1844850058462
1970-01-01 00:00:00.000000818,-12.7194537769321
1970-01-01 00:00:00.000000819,-15.86
1970-01-01 00:00:00.000000820,-14.0884780777513
1970-01-01 00:00:00.000000821,-13.5355469553627
1970-01-01 00:00:00.000000822,-14.762
1970-01-01 00:00:00.000000823,-14.6971946812216
1970-01-01 00:00:00.000000824,-13.0654221129134
1970-01-01 00:00:00.000000825,-15.1647905045152
1970-01-01 00:00:00.000000826,-14.4577914273451
1970-01-01 00:00:00.000000827,-14.9784629159504
1970-01-01 00:00:00.000000828,-12.7264186199103
1970-01-01 00:00:00.000000829,-15.0705341428772
1970-01-01 00:00:00.000000830,-15.3348638714427
1970-01-01 00:00:00.000000831,-13.176
1970-01-01 00:00:00.000000832,-13.8451992385459
1970-01-01 00:00:00.000000833,-16.5620326632855
1970-01-01 00:00:00.000000834,-14.396
1970-01-01 00:00:00.000000835,-14.579668923773
1970-01-01 00:00:00.000000836,-14.5147146921132
1970-01-01 00:00:00.000000837,-16.0989129133606
1970-01-01 00:00:00.000000838,-14.944820112287
1970-01-01 00:00:00.000000839,-13.9166010132017
1970-01-01 00:00:00.000000840,-15.5642960449164
1970-01-01 00:00:00.000000841,-12.9500836475075
1970-01-01 00:00:00.000000842,-14.611745498464
1970-01-01 00:00:00.000000843,-14.895968030412
1970-01-01 00:00:00.000000844,-14.0435739701363
1970-01-01 00:00:00.000000845,-15.4657706575092
1970-01-01 00:00:00.000000846,-14.152
1970-01-01 00:00:00.000000847,-13.8590166561698
1970-01-01 00:00:00.000000848,-14.5987762540255
1970-01-01 00:00:00.000000849,-13.786
1970-01-01 00:00:00.000000850,-14.2140828564562
1970-01-01 00:00:00.000000851,-14.7236288357541
1970-01-01 00:00:00.000000852,-13.0376893628299
1970-01-01 00:00:00.000000853,-14.5894993940428
1970-01-01 00:00:00.000000854,-15.4150989363211
1970-01-01 00:00:00.000000855,-13.6154351619945
1970-01-01 00:00:00.000000856,-14.7804685103186
1970-01-01 00:00:00.000000857,-14.4048996817339
1970-01-01 00:00:00.000000858,-14.3479701389212
1970-01-01 00:00:00.000000859,-13.5536252303467
1970-01-01 00:00:00.000000860,-14.6169282521919
1970-01-01 00:00:00.000000861,-13.298
1970-01-01 00:00:00.000000862,-14.3562755090801
1970-01-01 00:00:00.000000863,-14.1496124316972
1970-01-01 00:00:00.000000864,-15.128
1970-01-01 00:00:00.000000865,-15.4818264356679
1970-01-01 00:00:00.000000866,-13.6122975860335
1970-01-01 00:00:00.000000867,-16.0665021274186
1970-01-01 00:00:00.000000868,-13.1925310599628
1970-01-01 00:00:00.000000869,-15.6518573456056
1970-01-01 00:00:00.000000870,-14.8240879548331
1970-01-01 00:00:00.000000871,-16.1349457702573
1970-01-01 00:00:00.000000872,-14.4675525985669
1970-01-01 00:00:00.000000873,-13.752568573443
1970-01-01 00:00:00.000000874,-15.2744197659052
1970-01-01 00:00:00.000000875,-15.7671774347126
1970-01-01 00:00:00.000000876,-12.81
1970-01-01 00:00:00.000000877,-15.298219516099
1970-01-01 00:00:00.000000878,-14.0222268720747
1970-01-01 00:00:00.000000879,-12.688
1970-01-01 00:00:00.000000880,-15.6635617446226
1970-01-01 00:00:00.000000881,-13.4591686889079
1970-01-01 00:00:00.000000882,-14.7325285548912
1970-01-01 00:00:00.000000883,-15.0660614947114
1970-01-01 00:00:00.000000884,-12.9156016259243
1970-01-01 00:00:00.000000885,-14.375328680536
1970-01-01 00:00:00.000000886,-14.9748327618421
1970-01-01 00:00:00.000000887,-13.6858005431104
1970-01-01 00:00:00.000000888,-14.9802567370786
1970-01-01 00:00:00.000000889,-12.9547852363986
1970-01-01 00:00:00.000000890,-14.7568725378338
1970-01-01 00:00:00.000000891,-14.03
1970-01-01 00:00:00.000000892,-14.7333971771051
1970-01-01 00:00:00.000000893,-14.3855558209192
1970-01-01 00:00:00.000000894,-15.128
1970-01-01 00:00:00.000000895,-13.8594634734674
1970-01-01 00:00:00.000000896,-15.2402024618765
1970-01-01 00:00:00.000000897,-13.7596893597888
1970-01-01 00:00:00.000000898,-14.5917704215814
1970-01-01 00:00:00.000000899,-15.4387890831288
1970-01-01 00:00:00.000000900,-13.4056416768558
1970-01-01 00:00:00.000000901,-14.235226398029
1970-01-01 00:00:00.000000902,-14.1837662078919
1970-01-01 00:00:00.000000903,-15.1184757292619
1970-01-01 00:00:00.000000904,-14.777982312842
1970-01-01 00:00:00.000000905,-14.2647271374098
1970-01-01 00:00:00.000000906,-13.908
1970-01-01 00:00:00.000000907,-14.1715559697493
1970-01-01 00:00:00.000000908,-13.4189369251135
1970-01-01 00:00:00.000000909,-14.762
1970-01-01 00:00:00.000000910,-14.9021622554279
1970-01-01 00:00:00.000000911,-14.9269002564546
1970-01-01 00:00:00.000000912,-15.6094448926512
1970-01-01 00:00:00.000000913,-12.376489347136
1970-01-01 00:00:00.000000914,-14.2144724440911
1970-01-01 00:00:00.000000915,-15.6472710633273
1970-01-01 00:00:00.000000916,-13.882564157114
1970-01-01 00:00:00.000000917,-15.4120570086597
1970-01-01 00:00:00.000000918,-13.3381862518446
1970-01-01 00:00:00.000000919,-13.7463982531056
1970-01-01 00:00:00.000000920,-15.3544507475787
1970-01-01 00:00:00.000000921,-13.664
1970-01-01 00:00:00.000000922,-15.8413189677291
1970-01-01 00:00:00.000000923,-13.7389650347273
1970-01-01 00:00:00.000000924,-14.64
1970-01-01 00:00:00.000000925,-14.8388913338079
1970-01-01 00:00:00.000000926,-12.5944092812272
1970-01-01 00:00:00.000000927,-13.7198153533084
1970-01-01 00:00:00.000000928,-16.7576297449571
1970-01-01 00:00:00.000000929,-14.6016820536626
1970-01-01 00:00:00.000000930,-14.1887127543424
1970-01-01 00:00:00.000000931,-15.4419256524308
1970-01-01 00:00:00.000000932,-15.583110081349
1970-01-01 00:00:00.000000933,-15.5151505028229
1970-01-01 00:00:00.000000934,-13.5635787696151
1970-01-01 00:00:00.000000935,-14.9344803094664
1970-01-01 00:00:00.000000936,-15.86
1970-01-01 00:00:00.000000937,-14.596429520887
1970-01-01 00:00:00.000000938,-13.7784996290161
1970-01-01 00:00:00.000000939,-14.762
1970-01-01 00:00:00.000000940,-13.2945033538379
1970-01-01 00:00:00.000000941,-15.2439612434255
1970-01-01 00:00:00.000000942,-14.8776042921471
1970-01-01 00:00:00.000000943,-15.7487406920421
1970-01-01 00:00:00.000000944,-14.5019699936294
1970-01-01 00:00:00.000000945,-13.6051689778544
1970-01-01 00:00:00.000000946,-15.0708806404836
1970-01-01 00:00:00.000000947,-15.0796390826696
1970-01-01 00:00:00.000000948,-14.7688057412708
1970-01-01 00:00:00.000000949,-15.2627526258878
1970-01-01 00:00:00.000000950,-14.6084924139476
1970-01-01 00:00:00.000000951,-14.274
1970-01-01 00:00:00.000000952,-14.4952140476523
1970-01-01 00:00:00.000000953,-14.5714326971305
1970-01-01 00:00:00.000000954,-13.298
1970-01-01 00:00:00.000000955,-13.465497572205
1970-01-01 00:00:00.000000956,-16.9329443164197
1970-01-01 00:00:00.000000957,-15.2579369639664
1970-01-01 00:00:00.000000958,-16.7880965732402
1970-01-01 00:00:00.000000959,-15.2171916107764
1970-01-01 00:00:00.000000960,-14.7735265720435
1970-01-01 00:00:00.000000961,-14.1623622546188
1970-01-01 00:00:00.000000962,-14.2692016561293
1970-01-01 00:00:00.000000963,-15.162324876513
1970-01-01 00:00:00.000000964,-14.5515392621056
1970-01-01 00:00:00.000000965,-15.6464091290519
1970-01-01 00:00:00.000000966,-14.518
1970-01-01 00:00:00.000000967,-13.4977691418282
1970-01-01 00:00:00.000000968,-13.8292457693361
1970-01-01 00:00:00.000000969,-14.396
1970-01-01 00:00:00.000000970,-14.5089634435266
1970-01-01 00:00:00.000000971,-13.9718861944505
1970-01-01 00:00:00.000000972,-14.1722756252253
1970-01-01 00:00:00.000000973,-14.283951308157
1970-01-01 00:00:00.000000974,-14.0674812997468
1970-01-01 00:00:00.000000975,-14.3712114889804
1970-01-01 00:00:00.000000976,-13.4563332768244
1970-01-01 00:00:00.000000977,-15.9039965400331
1970-01-01 00:00:00.000000978,-13.8136944454387
1970-01-01 00:00:00.000000979,-14.8387622828782
1970-01-01 00:00:00.000000980,-13.3893247192448
1970-01-01 00:00:00.000000981,-13.664
1970-01-01 00:00:00.000000982,-13.799529558288
1970-01-01 00:00:00.000000983,-15.0174337353545
1970-01-01 00:00:00.000000984,-13.42
1970-01-01 00:00:00.000000985,-14.6136893685821
1970-01-01 00:00:00.000000986,-13.6317858721794
1970-01-01 00:00:00.000000987,-14.9155439798766
1970-01-01 00:00:00.000000988,-13.9643093251027
1970-01-01 00:00:00.000000989,-15.378465171751
1970-01-01 00:00:00.000000990,-14.8583686955764
1970-01-01 00:00:00.000000991,-12.8868470662097
1970-01-01 00:00:00.000000992,-13.7467484073973
1970-01-01 00:00:00.000000993,-15.0648204101671
1970-01-01 00:00:00.000000994,-15.8555139092687
1970-01-01 00:00:00.000000995,-14.4204779447604
1970-01-01 00:00:00.000000996,-14.518
1970-01-01 00:00:00.000000997,-14.606614400842
1970-01-01 00:00:00.000000998,-14.1717800268964
1970-01-01 00:00:00.000000999,-12.81
1970-01-01 00:00:00.000001000,-13.5777652614853
1970-01-01 00:00:00.000001001,-14.3718079550667
1970-01-01 00:00:00.000001002,-14.2254316773987
1970-01-01 00:00:00.000001003,-14.3422334546296
1970-01-01 00:00:00.000001004,-15.4701830788818
1970-01-01 00:00:00.000001005,-14.9302155902882
1970-01-01 00:00:00.000001006,-14.7626419854672
1970-01-01 00:00:00.000001007,-14.4150505001791
1970-01-01 00:00:00.000001008,-12.444
1970-01-01 00:00:00.000001009,-16.2495805549735
1970-01-01 00:00:00.000001010,-13.1188644158036
1970-01-01 00:00:00.000001011,-14.396
1970-01-01 00:00:00.000001012,-15.5173393824844
1970-01-01 00:00:00.000001013,-14.1845314599549
1970-01-01 00:00:00.000001014,-15.006
1970-01-01 00:00:00.000001015,-15.8184590801769
1970-01-01 00:00:00.000001016,-13.2970587564154
1970-01-01 00:00:00.000001017,-13.1763503809778
1970-01-01 00:00:00.000001018,-15.0074986334775
1970-01-01 00:00:00.000001019,-14.3709979029339
1970-01-01 00:00:00.000001020,-13.8755385461763
1970-01-01 00:00:00.000001021,-15.4135395416188
1970-01-01 00:00:00.000001022,-14.7539447562356
1970-01-01 00:00:00.000001023,-15.494
1970-01-01 00:00:00.000001024,-14.4042701203603
1970-01-01 00:00:00.000001025,-13.4310155271322
1970-01-01 00:00:00.000001026,-15.128
1970-01-01 00:00:00.000001027,-15.0311030698529
1970-01-01 00:00:00.000001028,-15.306714991575
1970-01-01 00:00:00.000001029,-14.396
1970-01-01 00:00:00.000001030,-14.4442250243553
1970-01-01 00:00:00.000001031,-15.0847826912205
1970-01-01 00:00:00.000001032,-15.5153462634259
1970-01-01 00:00:00.000001033,-14.8447363549042
1970-01-01 00:00:00.000001034,-12.2411651793484
1970-01-01 00:00:00.000001035,-14.3294932194193
1970-01-01 00:00:00.000001036,-15.219598469708
1970-01-01 00:00:00.000001037,-13.5434144979549
1970-01-01 00:00:00.000001038,-13.542
1970-01-01 00:00:00.000001039,-12.9234999500718
1970-01-01 00:00:00.000001040,-13.930333332559
1970-01-01 00:00:00.000001041,-13.542
1970-01-01 00:00:00.000001042,-14.1212895963414
1970-01-01 00:00:00.000001043,-14.2677199713549
1970-01-01 00:00:00.000001044,-13.908
1970-01-01 00:00:00.000001045,-13.8208519608976
1970-01-01 00:00:00.000001046,-14.7020096295415
1970-01-01 00:00:00.000001047,-13.4664587409659
1970-01-01 00:00:00.000001048,-14.9123843084422
1970-01-01 00:00:00.000001049,-14.1737003879488
1970-01-01 00:00:00.000001050,-14.2335292289747
1970-01-01 00:00:00.000001051,-15.1413199737812
1970-01-01 00:00:00.000001052,-13.2115113473829
1970-01-01 00:00:00.000001053,-16.592
1970-01-01 00:00:00.000001054,-13.7863017068879
1970-01-01 00:00:00.000001055,-14.0002174577098
1970-01-01 00:00:00.000001056,-15.372
1970-01-01 00:00:00.000001057,-15.4970429551148
1970-01-01 00:00:00.000001058,-14.2591743366492
1970-01-01 00:00:00.000001059,-16.226
1970-01-01 00:00:00.000001060,-13.9216100270683
1970-01-01 00:00:00.000001061,-13.8357823421473
1970-01-01 00:00:00.000001062,-12.5683276174231
1970-01-01 00:00:00.000001063,-14.2015358158168
1970-01-01 00:00:00.000001064,-13.5549537217791
1970-01-01 00:00:00.000001065,-15.8644476940148
1970-01-01 00:00:00.000001066,-14.0887296197741
1970-01-01 00:00:00.000001067,-15.3925918618203
1970-01-01 00:00:00.000001068,-12.566
1970-01-01 00:00:00.000001069,-13.323604373346
1970-01-01 00:00:00.000001070,-15.4404977459282
1970-01-01 00:00:00.000001071,-14.274
1970-01-01 00:00:00.000001072,-14.4175655699615
1970-01-01 00:00:00.000001073,-14.9930253365097
1970-01-01 00:00:00.000001074,-11.956
1970-01-01 00:00:00.000001075,-16.0597280597098
1970-01-01 00:00:00.000001076,-15.2035192832118
1970-01-01 00:00:00.000001077,-14.6702237744137
1970-01-01 00:00:00.000001078,-14.2265211121135
1970-01-01 00:00:00.000001079,-13.9510908129698
1970-01-01 00:00:00.000001080,-14.7375029282862
1970-01-01 00:00:00.000001081,-16.6100066195192
1970-01-01 00:00:00.000001082,-14.7749543490326
1970-01-01 00:00:00.000001083,-13.786
1970-01-01 00:00:00.000001084,-15.274808507599
1970-01-01 00:00:00.000001085,-12.525380826697
1970-01-01 00:00:00.000001086,-15.128
1970-01-01 00:00:00.000001087,-14.6160750152702
1970-01-01 00:00:00.000001088,-14.3348148053543
1970-01-01 00:00:00.000001089,-13.908
1970-01-01 00:00:00.000001090,-12.8383692805238
1970-01-01 00:00:00.000001091,-13.1858426693619
1970-01-01 00:00:00.000001092,-15.2643214243633
1970-01-01 00:00:00.000001093,-15.8406030775721
1970-01-01 00:00:00.000001094,-14.6516615370977
1970-01-01 00:00:00.000001095,-13.8459684686675
1970-01-01 00:00:00.000001096,-13.8168162750053
1970-01-01 00:00:00.000001097,-14.6989637312819
1970-01-01 00:00:00.000001098,-13.42
1970-01-01 00:00:00.000001099,-14.5827923704046
1970-01-01 00:00:00.000001100,-13.0410224083547
1970-01-01 00:00:00.000001101,-15.86
1970-01-01 00:00:00.000001102,-14.3789826642939
