time_captured,02_on_hrm_accX
1970-01-01 00:00:00.000000561,1039.35745148367
1970-01-01 00:00:00.000000562,745.299214062203
1970-01-01 00:00:00.000000563,-429.436419697164
1970-01-01 00:00:00.000000564,-363.231021412165
1970-01-01 00:00:00.000000565,-388.901476576135
1970-01-01 00:00:00.000000566,-248.150276644184
1970-01-01 00:00:00.000000567,582.374811406878
1970-01-01 00:00:00.000000568,1154.05774505865
1970-01-01 00:00:00.000000569,74.4383305537121
1970-01-01 00:00:00.000000570,-843.809625955468
1970-01-01 00:00:00.000000571,-325.618
1970-01-01 00:00:00.000000572,-467.20586798323
1970-01-01 00:00:00.000000573,312.198099753525
1970-01-01 00:00:00.000000574,1273.45983726163
1970-01-01 00:00:00.000000575,462.274045709966
1970-01-01 00:00:00.000000576,-846.873143840775
1970-01-01 00:00:00.000000577,-436.915612446282
1970-01-01 00:00:00.000000578,-351.14702273422
1970-01-01 00:00:00.000000579,-6.26052743542803
1970-01-01 00:00:00.000000580,1262.7
1970-01-01 00:00:00.000000581,1074.97182506892
1970-01-01 00:00:00.000000582,-946.855303551873
1970-01-01 00:00:00.000000583,-692.106
1970-01-01 00:00:00.000000584,-330.354701576394
1970-01-01 00:00:00.000000585,-345.476877562141
1970-01-01 00:00:00.000000586,984.177306769843
1970-01-01 00:00:00.000000587,1282.95885273695
1970-01-01 00:00:00.000000588,-502.401740851361
1970-01-01 00:00:00.000000589,-1048.39479259214
1970-01-01 00:00:00.000000590,-296.490128277643
1970-01-01 00:00:00.000000591,-217.426934679461
1970-01-01 00:00:00.000000592,548.146
1970-01-01 00:00:00.000000593,1215.80921393351
1970-01-01 00:00:00.000000594,-10.4613000446103
1970-01-01 00:00:00.000000595,-887.314141638095
1970-01-01 00:00:00.000000596,-379.088885564124
1970-01-01 00:00:00.000000597,-515.38427607144
1970-01-01 00:00:00.000000598,437.509092348267
1970-01-01 00:00:00.000000599,1228.13490902769
1970-01-01 00:00:00.000000600,122.898076908048
1970-01-01 00:00:00.000000601,-685.152
1970-01-01 00:00:00.000000602,-330.225796165142
1970-01-01 00:00:00.000000603,-564.56099102582
1970-01-01 00:00:00.000000604,125.416
1970-01-01 00:00:00.000000605,1289.48751264339
1970-01-01 00:00:00.000000606,425.266574011401
1970-01-01 00:00:00.000000607,-754.07039166137
1970-01-01 00:00:00.000000608,-154.485236472146
1970-01-01 00:00:00.000000609,-490.733901605308
1970-01-01 00:00:00.000000610,-221.046425895513
1970-01-01 00:00:00.000000611,1230.52114015141
1970-01-01 00:00:00.000000612,547.829056913422
1970-01-01 00:00:00.000000613,-721.874
1970-01-01 00:00:00.000000614,-300.021769649316
1970-01-01 00:00:00.000000615,-425.301328896696
1970-01-01 00:00:00.000000616,-176.534
1970-01-01 00:00:00.000000617,956.720883068464
1970-01-01 00:00:00.000000618,1211.04307564925
1970-01-01 00:00:00.000000619,-614.073327202861
1970-01-01 00:00:00.000000620,-353.034738105619
1970-01-01 00:00:00.000000621,-396.767334900796
1970-01-01 00:00:00.000000622,-510.875604365935
1970-01-01 00:00:00.000000623,786.608013085289
1970-01-01 00:00:00.000000624,1234.99135888626
1970-01-01 00:00:00.000000625,-64.416
1970-01-01 00:00:00.000000626,-960.760744847925
1970-01-01 00:00:00.000000627,-391.532160582317
1970-01-01 00:00:00.000000628,-481.935652174142
1970-01-01 00:00:00.000000629,467.479349958627
1970-01-01 00:00:00.000000630,1305.23174682513
1970-01-01 00:00:00.000000631,401.390698554116
1970-01-01 00:00:00.000000632,-1113.83092501809
1970-01-01 00:00:00.000000633,-477.228960217076
1970-01-01 00:00:00.000000634,-483.608
1970-01-01 00:00:00.000000635,37.721750962
1970-01-01 00:00:00.000000636,1170.96048560228
1970-01-01 00:00:00.000000637,479.967579253972
1970-01-01 00:00:00.000000638,-937.437430838564
1970-01-01 00:00:00.000000639,-320.034423893561
1970-01-01 00:00:00.000000640,-480.197308731307
1970-01-01 00:00:00.000000641,5.59047150617286
1970-01-01 00:00:00.000000642,1166.66498169114
1970-01-01 00:00:00.000000643,441.762
1970-01-01 00:00:00.000000644,-438.484899490872
1970-01-01 00:00:00.000000645,-407.119850204595
1970-01-01 00:00:00.000000646,-517.646
1970-01-01 00:00:00.000000647,-245.946427013614
1970-01-01 00:00:00.000000648,949.597544858842
1970-01-01 00:00:00.000000649,687.86394101739
1970-01-01 00:00:00.000000650,-372.883483818315
1970-01-01 00:00:00.000000651,-528.121977692493
1970-01-01 00:00:00.000000652,-411.646628818169
1970-01-01 00:00:00.000000653,-553.667593066513
1970-01-01 00:00:00.000000654,562.103414669976
1970-01-01 00:00:00.000000655,1000.888
1970-01-01 00:00:00.000000656,15.7471890472686
1970-01-01 00:00:00.000000657,-483.749514398846
1970-01-01 00:00:00.000000658,-387.472
1970-01-01 00:00:00.000000659,-366.696511296958
1970-01-01 00:00:00.000000660,289.597058482221
1970-01-01 00:00:00.000000661,1201.29056432632
1970-01-01 00:00:00.000000662,496.119902378007
1970-01-01 00:00:00.000000663,-877.18976953458
1970-01-01 00:00:00.000000664,-489.066010565582
1970-01-01 00:00:00.000000665,-473.154220427391
1970-01-01 00:00:00.000000666,-20.1023685770263
1970-01-01 00:00:00.000000667,1210.972
1970-01-01 00:00:00.000000668,1041.2434284387
1970-01-01 00:00:00.000000669,-1051.17540727865
1970-01-01 00:00:00.000000670,-372.18221139399
1970-01-01 00:00:00.000000671,-439.161422894946
1970-01-01 00:00:00.000000672,-263.15561881122
1970-01-01 00:00:00.000000673,854.67107545698
1970-01-01 00:00:00.000000674,1379.7744666382
1970-01-01 00:00:00.000000675,-498.62826069776
1970-01-01 00:00:00.000000676,-698.084
1970-01-01 00:00:00.000000677,-273.670831890657
1970-01-01 00:00:00.000000678,-285.682261354118
1970-01-01 00:00:00.000000679,503.128
1970-01-01 00:00:00.000000680,1368.79487849842
1970-01-01 00:00:00.000000681,-14.3244274816003
1970-01-01 00:00:00.000000682,-1087.73688643021
1970-01-01 00:00:00.000000683,-370.260721823052
1970-01-01 00:00:00.000000684,-566.519862543048
1970-01-01 00:00:00.000000685,346.330162795509
1970-01-01 00:00:00.000000686,1138.25076251577
1970-01-01 00:00:00.000000687,101.54954368523
1970-01-01 00:00:00.000000688,-978.684
1970-01-01 00:00:00.000000689,-217.059678818171
1970-01-01 00:00:00.000000690,-495.450332778444
1970-01-01 00:00:00.000000691,187.068398267831
1970-01-01 00:00:00.000000692,1203.59562245687
1970-01-01 00:00:00.000000693,601.536199527184
1970-01-01 00:00:00.000000694,-826.120542018516
1970-01-01 00:00:00.000000695,-319.843466011479
1970-01-01 00:00:00.000000696,-552.788422676364
1970-01-01 00:00:00.000000697,-84.302
1970-01-01 00:00:00.000000698,1189.91797498347
1970-01-01 00:00:00.000000699,422.582779488719
1970-01-01 00:00:00.000000700,-681.736
1970-01-01 00:00:00.000000701,-313.696384626384
1970-01-01 00:00:00.000000702,-402.967468556382
1970-01-01 00:00:00.000000703,-445.386824857684
1970-01-01 00:00:00.000000704,839.010183424733
1970-01-01 00:00:00.000000705,804.077254034509
1970-01-01 00:00:00.000000706,-651.144480876048
1970-01-01 00:00:00.000000707,-479.045716900246
1970-01-01 00:00:00.000000708,-439.107587755461
1970-01-01 00:00:00.000000709,-587.552
1970-01-01 00:00:00.000000710,533.227077775524
1970-01-01 00:00:00.000000711,1207.85035334616
1970-01-01 00:00:00.000000712,-84.912
1970-01-01 00:00:00.000000713,-776.248191303258
1970-01-01 00:00:00.000000714,-293.948320513205
1970-01-01 00:00:00.000000715,-504.420430405254
1970-01-01 00:00:00.000000716,347.143385013062
1970-01-01 00:00:00.000000717,1293.04562882365
1970-01-01 00:00:00.000000718,396.364588722081
1970-01-01 00:00:00.000000719,-1004.84170836589
1970-01-01 00:00:00.000000720,-333.685415062636
1970-01-01 00:00:00.000000721,-404.308
1970-01-01 00:00:00.000000722,40.4708829993696
1970-01-01 00:00:00.000000723,1173.96513056597
1970-01-01 00:00:00.000000724,300.341122899034
1970-01-01 00:00:00.000000725,-1013.90878583443
1970-01-01 00:00:00.000000726,-427.720832400076
1970-01-01 00:00:00.000000727,-559.759268850751
1970-01-01 00:00:00.000000728,-28.8744862839717
1970-01-01 00:00:00.000000729,810.609738996899
1970-01-01 00:00:00.000000730,574.742
1970-01-01 00:00:00.000000731,-854.19838141146
1970-01-01 00:00:00.000000732,-443.885123690233
1970-01-01 00:00:00.000000733,-595.572452666121
1970-01-01 00:00:00.000000734,-170.688857762637
1970-01-01 00:00:00.000000735,339.916378744537
1970-01-01 00:00:00.000000736,827.291430499712
1970-01-01 00:00:00.000000737,-600.680924133001
1970-01-01 00:00:00.000000738,-418.829888003001
1970-01-01 00:00:00.000000739,-461.038
1970-01-01 00:00:00.000000740,-495.620379579988
1970-01-01 00:00:00.000000741,16.7310972823317
1970-01-01 00:00:00.000000742,1187.03575311191
1970-01-01 00:00:00.000000743,-451.189808568906
1970-01-01 00:00:00.000000744,-554.439766027127
1970-01-01 00:00:00.000000745,-294.049773105643
1970-01-01 00:00:00.000000746,-565.902220438633
1970-01-01 00:00:00.000000747,-97.8280764065939
1970-01-01 00:00:00.000000748,1202.676
1970-01-01 00:00:00.000000749,-36.4000736567764
1970-01-01 00:00:00.000000750,-524.420023834183
1970-01-01 00:00:00.000000751,-437.98
1970-01-01 00:00:00.000000752,-383.644981893273
1970-01-01 00:00:00.000000753,-238.671883511104
1970-01-01 00:00:00.000000754,817.002498683117
1970-01-01 00:00:00.000000755,555.554872470702
1970-01-01 00:00:00.000000756,-916.346622234232
1970-01-01 00:00:00.000000757,-359.140158210166
1970-01-01 00:00:00.000000758,-345.831136164675
1970-01-01 00:00:00.000000759,-342.788008457537
1970-01-01 00:00:00.000000760,403.942
1970-01-01 00:00:00.000000761,1049.28157396098
1970-01-01 00:00:00.000000762,-950.517898600736
1970-01-01 00:00:00.000000763,-524.436772881902
1970-01-01 00:00:00.000000764,-333.931123944032
1970-01-01 00:00:00.000000765,-241.913253312013
1970-01-01 00:00:00.000000766,160.936074186823
1970-01-01 00:00:00.000000767,1048.59504108349
1970-01-01 00:00:00.000000768,-517.578605821126
1970-01-01 00:00:00.000000769,-791.151750209564
1970-01-01 00:00:00.000000770,-382.997022265833
1970-01-01 00:00:00.000000771,-257.566297578601
1970-01-01 00:00:00.000000772,-115.29
1970-01-01 00:00:00.000000773,1277.42772170408
1970-01-01 00:00:00.000000774,-259.68968819661
1970-01-01 00:00:00.000000775,-647.129900415022
1970-01-01 00:00:00.000000776,-416.922022765345
1970-01-01 00:00:00.000000777,-506.753642914516
1970-01-01 00:00:00.000000778,-284.987918153759
1970-01-01 00:00:00.000000779,1464.1159069699
1970-01-01 00:00:00.000000780,-218.386325982922
1970-01-01 00:00:00.000000781,-824.11
1970-01-01 00:00:00.000000782,-287.49628497466
1970-01-01 00:00:00.000000783,-508.989388856743
1970-01-01 00:00:00.000000784,-289.75
1970-01-01 00:00:00.000000785,926.485470793921
1970-01-01 00:00:00.000000786,652.277339610274
1970-01-01 00:00:00.000000787,-382.197572028412
1970-01-01 00:00:00.000000788,-288.4868010858
1970-01-01 00:00:00.000000789,-436.61130496148
1970-01-01 00:00:00.000000790,-325.374
1970-01-01 00:00:00.000000791,455.911848727974
1970-01-01 00:00:00.000000792,1318.91581567724
1970-01-01 00:00:00.000000793,-822.768
1970-01-01 00:00:00.000000794,-342.156625615868
1970-01-01 00:00:00.000000795,-380.288594630413
1970-01-01 00:00:00.000000796,-424.811624510472
1970-01-01 00:00:00.000000797,202.342031032898
1970-01-01 00:00:00.000000798,1385.51850898487
1970-01-01 00:00:00.000000799,-563.102106448565
1970-01-01 00:00:00.000000800,-500.316872460989
1970-01-01 00:00:00.000000801,-387.778948114373
1970-01-01 00:00:00.000000802,-325.984
1970-01-01 00:00:00.000000803,270.04868243635
1970-01-01 00:00:00.000000804,1289.06320597269
1970-01-01 00:00:00.000000805,453.516397278258
1970-01-01 00:00:00.000000806,-718.036644908075
1970-01-01 00:00:00.000000807,-377.584975324241
1970-01-01 00:00:00.000000808,-408.633211723113
1970-01-01 00:00:00.000000809,48.7366439344352
1970-01-01 00:00:00.000000810,1206.60080437402
1970-01-01 00:00:00.000000811,735.05
1970-01-01 00:00:00.000000812,-674.700659289255
1970-01-01 00:00:00.000000813,-351.833991779768
1970-01-01 00:00:00.000000814,-442.507913500841
1970-01-01 00:00:00.000000815,-132.430124951364
1970-01-01 00:00:00.000000816,1262.79671830796
1970-01-01 00:00:00.000000817,842.670266993945
1970-01-01 00:00:00.000000818,-472.240609864084
1970-01-01 00:00:00.000000819,-383.210531724565
1970-01-01 00:00:00.000000820,-679.784
1970-01-01 00:00:00.000000821,-64.2387640826156
1970-01-01 00:00:00.000000822,999.68029744134
1970-01-01 00:00:00.000000823,1040.294
1970-01-01 00:00:00.000000824,-382.711437205799
1970-01-01 00:00:00.000000825,-439.183938500828
1970-01-01 00:00:00.000000826,-530.977466125368
1970-01-01 00:00:00.000000827,-108.217689255875
1970-01-01 00:00:00.000000828,601.362963816903
1970-01-01 00:00:00.000000829,1038.098
1970-01-01 00:00:00.000000830,-38.3112890481892
1970-01-01 00:00:00.000000831,-673.999392613664
1970-01-01 00:00:00.000000832,-442.616
1970-01-01 00:00:00.000000833,-375.942418496891
1970-01-01 00:00:00.000000834,373.981995818825
1970-01-01 00:00:00.000000835,1307.32131394608
1970-01-01 00:00:00.000000836,461.927034344446
1970-01-01 00:00:00.000000837,-1029.88100078237
1970-01-01 00:00:00.000000838,-375.315623793519
1970-01-01 00:00:00.000000839,-360.425012491273
1970-01-01 00:00:00.000000840,115.177842436435
1970-01-01 00:00:00.000000841,1112.884
1970-01-01 00:00:00.000000842,976.023976262194
1970-01-01 00:00:00.000000843,-997.859113917454
1970-01-01 00:00:00.000000844,-472.62364492723
1970-01-01 00:00:00.000000845,-300.480959871637
1970-01-01 00:00:00.000000846,-329.759058460682
1970-01-01 00:00:00.000000847,795.692238207594
1970-01-01 00:00:00.000000848,1363.36496684764
1970-01-01 00:00:00.000000849,-502.365787338348
1970-01-01 00:00:00.000000850,-609.185641795278
1970-01-01 00:00:00.000000851,-462.895949202294
1970-01-01 00:00:00.000000852,-78.8382318799207
1970-01-01 00:00:00.000000853,518.866
1970-01-01 00:00:00.000000854,1161.83079213827
1970-01-01 00:00:00.000000855,-120.500412692135
1970-01-01 00:00:00.000000856,-725.925971673243
1970-01-01 00:00:00.000000857,-542.999632356705
1970-01-01 00:00:00.000000858,-202.974595039028
1970-01-01 00:00:00.000000859,596.105184481117
1970-01-01 00:00:00.000000860,1208.60657786922
1970-01-01 00:00:00.000000861,-245.531120484738
1970-01-01 00:00:00.000000862,-684.298
1970-01-01 00:00:00.000000863,-406.60915878111
1970-01-01 00:00:00.000000864,-300.293788217522
1970-01-01 00:00:00.000000865,-49.9816730825854
1970-01-01 00:00:00.000000866,1273.32165900591
1970-01-01 00:00:00.000000867,-222.452644961683
1970-01-01 00:00:00.000000868,-717.482
1970-01-01 00:00:00.000000869,-281.283197010203
1970-01-01 00:00:00.000000870,-562.317424607071
1970-01-01 00:00:00.000000871,353.8
1970-01-01 00:00:00.000000872,761.110383965226
1970-01-01 00:00:00.000000873,219.169967299459
1970-01-01 00:00:00.000000874,-705.547343810417
1970-01-01 00:00:00.000000875,-206.939271699637
1970-01-01 00:00:00.000000876,-454.816065014709
1970-01-01 00:00:00.000000877,122.816765105056
1970-01-01 00:00:00.000000878,426.245185202941
1970-01-01 00:00:00.000000879,859.803937885128
1970-01-01 00:00:00.000000880,-820.45
1970-01-01 00:00:00.000000881,-338.503513763754
1970-01-01 00:00:00.000000882,-432.456803744416
1970-01-01 00:00:00.000000883,-122.528198729011
1970-01-01 00:00:00.000000884,360.048477340324
1970-01-01 00:00:00.000000885,1265.86278803998
1970-01-01 00:00:00.000000886,-690.45595439715
1970-01-01 00:00:00.000000887,-489.211267640196
1970-01-01 00:00:00.000000888,-431.499497043025
1970-01-01 00:00:00.000000889,-281.698
1970-01-01 00:00:00.000000890,516.476757307197
1970-01-01 00:00:00.000000891,1066.83637025653
1970-01-01 00:00:00.000000892,-79.666
1970-01-01 00:00:00.000000893,-793.123679832911
1970-01-01 00:00:00.000000894,-491.397046778567
1970-01-01 00:00:00.000000895,-383.421283364515
1970-01-01 00:00:00.000000896,25.9314445292885
1970-01-01 00:00:00.000000897,1044.83512454911
1970-01-01 00:00:00.000000898,598.898
1970-01-01 00:00:00.000000899,-804.32672259682
1970-01-01 00:00:00.000000900,-399.242734525602
1970-01-01 00:00:00.000000901,-249.347353942451
1970-01-01 00:00:00.000000902,-56.9351966802105
1970-01-01 00:00:00.000000903,1215.84866457542
1970-01-01 00:00:00.000000904,389.79
1970-01-01 00:00:00.000000905,-726.423134526925
1970-01-01 00:00:00.000000906,-328.984419352625
1970-01-01 00:00:00.000000907,-754.326
1970-01-01 00:00:00.000000908,71.4029828217663
1970-01-01 00:00:00.000000909,1383.2802024178
1970-01-01 00:00:00.000000910,481.416301179055
1970-01-01 00:00:00.000000911,-630.447417686592
1970-01-01 00:00:00.000000912,-334.243395394141
1970-01-01 00:00:00.000000913,-426.39
1970-01-01 00:00:00.000000914,-96.6790209819954
1970-01-01 00:00:00.000000915,1036.74637481608
1970-01-01 00:00:00.000000916,1203.164
1970-01-01 00:00:00.000000917,-533.327147911351
1970-01-01 00:00:00.000000918,-605.155414870958
1970-01-01 00:00:00.000000919,-541.722060410665
1970-01-01 00:00:00.000000920,-428.818720943262
1970-01-01 00:00:00.000000921,823.914090209489
1970-01-01 00:00:00.000000922,1459.17899627561
1970-01-01 00:00:00.000000923,-172.942080633362
1970-01-01 00:00:00.000000924,-956.235173929168
1970-01-01 00:00:00.000000925,-267.79
1970-01-01 00:00:00.000000926,-295.220019722265
1970-01-01 00:00:00.000000927,242.644983868174
1970-01-01 00:00:00.000000928,1392.86933297228
1970-01-01 00:00:00.000000929,641.958619037518
1970-01-01 00:00:00.000000930,-992.096912225434
1970-01-01 00:00:00.000000931,-603.440461451836
1970-01-01 00:00:00.000000932,-304.077626270149
1970-01-01 00:00:00.000000933,-9.66955527273191
1970-01-01 00:00:00.000000934,1074.84148608152
1970-01-01 00:00:00.000000935,794.988752048103
1970-01-01 00:00:00.000000936,-924.0574043198
1970-01-01 00:00:00.000000937,-535.336
1970-01-01 00:00:00.000000938,-227.212615330542
1970-01-01 00:00:00.000000939,-46.9580765042246
1970-01-01 00:00:00.000000940,831.756739150686
1970-01-01 00:00:00.000000941,1067.41771792819
1970-01-01 00:00:00.000000942,-623.893214604107
1970-01-01 00:00:00.000000943,-789.432826969355
1970-01-01 00:00:00.000000944,-480.184030975573
1970-01-01 00:00:00.000000945,-205.88754499739
1970-01-01 00:00:00.000000946,1007.232
1970-01-01 00:00:00.000000947,876.711744085972
1970-01-01 00:00:00.000000948,-422.129182519185
1970-01-01 00:00:00.000000949,-496.926066161799
1970-01-01 00:00:00.000000950,-335.989353023213
1970-01-01 00:00:00.000000951,-402.216108120412
1970-01-01 00:00:00.000000952,714.063111761661
1970-01-01 00:00:00.000000953,1135.73583456442
1970-01-01 00:00:00.000000954,-5.35271440503095
1970-01-01 00:00:00.000000955,-823.134
1970-01-01 00:00:00.000000956,-294.153436456922
1970-01-01 00:00:00.000000957,-624.782533809598
1970-01-01 00:00:00.000000958,290.238
1970-01-01 00:00:00.000000959,1251.69669484494
1970-01-01 00:00:00.000000960,230.54193707677
1970-01-01 00:00:00.000000961,-828.031810311467
1970-01-01 00:00:00.000000962,-201.492114417529
1970-01-01 00:00:00.000000963,-313.539386624537
1970-01-01 00:00:00.000000964,-86.9421350831782
1970-01-01 00:00:00.000000965,1220.47588786274
1970-01-01 00:00:00.000000966,697.391546142213
1970-01-01 00:00:00.000000967,-852.17
1970-01-01 00:00:00.000000968,-429.406243032053
1970-01-01 00:00:00.000000969,-489.214557840054
1970-01-01 00:00:00.000000970,-269.62
1970-01-01 00:00:00.000000971,1169.6592735537
1970-01-01 00:00:00.000000972,828.887835340645
1970-01-01 00:00:00.000000973,-651.599701487943
1970-01-01 00:00:00.000000974,-434.51241191847
1970-01-01 00:00:00.000000975,-449.195937212768
1970-01-01 00:00:00.000000976,-242.658
1970-01-01 00:00:00.000000977,696.417795434738
1970-01-01 00:00:00.000000978,1110.37816174286
1970-01-01 00:00:00.000000979,-56.974
1970-01-01 00:00:00.000000980,-886.924363726607
1970-01-01 00:00:00.000000981,-335.672691382966
1970-01-01 00:00:00.000000982,-513.36525799114
1970-01-01 00:00:00.000000983,714.753715999713
1970-01-01 00:00:00.000000984,972.766495483018
1970-01-01 00:00:00.000000985,480.314
1970-01-01 00:00:00.000000986,-782.543997617797
1970-01-01 00:00:00.000000987,-290.915511452005
1970-01-01 00:00:00.000000988,-591.456
1970-01-01 00:00:00.000000989,-1.38384212071313
1970-01-01 00:00:00.000000990,1156.38849011589
1970-01-01 00:00:00.000000991,297.044237513869
1970-01-01 00:00:00.000000992,-516.948561200397
1970-01-01 00:00:00.000000993,-291.742282089578
1970-01-01 00:00:00.000000994,-670.268
1970-01-01 00:00:00.000000995,9.1905732510087
1970-01-01 00:00:00.000000996,1045.44554830834
1970-01-01 00:00:00.000000997,688.807797706704
1970-01-01 00:00:00.000000998,-341.248762410816
1970-01-01 00:00:00.000000999,-451.276752617407
1970-01-01 00:00:00.000001000,-541.702531485782
1970-01-01 00:00:00.000001001,-116.874973782716
1970-01-01 00:00:00.000001002,547.942114689594
1970-01-01 00:00:00.000001003,976.244
1970-01-01 00:00:00.000001004,-3.76902121227849
1970-01-01 00:00:00.000001005,-513.575250404432
1970-01-01 00:00:00.000001006,-329.522
1970-01-01 00:00:00.000001007,-549.676088182362
1970-01-01 00:00:00.000001008,329.655611930486
1970-01-01 00:00:00.000001009,825.767447781127
1970-01-01 00:00:00.000001010,223.382967656002
1970-01-01 00:00:00.000001011,-1137.77771715376
1970-01-01 00:00:00.000001012,-316.907336375145
1970-01-01 00:00:00.000001013,-400.018821751451
1970-01-01 00:00:00.000001014,-10.48100820182
1970-01-01 00:00:00.000001015,1201.578
1970-01-01 00:00:00.000001016,836.504028587029
1970-01-01 00:00:00.000001017,-994.093089920018
1970-01-01 00:00:00.000001018,-496.171130441482
1970-01-01 00:00:00.000001019,-320.946473167787
1970-01-01 00:00:00.000001020,-123.35282154377
1970-01-01 00:00:00.000001021,985.948377970834
1970-01-01 00:00:00.000001022,156.690241673197
1970-01-01 00:00:00.000001023,-364.666785012229
1970-01-01 00:00:00.000001024,-677.331465437876
1970-01-01 00:00:00.000001025,-590.971520679604
1970-01-01 00:00:00.000001026,-75.5491297942112
1970-01-01 00:00:00.000001027,726.998
1970-01-01 00:00:00.000001028,605.292316911571
1970-01-01 00:00:00.000001029,-273.146386301457
1970-01-01 00:00:00.000001030,-766.068632540246
1970-01-01 00:00:00.000001031,-639.250526287632
1970-01-01 00:00:00.000001032,-38.8999819202876
1970-01-01 00:00:00.000001033,742.998910116331
1970-01-01 00:00:00.000001034,955.971426509127
1970-01-01 00:00:00.000001035,-590.274294431052
1970-01-01 00:00:00.000001036,-812.398
1970-01-01 00:00:00.000001037,-488.688494311704
1970-01-01 00:00:00.000001038,-254.391594789109
1970-01-01 00:00:00.000001039,50.996
1970-01-01 00:00:00.000001040,1294.59411353265
1970-01-01 00:00:00.000001041,-514.541842786365
1970-01-01 00:00:00.000001042,-457.252994178911
1970-01-01 00:00:00.000001043,-253.588539824027
1970-01-01 00:00:00.000001044,-348.893148352768
1970-01-01 00:00:00.000001045,-71.6017325683845
1970-01-01 00:00:00.000001046,1234.3777909911
1970-01-01 00:00:00.000001047,-166.595929854024
1970-01-01 00:00:00.000001048,-782.02
1970-01-01 00:00:00.000001049,-576.994429733176
1970-01-01 00:00:00.000001050,-459.973801393709
1970-01-01 00:00:00.000001051,-80.8704318284856
1970-01-01 00:00:00.000001052,1076.08724840734
1970-01-01 00:00:00.000001053,679.608957218112
1970-01-01 00:00:00.000001054,-1003.0072362155
1970-01-01 00:00:00.000001055,-412.929531633245
1970-01-01 00:00:00.000001056,-250.370978607763
1970-01-01 00:00:00.000001057,-341.356
1970-01-01 00:00:00.000001058,1008.01479585579
1970-01-01 00:00:00.000001059,1190.36964781193
1970-01-01 00:00:00.000001060,-629.531393702809
1970-01-01 00:00:00.000001061,-874.717419874296
1970-01-01 00:00:00.000001062,-356.588435259399
1970-01-01 00:00:00.000001063,-389.245243430623
1970-01-01 00:00:00.000001064,835.650218141055
1970-01-01 00:00:00.000001065,1251.61018078936
1970-01-01 00:00:00.000001066,-230.824
1970-01-01 00:00:00.000001067,-903.485358105744
1970-01-01 00:00:00.000001068,-369.239499174415
1970-01-01 00:00:00.000001069,-95.892
1970-01-01 00:00:00.000001070,502.15982658362
1970-01-01 00:00:00.000001071,1222.74450092562
1970-01-01 00:00:00.000001072,188.86251272509
1970-01-01 00:00:00.000001073,-1085.6589785522
1970-01-01 00:00:00.000001074,-466.043860612673
1970-01-01 00:00:00.000001075,-164.217632036849
1970-01-01 00:00:00.000001076,159.010882185548
1970-01-01 00:00:00.000001077,1311.00562375382
1970-01-01 00:00:00.000001078,191.784
1970-01-01 00:00:00.000001079,-636.100979594119
1970-01-01 00:00:00.000001080,-272.052433275931
1970-01-01 00:00:00.000001081,-622.850312784971
1970-01-01 00:00:00.000001082,-41.9005861510377
1970-01-01 00:00:00.000001083,1080.66899801062
1970-01-01 00:00:00.000001084,507.613438720697
1970-01-01 00:00:00.000001085,-669.840863854946
1970-01-01 00:00:00.000001086,-363.942076953606
1970-01-01 00:00:00.000001087,-530.944
1970-01-01 00:00:00.000001088,-190.425617777016
1970-01-01 00:00:00.000001089,1030.89394781165
1970-01-01 00:00:00.000001090,912.792827024397
1970-01-01 00:00:00.000001091,-580.476734949364
1970-01-01 00:00:00.000001092,-333.951263398949
1970-01-01 00:00:00.000001093,-434.474968427083
1970-01-01 00:00:00.000001094,-403.758959595162
1970-01-01 00:00:00.000001095,907.736010027408
1970-01-01 00:00:00.000001096,1324.26556452672
1970-01-01 00:00:00.000001097,-240.090028286708
1970-01-01 00:00:00.000001098,-784.735843280733
1970-01-01 00:00:00.000001099,-400.892
1970-01-01 00:00:00.000001100,-361.584183086777
1970-01-01 00:00:00.000001101,362.144037800031
1970-01-01 00:00:00.000001102,1389.06284311805
1970-01-01 00:00:00.000001103,446.478516224421
1970-01-01 00:00:00.000001104,-1155.79823497393
1970-01-01 00:00:00.000001105,-508.027975741692
1970-01-01 00:00:00.000001106,-485.854383691061
1970-01-01 00:00:00.000001107,39.7056572459291
1970-01-01 00:00:00.000001108,1230.37
1970-01-01 00:00:00.000001109,682.095739470259
1970-01-01 00:00:00.000001110,-892.042406169514
1970-01-01 00:00:00.000001111,-474.10077120667
1970-01-01 00:00:00.000001112,-553.133106706178
1970-01-01 00:00:00.000001113,-67.6772956707849
1970-01-01 00:00:00.000001114,848.451874080259
1970-01-01 00:00:00.000001115,426.751093136958
1970-01-01 00:00:00.000001116,-785.938379344986
1970-01-01 00:00:00.000001117,-547.17
1970-01-01 00:00:00.000001118,-416.76582045185
1970-01-01 00:00:00.000001119,-195.576056279002
1970-01-01 00:00:00.000001120,454.539649344878
1970-01-01 00:00:00.000001121,687.483101683696
1970-01-01 00:00:00.000001122,-666.541848001423
1970-01-01 00:00:00.000001123,-270.910932480222
1970-01-01 00:00:00.000001124,-466.884422107459
1970-01-01 00:00:00.000001125,-360.330264247595
1970-01-01 00:00:00.000001126,174.216
1970-01-01 00:00:00.000001127,932.697356645595
1970-01-01 00:00:00.000001128,-704.032929480932
1970-01-01 00:00:00.000001129,-587.796
1970-01-01 00:00:00.000001130,-406.299190150984
1970-01-01 00:00:00.000001131,-625.881817586273
1970-01-01 00:00:00.000001132,-8.60233967543246
