time_captured,01_off_raw_accX
1970-01-01 00:00:00.000000630,-5.734
1970-01-01 00:00:00.000000631,-6.466
1970-01-01 00:00:00.000000632,-6.832
1970-01-01 00:00:00.000000633,-3.172
1970-01-01 00:00:00.000000634,-7.198
1970-01-01 00:00:00.000000635,-8.174
1970-01-01 00:00:00.000000636,-7.442
1970-01-01 00:00:00.000000637,-7.076
1970-01-01 00:00:00.000000638,-7.564
1970-01-01 00:00:00.000000639,-9.76
1970-01-01 00:00:00.000000640,-7.32
1970-01-01 00:00:00.000000641,-8.662
1970-01-01 00:00:00.000000642,-8.296
1970-01-01 00:00:00.000000643,-4.392
1970-01-01 00:00:00.000000644,-5.49
1970-01-01 00:00:00.000000645,-9.76
1970-01-01 00:00:00.000000646,-5.612
1970-01-01 00:00:00.000000647,-5.49
1970-01-01 00:00:00.000000648,-7.93
1970-01-01 00:00:00.000000649,-7.076
1970-01-01 00:00:00.000000650,-6.344
1970-01-01 00:00:00.000000651,-6.466
1970-01-01 00:00:00.000000652,-8.54
1970-01-01 00:00:00.000000653,-4.758
1970-01-01 00:00:00.000000654,-7.686
1970-01-01 00:00:00.000000655,-9.028
1970-01-01 00:00:00.000000656,-5.734
1970-01-01 00:00:00.000000657,-4.88
1970-01-01 00:00:00.000000658,-7.32
1970-01-01 00:00:00.000000659,-2.684
1970-01-01 00:00:00.000000660,-5.734
1970-01-01 00:00:00.000000661,-6.954
1970-01-01 00:00:00.000000662,-8.662
1970-01-01 00:00:00.000000663,-7.076
1970-01-01 00:00:00.000000664,-6.71
1970-01-01 00:00:00.000000665,-8.54
1970-01-01 00:00:00.000000666,-5.612
1970-01-01 00:00:00.000000667,-5.612
1970-01-01 00:00:00.000000668,-9.882
1970-01-01 00:00:00.000000669,-8.418
1970-01-01 00:00:00.000000670,-5.002
1970-01-01 00:00:00.000000671,-11.346
1970-01-01 00:00:00.000000672,-8.052
1970-01-01 00:00:00.000000673,-7.564
1970-01-01 00:00:00.000000674,-9.516
1970-01-01 00:00:00.000000675,-7.93
1970-01-01 00:00:00.000000676,-7.93
1970-01-01 00:00:00.000000677,-5.734
1970-01-01 00:00:00.000000678,-9.882
1970-01-01 00:00:00.000000679,-2.44
1970-01-01 00:00:00.000000680,-4.026
1970-01-01 00:00:00.000000681,-8.906
1970-01-01 00:00:00.000000682,-5.612
1970-01-01 00:00:00.000000683,-8.784
1970-01-01 00:00:00.000000684,-10.004
1970-01-01 00:00:00.000000685,-5.856
1970-01-01 00:00:00.000000686,-5.856
1970-01-01 00:00:00.000000687,-10.614
1970-01-01 00:00:00.000000688,-6.466
1970-01-01 00:00:00.000000689,-7.198
1970-01-01 00:00:00.000000690,-10.492
1970-01-01 00:00:00.000000691,-12.566
1970-01-01 00:00:00.000000692,-5.978
1970-01-01 00:00:00.000000693,-9.76
1970-01-01 00:00:00.000000694,-10.492
1970-01-01 00:00:00.000000695,-7.93
1970-01-01 00:00:00.000000696,-7.32
1970-01-01 00:00:00.000000697,-8.906
1970-01-01 00:00:00.000000698,-7.564
1970-01-01 00:00:00.000000699,-7.564
1970-01-01 00:00:00.000000700,-10.248
1970-01-01 00:00:00.000000701,-11.224
1970-01-01 00:00:00.000000702,-6.954
1970-01-01 00:00:00.000000703,-6.954
1970-01-01 00:00:00.000000704,-7.686
1970-01-01 00:00:00.000000705,-7.076
1970-01-01 00:00:00.000000706,-8.662
1970-01-01 00:00:00.000000707,-8.296
1970-01-01 00:00:00.000000708,-9.76
1970-01-01 00:00:00.000000709,-9.76
1970-01-01 00:00:00.000000710,-9.76
1970-01-01 00:00:00.000000711,-7.442
1970-01-01 00:00:00.000000712,-8.052
1970-01-01 00:00:00.000000713,-6.1
1970-01-01 00:00:00.000000714,-8.54
1970-01-01 00:00:00.000000715,-4.636
1970-01-01 00:00:00.000000716,-8.784
1970-01-01 00:00:00.000000717,-8.906
1970-01-01 00:00:00.000000718,-8.906
1970-01-01 00:00:00.000000719,-8.54
1970-01-01 00:00:00.000000720,-8.54
1970-01-01 00:00:00.000000721,-9.272
1970-01-01 00:00:00.000000722,-9.15
1970-01-01 00:00:00.000000723,-8.906
1970-01-01 00:00:00.000000724,-8.052
1970-01-01 00:00:00.000000725,-6.954
1970-01-01 00:00:00.000000726,-6.588
1970-01-01 00:00:00.000000727,-6.954
1970-01-01 00:00:00.000000728,-7.686
1970-01-01 00:00:00.000000729,-7.32
1970-01-01 00:00:00.000000730,-7.32
1970-01-01 00:00:00.000000731,-6.71
1970-01-01 00:00:00.000000732,-8.662
1970-01-01 00:00:00.000000733,-6.832
1970-01-01 00:00:00.000000734,-6.588
1970-01-01 00:00:00.000000735,-8.784
1970-01-01 00:00:00.000000736,-5.734
1970-01-01 00:00:00.000000737,-8.418
1970-01-01 00:00:00.000000738,-9.394
1970-01-01 00:00:00.000000739,-7.808
1970-01-01 00:00:00.000000740,-7.808
1970-01-01 00:00:00.000000741,-9.15
1970-01-01 00:00:00.000000742,-9.882
1970-01-01 00:00:00.000000743,-8.174
1970-01-01 00:00:00.000000744,-8.052
1970-01-01 00:00:00.000000745,-12.444
1970-01-01 00:00:00.000000746,-11.102
1970-01-01 00:00:00.000000747,-4.758
1970-01-01 00:00:00.000000748,-9.882
1970-01-01 00:00:00.000000749,-7.442
1970-01-01 00:00:00.000000750,-7.442
1970-01-01 00:00:00.000000751,-7.32
1970-01-01 00:00:00.000000752,-10.004
1970-01-01 00:00:00.000000753,-8.296
1970-01-01 00:00:00.000000754,-7.686
1970-01-01 00:00:00.000000755,-10.736
1970-01-01 00:00:00.000000756,-8.296
1970-01-01 00:00:00.000000757,-5.612
1970-01-01 00:00:00.000000758,-8.418
1970-01-01 00:00:00.000000759,-8.296
1970-01-01 00:00:00.000000760,-7.686
1970-01-01 00:00:00.000000761,-6.954
1970-01-01 00:00:00.000000762,-9.882
1970-01-01 00:00:00.000000763,-8.296
1970-01-01 00:00:00.000000764,-5.734
1970-01-01 00:00:00.000000765,-10.98
1970-01-01 00:00:00.000000766,-9.882
1970-01-01 00:00:00.000000767,-6.222
1970-01-01 00:00:00.000000768,-10.492
1970-01-01 00:00:00.000000769,-10.736
1970-01-01 00:00:00.000000770,-6.466
1970-01-01 00:00:00.000000771,-7.93
1970-01-01 00:00:00.000000772,-7.564
1970-01-01 00:00:00.000000773,-8.54
1970-01-01 00:00:00.000000774,-7.32
1970-01-01 00:00:00.000000775,-8.418
1970-01-01 00:00:00.000000776,-9.394
1970-01-01 00:00:00.000000777,-4.392
1970-01-01 00:00:00.000000778,-8.662
1970-01-01 00:00:00.000000779,-12.444
1970-01-01 00:00:00.000000780,-5.856
1970-01-01 00:00:00.000000781,-8.418
1970-01-01 00:00:00.000000782,-6.954
1970-01-01 00:00:00.000000783,-6.71
1970-01-01 00:00:00.000000784,-6.832
1970-01-01 00:00:00.000000785,-12.322
1970-01-01 00:00:00.000000786,-10.126
1970-01-01 00:00:00.000000787,-5.124
1970-01-01 00:00:00.000000788,-13.054
1970-01-01 00:00:00.000000789,-10.736
1970-01-01 00:00:00.000000790,-6.588
1970-01-01 00:00:00.000000791,-9.028
1970-01-01 00:00:00.000000792,-6.466
1970-01-01 00:00:00.000000793,-5.002
1970-01-01 00:00:00.000000794,-3.904
1970-01-01 00:00:00.000000795,-9.15
1970-01-01 00:00:00.000000796,-5.856
1970-01-01 00:00:00.000000797,-4.27
1970-01-01 00:00:00.000000798,-8.052
1970-01-01 00:00:00.000000799,-6.588
1970-01-01 00:00:00.000000800,-5.124
1970-01-01 00:00:00.000000801,-8.784
1970-01-01 00:00:00.000000802,-5.246
1970-01-01 00:00:00.000000803,-6.954
1970-01-01 00:00:00.000000804,-10.004
1970-01-01 00:00:00.000000805,-6.466
1970-01-01 00:00:00.000000806,-7.198
1970-01-01 00:00:00.000000807,-3.416
1970-01-01 00:00:00.000000808,-7.442
1970-01-01 00:00:00.000000809,-7.32
1970-01-01 00:00:00.000000810,-3.416
1970-01-01 00:00:00.000000811,-8.418
1970-01-01 00:00:00.000000812,-8.54
1970-01-01 00:00:00.000000813,-4.148
1970-01-01 00:00:00.000000814,-9.516
1970-01-01 00:00:00.000000815,-10.492
1970-01-01 00:00:00.000000816,-10.004
1970-01-01 00:00:00.000000817,-8.174
1970-01-01 00:00:00.000000818,-9.394
1970-01-01 00:00:00.000000819,-6.832
1970-01-01 00:00:00.000000820,-7.564
1970-01-01 00:00:00.000000821,-7.564
1970-01-01 00:00:00.000000822,-7.076
1970-01-01 00:00:00.000000823,-8.296
1970-01-01 00:00:00.000000824,-8.784
1970-01-01 00:00:00.000000825,-9.76
1970-01-01 00:00:00.000000826,-7.076
1970-01-01 00:00:00.000000827,-6.1
1970-01-01 00:00:00.000000828,-7.808
1970-01-01 00:00:00.000000829,-7.32
1970-01-01 00:00:00.000000830,-5.978
1970-01-01 00:00:00.000000831,-8.296
1970-01-01 00:00:00.000000832,-7.93
1970-01-01 00:00:00.000000833,-7.198
1970-01-01 00:00:00.000000834,-9.15
1970-01-01 00:00:00.000000835,-8.174
1970-01-01 00:00:00.000000836,-6.71
1970-01-01 00:00:00.000000837,-7.808
1970-01-01 00:00:00.000000838,-8.906
1970-01-01 00:00:00.000000839,-8.906
1970-01-01 00:00:00.000000840,-7.076
1970-01-01 00:00:00.000000841,-4.758
1970-01-01 00:00:00.000000842,-7.442
1970-01-01 00:00:00.000000843,-5.856
1970-01-01 00:00:00.000000844,-10.736
1970-01-01 00:00:00.000000845,-9.638
1970-01-01 00:00:00.000000846,-5.978
1970-01-01 00:00:00.000000847,-7.564
1970-01-01 00:00:00.000000848,-10.126
1970-01-01 00:00:00.000000849,-5.978
1970-01-01 00:00:00.000000850,-7.32
1970-01-01 00:00:00.000000851,-7.198
1970-01-01 00:00:00.000000852,-7.198
1970-01-01 00:00:00.000000853,-8.174
1970-01-01 00:00:00.000000854,-9.028
1970-01-01 00:00:00.000000855,-6.344
1970-01-01 00:00:00.000000856,-4.27
1970-01-01 00:00:00.000000857,-7.198
1970-01-01 00:00:00.000000858,-6.71
1970-01-01 00:00:00.000000859,-6.466
1970-01-01 00:00:00.000000860,-6.954
1970-01-01 00:00:00.000000861,-7.198
1970-01-01 00:00:00.000000862,-7.198
1970-01-01 00:00:00.000000863,-10.004
1970-01-01 00:00:00.000000864,-6.344
1970-01-01 00:00:00.000000865,-7.32
1970-01-01 00:00:00.000000866,-5.246
1970-01-01 00:00:00.000000867,-9.76
1970-01-01 00:00:00.000000868,-7.808
1970-01-01 00:00:00.000000869,-5.246
1970-01-01 00:00:00.000000870,-6.832
1970-01-01 00:00:00.000000871,-8.54
1970-01-01 00:00:00.000000872,-8.54
1970-01-01 00:00:00.000000873,-9.76
1970-01-01 00:00:00.000000874,-6.1
1970-01-01 00:00:00.000000875,-7.32
1970-01-01 00:00:00.000000876,-10.004
1970-01-01 00:00:00.000000877,-6.71
1970-01-01 00:00:00.000000878,-7.198
1970-01-01 00:00:00.000000879,-8.418
1970-01-01 00:00:00.000000880,-7.93
1970-01-01 00:00:00.000000881,-8.052
1970-01-01 00:00:00.000000882,-8.052
1970-01-01 00:00:00.000000883,-10.736
1970-01-01 00:00:00.000000884,-6.222
1970-01-01 00:00:00.000000885,-9.394
1970-01-01 00:00:00.000000886,-10.858
1970-01-01 00:00:00.000000887,-6.588
1970-01-01 00:00:00.000000888,-7.198
1970-01-01 00:00:00.000000889,-9.394
1970-01-01 00:00:00.000000890,-8.54
1970-01-01 00:00:00.000000891,-8.296
1970-01-01 00:00:00.000000892,-8.296
1970-01-01 00:00:00.000000893,-7.564
1970-01-01 00:00:00.000000894,-9.028
1970-01-01 00:00:00.000000895,-10.004
1970-01-01 00:00:00.000000896,-7.686
1970-01-01 00:00:00.000000897,-6.832
1970-01-01 00:00:00.000000898,-9.028
1970-01-01 00:00:00.000000899,-9.15
1970-01-01 00:00:00.000000900,-5.368
1970-01-01 00:00:00.000000901,-10.492
1970-01-01 00:00:00.000000902,-10.492
1970-01-01 00:00:00.000000903,-7.198
1970-01-01 00:00:00.000000904,-6.832
1970-01-01 00:00:00.000000905,-8.662
1970-01-01 00:00:00.000000906,-8.052
1970-01-01 00:00:00.000000907,-5.368
1970-01-01 00:00:00.000000908,-10.858
1970-01-01 00:00:00.000000909,-9.394
1970-01-01 00:00:00.000000910,-4.148
1970-01-01 00:00:00.000000911,-8.174
1970-01-01 00:00:00.000000912,-7.076
1970-01-01 00:00:00.000000913,-7.808
1970-01-01 00:00:00.000000914,-8.174
1970-01-01 00:00:00.000000915,-10.126
1970-01-01 00:00:00.000000916,-7.076
1970-01-01 00:00:00.000000917,-5.368
1970-01-01 00:00:00.000000918,-8.418
1970-01-01 00:00:00.000000919,-6.954
1970-01-01 00:00:00.000000920,-6.954
1970-01-01 00:00:00.000000921,-7.686
1970-01-01 00:00:00.000000922,-8.662
1970-01-01 00:00:00.000000923,-6.71
1970-01-01 00:00:00.000000924,-5.978
1970-01-01 00:00:00.000000925,-6.466
1970-01-01 00:00:00.000000926,-10.248
1970-01-01 00:00:00.000000927,-5.978
1970-01-01 00:00:00.000000928,-9.15
1970-01-01 00:00:00.000000929,-7.076
1970-01-01 00:00:00.000000930,-7.076
1970-01-01 00:00:00.000000931,-9.272
1970-01-01 00:00:00.000000932,-8.174
1970-01-01 00:00:00.000000933,-6.344
1970-01-01 00:00:00.000000934,-7.198
1970-01-01 00:00:00.000000935,-9.394
1970-01-01 00:00:00.000000936,-6.954
1970-01-01 00:00:00.000000937,-9.76
1970-01-01 00:00:00.000000938,-8.906
1970-01-01 00:00:00.000000939,-9.394
1970-01-01 00:00:00.000000940,-6.954
1970-01-01 00:00:00.000000941,-10.248
1970-01-01 00:00:00.000000942,-10.614
1970-01-01 00:00:00.000000943,-6.954
1970-01-01 00:00:00.000000944,-10.492
1970-01-01 00:00:00.000000945,-10.248
1970-01-01 00:00:00.000000946,-7.076
1970-01-01 00:00:00.000000947,-6.588
1970-01-01 00:00:00.000000948,-8.296
1970-01-01 00:00:00.000000949,-7.198
1970-01-01 00:00:00.000000950,-6.954
1970-01-01 00:00:00.000000951,-13.054
1970-01-01 00:00:00.000000952,-10.98
1970-01-01 00:00:00.000000953,-9.516
1970-01-01 00:00:00.000000954,-8.418
1970-01-01 00:00:00.000000955,-9.15
1970-01-01 00:00:00.000000956,-8.418
1970-01-01 00:00:00.000000957,-8.662
1970-01-01 00:00:00.000000958,-5.978
1970-01-01 00:00:00.000000959,-5.856
1970-01-01 00:00:00.000000960,-8.174
1970-01-01 00:00:00.000000961,-7.076
1970-01-01 00:00:00.000000962,-11.59
1970-01-01 00:00:00.000000963,-5.734
1970-01-01 00:00:00.000000964,-7.686
1970-01-01 00:00:00.000000965,-11.468
1970-01-01 00:00:00.000000966,-5.002
1970-01-01 00:00:00.000000967,-7.198
1970-01-01 00:00:00.000000968,-11.224
1970-01-01 00:00:00.000000969,-7.198
1970-01-01 00:00:00.000000970,-8.174
1970-01-01 00:00:00.000000971,-7.686
1970-01-01 00:00:00.000000972,-5.368
1970-01-01 00:00:00.000000973,-3.904
1970-01-01 00:00:00.000000974,-6.71
1970-01-01 00:00:00.000000975,-12.078
1970-01-01 00:00:00.000000976,-5.612
1970-01-01 00:00:00.000000977,-8.052
1970-01-01 00:00:00.000000978,-9.028
1970-01-01 00:00:00.000000979,-8.174
1970-01-01 00:00:00.000000980,-10.004
1970-01-01 00:00:00.000000981,-7.198
1970-01-01 00:00:00.000000982,-9.028
1970-01-01 00:00:00.000000983,-9.028
1970-01-01 00:00:00.000000984,-8.54
1970-01-01 00:00:00.000000985,-10.492
1970-01-01 00:00:00.000000986,-5.978
1970-01-01 00:00:00.000000987,-8.052
1970-01-01 00:00:00.000000988,-10.004
1970-01-01 00:00:00.000000989,-6.344
1970-01-01 00:00:00.000000990,-7.686
1970-01-01 00:00:00.000000991,-8.906
1970-01-01 00:00:00.000000992,-8.784
1970-01-01 00:00:00.000000993,-8.784
1970-01-01 00:00:00.000000994,-8.662
1970-01-01 00:00:00.000000995,-8.784
1970-01-01 00:00:00.000000996,-7.808
1970-01-01 00:00:00.000000997,-7.686
1970-01-01 00:00:00.000000998,-10.004
1970-01-01 00:00:00.000000999,-8.906
1970-01-01 00:00:00.000001000,-8.662
1970-01-01 00:00:00.000001001,-7.686
1970-01-01 00:00:00.000001002,-12.444
1970-01-01 00:00:00.000001003,-12.444
1970-01-01 00:00:00.000001004,-8.418
1970-01-01 00:00:00.000001005,-6.1
1970-01-01 00:00:00.000001006,-9.15
1970-01-01 00:00:00.000001007,-5.368
1970-01-01 00:00:00.000001008,-10.858
1970-01-01 00:00:00.000001009,-6.466
1970-01-01 00:00:00.000001010,-7.198
1970-01-01 00:00:00.000001011,-7.93
1970-01-01 00:00:00.000001012,-10.858
1970-01-01 00:00:00.000001013,-10.858
1970-01-01 00:00:00.000001014,-8.052
1970-01-01 00:00:00.000001015,-7.564
1970-01-01 00:00:00.000001016,-11.712
1970-01-01 00:00:00.000001017,-8.662
1970-01-01 00:00:00.000001018,-6.466
1970-01-01 00:00:00.000001019,-6.588
1970-01-01 00:00:00.000001020,-8.174
1970-01-01 00:00:00.000001021,-8.784
1970-01-01 00:00:00.000001022,-10.004
1970-01-01 00:00:00.000001023,-10.004
1970-01-01 00:00:00.000001024,-8.784
1970-01-01 00:00:00.000001025,-7.076
1970-01-01 00:00:00.000001026,-11.346
1970-01-01 00:00:00.000001027,-8.052
1970-01-01 00:00:00.000001028,-7.686
1970-01-01 00:00:00.000001029,-7.686
1970-01-01 00:00:00.000001030,-7.076
1970-01-01 00:00:00.000001031,-9.516
1970-01-01 00:00:00.000001032,-12.2
1970-01-01 00:00:00.000001033,-12.2
1970-01-01 00:00:00.000001034,-8.784
1970-01-01 00:00:00.000001035,-9.15
1970-01-01 00:00:00.000001036,-11.346
1970-01-01 00:00:00.000001037,-9.15
1970-01-01 00:00:00.000001038,-6.222
1970-01-01 00:00:00.000001039,-9.394
1970-01-01 00:00:00.000001040,-8.052
1970-01-01 00:00:00.000001041,-9.76
1970-01-01 00:00:00.000001042,-8.906
1970-01-01 00:00:00.000001043,-8.906
1970-01-01 00:00:00.000001044,-8.174
1970-01-01 00:00:00.000001045,-7.198
1970-01-01 00:00:00.000001046,-11.59
1970-01-01 00:00:00.000001047,-9.638
1970-01-01 00:00:00.000001048,-7.198
1970-01-01 00:00:00.000001049,-11.956
1970-01-01 00:00:00.000001050,-9.638
1970-01-01 00:00:00.000001051,-5.856
1970-01-01 00:00:00.000001052,-10.248
1970-01-01 00:00:00.000001053,-10.248
1970-01-01 00:00:00.000001054,-7.93
1970-01-01 00:00:00.000001055,-8.418
1970-01-01 00:00:00.000001056,-11.59
1970-01-01 00:00:00.000001057,-7.198
1970-01-01 00:00:00.000001058,-6.466
1970-01-01 00:00:00.000001059,-10.858
1970-01-01 00:00:00.000001060,-10.37
1970-01-01 00:00:00.000001061,-5.856
1970-01-01 00:00:00.000001062,-13.542
1970-01-01 00:00:00.000001063,-8.296
1970-01-01 00:00:00.000001064,-7.808
1970-01-01 00:00:00.000001065,-10.004
1970-01-01 00:00:00.000001066,-10.248
1970-01-01 00:00:00.000001067,-7.686
1970-01-01 00:00:00.000001068,-8.54
1970-01-01 00:00:00.000001069,-8.662
1970-01-01 00:00:00.000001070,-8.174
1970-01-01 00:00:00.000001071,-6.832
1970-01-01 00:00:00.000001072,-8.052
1970-01-01 00:00:00.000001073,-8.418
1970-01-01 00:00:00.000001074,-4.636
1970-01-01 00:00:00.000001075,-8.296
1970-01-01 00:00:00.000001076,-9.516
1970-01-01 00:00:00.000001077,-7.198
1970-01-01 00:00:00.000001078,-4.758
1970-01-01 00:00:00.000001079,-10.248
1970-01-01 00:00:00.000001080,-9.272
1970-01-01 00:00:00.000001081,-5.368
1970-01-01 00:00:00.000001082,-8.784
1970-01-01 00:00:00.000001083,-9.516
1970-01-01 00:00:00.000001084,-8.906
1970-01-01 00:00:00.000001085,-9.638
1970-01-01 00:00:00.000001086,-7.076
1970-01-01 00:00:00.000001087,-4.88
1970-01-01 00:00:00.000001088,-5.978
1970-01-01 00:00:00.000001089,-8.418
1970-01-01 00:00:00.000001090,-8.54
1970-01-01 00:00:00.000001091,-6.832
1970-01-01 00:00:00.000001092,-11.102
1970-01-01 00:00:00.000001093,-9.394
1970-01-01 00:00:00.000001094,-6.71
1970-01-01 00:00:00.000001095,-9.516
1970-01-01 00:00:00.000001096,-7.076
1970-01-01 00:00:00.000001097,-6.954
1970-01-01 00:00:00.000001098,-7.564
1970-01-01 00:00:00.000001099,-6.344
1970-01-01 00:00:00.000001100,-7.076
1970-01-01 00:00:00.000001101,-8.052
1970-01-01 00:00:00.000001102,-8.54
1970-01-01 00:00:00.000001103,-9.394
1970-01-01 00:00:00.000001104,-6.222
1970-01-01 00:00:00.000001105,-5.002
1970-01-01 00:00:00.000001106,-9.028
1970-01-01 00:00:00.000001107,-6.344
1970-01-01 00:00:00.000001108,-6.1
1970-01-01 00:00:00.000001109,-8.418
1970-01-01 00:00:00.000001110,-7.93
1970-01-01 00:00:00.000001111,-7.32
1970-01-01 00:00:00.000001112,-5.856
1970-01-01 00:00:00.000001113,-9.516
1970-01-01 00:00:00.000001114,-8.296
1970-01-01 00:00:00.000001115,-6.71
1970-01-01 00:00:00.000001116,-8.906
1970-01-01 00:00:00.000001117,-7.93
1970-01-01 00:00:00.000001118,-6.344
1970-01-01 00:00:00.000001119,-7.442
1970-01-01 00:00:00.000001120,-6.344
1970-01-01 00:00:00.000001121,-9.15
1970-01-01 00:00:00.000001122,-7.32
1970-01-01 00:00:00.000001123,-7.076
1970-01-01 00:00:00.000001124,-6.71
1970-01-01 00:00:00.000001125,-8.418
1970-01-01 00:00:00.000001126,-8.662
1970-01-01 00:00:00.000001127,-5.856
1970-01-01 00:00:00.000001128,-7.076
1970-01-01 00:00:00.000001129,-10.126
1970-01-01 00:00:00.000001130,-7.93
1970-01-01 00:00:00.000001131,-6.832
1970-01-01 00:00:00.000001132,-6.954
1970-01-01 00:00:00.000001133,-8.906
1970-01-01 00:00:00.000001134,-8.906
1970-01-01 00:00:00.000001135,-7.93
1970-01-01 00:00:00.000001136,-7.564
1970-01-01 00:00:00.000001137,-8.052
1970-01-01 00:00:00.000001138,-8.052
1970-01-01 00:00:00.000001139,-8.418
1970-01-01 00:00:00.000001140,-9.028
1970-01-01 00:00:00.000001141,-5.368
1970-01-01 00:00:00.000001142,-7.32
1970-01-01 00:00:00.000001143,-10.004
1970-01-01 00:00:00.000001144,-10.004
1970-01-01 00:00:00.000001145,-8.052
1970-01-01 00:00:00.000001146,-7.564
1970-01-01 00:00:00.000001147,-4.758
1970-01-01 00:00:00.000001148,-6.588
1970-01-01 00:00:00.000001149,-8.296
1970-01-01 00:00:00.000001150,-4.88
1970-01-01 00:00:00.000001151,-6.466
1970-01-01 00:00:00.000001152,-8.906
1970-01-01 00:00:00.000001153,-8.052
1970-01-01 00:00:00.000001154,-8.052
1970-01-01 00:00:00.000001155,-7.564
1970-01-01 00:00:00.000001156,-5.856
1970-01-01 00:00:00.000001157,-7.686
1970-01-01 00:00:00.000001158,-9.638
1970-01-01 00:00:00.000001159,-6.832
1970-01-01 00:00:00.000001160,-5.978
1970-01-01 00:00:00.000001161,-6.71
1970-01-01 00:00:00.000001162,-7.442
1970-01-01 00:00:00.000001163,-9.15
1970-01-01 00:00:00.000001164,-9.15
1970-01-01 00:00:00.000001165,-10.492
1970-01-01 00:00:00.000001166,-9.028
1970-01-01 00:00:00.000001167,-8.54
1970-01-01 00:00:00.000001168,-11.102
1970-01-01 00:00:00.000001169,-7.686
1970-01-01 00:00:00.000001170,-8.418
1970-01-01 00:00:00.000001171,-7.564
1970-01-01 00:00:00.000001172,-8.784
1970-01-01 00:00:00.000001173,-8.174
1970-01-01 00:00:00.000001174,-8.174
1970-01-01 00:00:00.000001175,-9.394
1970-01-01 00:00:00.000001176,-6.344
1970-01-01 00:00:00.000001177,-4.514
1970-01-01 00:00:00.000001178,-10.736
1970-01-01 00:00:00.000001179,-5.124
1970-01-01 00:00:00.000001180,-5.002
1970-01-01 00:00:00.000001181,-10.248
1970-01-01 00:00:00.000001182,-5.49
1970-01-01 00:00:00.000001183,-8.906
1970-01-01 00:00:00.000001184,-8.906
1970-01-01 00:00:00.000001185,-9.516
1970-01-01 00:00:00.000001186,-7.32
1970-01-01 00:00:00.000001187,-7.564
1970-01-01 00:00:00.000001188,-9.15
1970-01-01 00:00:00.000001189,-3.538
1970-01-01 00:00:00.000001190,-6.344
1970-01-01 00:00:00.000001191,-9.76
1970-01-01 00:00:00.000001192,-7.93
1970-01-01 00:00:00.000001193,-6.344
1970-01-01 00:00:00.000001194,-10.248
1970-01-01 00:00:00.000001195,-7.442
1970-01-01 00:00:00.000001196,-8.906
1970-01-01 00:00:00.000001197,-7.076
1970-01-01 00:00:00.000001198,-10.004
1970-01-01 00:00:00.000001199,-6.1
1970-01-01 00:00:00.000001200,-6.466
1970-01-01 00:00:00.000001201,-11.468
1970-01-01 00:00:00.000001202,-7.93
1970-01-01 00:00:00.000001203,-5.002
1970-01-01 00:00:00.000001204,-9.76
1970-01-01 00:00:00.000001205,-9.882
1970-01-01 00:00:00.000001206,-9.638
1970-01-01 00:00:00.000001207,-7.808
1970-01-01 00:00:00.000001208,-7.564
1970-01-01 00:00:00.000001209,-5.246
1970-01-01 00:00:00.000001210,-6.466
1970-01-01 00:00:00.000001211,-7.808
1970-01-01 00:00:00.000001212,-7.32
1970-01-01 00:00:00.000001213,-3.782
1970-01-01 00:00:00.000001214,-7.32
1970-01-01 00:00:00.000001215,-5.612
1970-01-01 00:00:00.000001216,-3.294
1970-01-01 00:00:00.000001217,-6.832
1970-01-01 00:00:00.000001218,-6.954
1970-01-01 00:00:00.000001219,-8.174
1970-01-01 00:00:00.000001220,-10.248
1970-01-01 00:00:00.000001221,-10.98
1970-01-01 00:00:00.000001222,-6.71
1970-01-01 00:00:00.000001223,-4.392
1970-01-01 00:00:00.000001224,-8.174
1970-01-01 00:00:00.000001225,-6.71
1970-01-01 00:00:00.000001226,-1.708
1970-01-01 00:00:00.000001227,-7.198
1970-01-01 00:00:00.000001228,-5.612
1970-01-01 00:00:00.000001229,-9.638
1970-01-01 00:00:00.000001230,-7.686
1970-01-01 00:00:00.000001231,-5.856
1970-01-01 00:00:00.000001232,-6.954
1970-01-01 00:00:00.000001233,-3.66
1970-01-01 00:00:00.000001234,-10.858
1970-01-01 00:00:00.000001235,-8.906
1970-01-01 00:00:00.000001236,-2.928
1970-01-01 00:00:00.000001237,-9.76
1970-01-01 00:00:00.000001238,-6.222
1970-01-01 00:00:00.000001239,-5.124
1970-01-01 00:00:00.000001240,-6.954
1970-01-01 00:00:00.000001241,-7.076
1970-01-01 00:00:00.000001242,-5.734
1970-01-01 00:00:00.000001243,-5.734
1970-01-01 00:00:00.000001244,-8.296
1970-01-01 00:00:00.000001245,-10.37
1970-01-01 00:00:00.000001246,-6.466
1970-01-01 00:00:00.000001247,-7.442
1970-01-01 00:00:00.000001248,-6.832
1970-01-01 00:00:00.000001249,-6.588
1970-01-01 00:00:00.000001250,-7.686
1970-01-01 00:00:00.000001251,-6.954
1970-01-01 00:00:00.000001252,-7.564
1970-01-01 00:00:00.000001253,-6.222
1970-01-01 00:00:00.000001254,-7.076
1970-01-01 00:00:00.000001255,-7.076
1970-01-01 00:00:00.000001256,-8.296
1970-01-01 00:00:00.000001257,-6.71
1970-01-01 00:00:00.000001258,-7.686
1970-01-01 00:00:00.000001259,-9.76
1970-01-01 00:00:00.000001260,-9.028
1970-01-01 00:00:00.000001261,-7.808
1970-01-01 00:00:00.000001262,-8.418
1970-01-01 00:00:00.000001263,-7.564
1970-01-01 00:00:00.000001264,-7.32
