time_captured,02_on_hrm_accZ
1970-01-01 00:00:00.000000449,650.872105857138
1970-01-01 00:00:00.000000450,1522.98036865154
1970-01-01 00:00:00.000000451,1319.66860956249
1970-01-01 00:00:00.000000452,925.140866229243
1970-01-01 00:00:00.000000453,466.454428865931
1970-01-01 00:00:00.000000454,1326.69830664456
1970-01-01 00:00:00.000000455,587.765223464657
1970-01-01 00:00:00.000000456,1195.20674692443
1970-01-01 00:00:00.000000457,1187.548
1970-01-01 00:00:00.000000458,735.307082210127
1970-01-01 00:00:00.000000459,415.993156094539
1970-01-01 00:00:00.000000460,895.548923746236
1970-01-01 00:00:00.000000461,736.551157051393
1970-01-01 00:00:00.000000462,1195.51285167487
1970-01-01 00:00:00.000000463,1389.23476140661
1970-01-01 00:00:00.000000464,508.222742190895
1970-01-01 00:00:00.000000465,403.531881058394
1970-01-01 00:00:00.000000466,960.75
1970-01-01 00:00:00.000000467,786.941195191509
1970-01-01 00:00:00.000000468,682.001180963227
1970-01-01 00:00:00.000000469,1774.65908985265
1970-01-01 00:00:00.000000470,923.784673031702
1970-01-01 00:00:00.000000471,379.843298789644
1970-01-01 00:00:00.000000472,749.83151677459
1970-01-01 00:00:00.000000473,894.729666855888
1970-01-01 00:00:00.000000474,1011.92018671481
1970-01-01 00:00:00.000000475,1410.564
1970-01-01 00:00:00.000000476,976.447468249124
1970-01-01 00:00:00.000000477,832.403804738463
1970-01-01 00:00:00.000000478,971.874973351232
1970-01-01 00:00:00.000000479,812.469971218906
1970-01-01 00:00:00.000000480,1182.70928302151
1970-01-01 00:00:00.000000481,1252.6374380009
1970-01-01 00:00:00.000000482,1013.8561689048
1970-01-01 00:00:00.000000483,963.249369195331
1970-01-01 00:00:00.000000484,558.028
1970-01-01 00:00:00.000000485,889.611899187168
1970-01-01 00:00:00.000000486,922.415910869717
1970-01-01 00:00:00.000000487,1523.13786168032
1970-01-01 00:00:00.000000488,1032.39259696904
1970-01-01 00:00:00.000000489,1080.23586709168
1970-01-01 00:00:00.000000490,608.56853891851
1970-01-01 00:00:00.000000491,995.759516290101
1970-01-01 00:00:00.000000492,705.529782156552
1970-01-01 00:00:00.000000493,1498.404
1970-01-01 00:00:00.000000494,1173.97253809607
1970-01-01 00:00:00.000000495,758.547550858677
1970-01-01 00:00:00.000000496,612.074
1970-01-01 00:00:00.000000497,645.974705478418
1970-01-01 00:00:00.000000498,928.553513325948
1970-01-01 00:00:00.000000499,1032.28589091853
1970-01-01 00:00:00.000000500,1520.22329421143
1970-01-01 00:00:00.000000501,688.873390097508
1970-01-01 00:00:00.000000502,517.01313393525
1970-01-01 00:00:00.000000503,792.397324915694
1970-01-01 00:00:00.000000504,766.001657276857
1970-01-01 00:00:00.000000505,1215.486
1970-01-01 00:00:00.000000506,1275.722682048
1970-01-01 00:00:00.000000507,1132.11639914462
1970-01-01 00:00:00.000000508,543.998
