time_captured,05_unb_raw_accY
1970-01-01 00:00:00.000000645,-484.584
1970-01-01 00:00:00.000000646,-366.0
1970-01-01 00:00:00.000000647,37.454
1970-01-01 00:00:00.000000648,-129.93
1970-01-01 00:00:00.000000649,-109.434
1970-01-01 00:00:00.000000650,-142.984
1970-01-01 00:00:00.000000651,166.774
1970-01-01 00:00:00.000000652,-249.978
1970-01-01 00:00:00.000000653,40.504
1970-01-01 00:00:00.000000654,132.736
1970-01-01 00:00:00.000000655,64.172
1970-01-01 00:00:00.000000656,113.216
1970-01-01 00:00:00.000000657,-350.872
1970-01-01 00:00:00.000000658,-193.004
1970-01-01 00:00:00.000000659,204.35
1970-01-01 00:00:00.000000660,353.678
1970-01-01 00:00:00.000000661,-178.852
1970-01-01 00:00:00.000000662,269.864
1970-01-01 00:00:00.000000663,-322.324
1970-01-01 00:00:00.000000664,-47.702
1970-01-01 00:00:00.000000665,-256.81
1970-01-01 00:00:00.000000666,-84.79
1970-01-01 00:00:00.000000667,186.66
1970-01-01 00:00:00.000000668,218.746
1970-01-01 00:00:00.000000669,-14.152
1970-01-01 00:00:00.000000670,-147.132
1970-01-01 00:00:00.000000671,-326.96
1970-01-01 00:00:00.000000672,44.652
1970-01-01 00:00:00.000000673,-256.932
1970-01-01 00:00:00.000000674,-445.91
1970-01-01 00:00:00.000000675,338.794
1970-01-01 00:00:00.000000676,338.794
1970-01-01 00:00:00.000000677,196.054
1970-01-01 00:00:00.000000678,142.008
1970-01-01 00:00:00.000000679,-171.288
1970-01-01 00:00:00.000000680,-259.006
1970-01-01 00:00:00.000000681,205.448
1970-01-01 00:00:00.000000682,20.618
1970-01-01 00:00:00.000000683,27.206
1970-01-01 00:00:00.000000684,-262.788
1970-01-01 00:00:00.000000685,-21.228
1970-01-01 00:00:00.000000686,-22.204
1970-01-01 00:00:00.000000687,-50.752
1970-01-01 00:00:00.000000688,84.302
1970-01-01 00:00:00.000000689,26.352
1970-01-01 00:00:00.000000690,146.156
1970-01-01 00:00:00.000000691,482.998
1970-01-01 00:00:00.000000692,2.318
1970-01-01 00:00:00.000000693,448.594
1970-01-01 00:00:00.000000694,219.478
1970-01-01 00:00:00.000000695,-50.386
1970-01-01 00:00:00.000000696,-296.094
1970-01-01 00:00:00.000000697,-587.552
1970-01-01 00:00:00.000000698,-467.504
1970-01-01 00:00:00.000000699,20.862
1970-01-01 00:00:00.000000700,38.918
1970-01-01 00:00:00.000000701,-210.572
1970-01-01 00:00:00.000000702,86.132
1970-01-01 00:00:00.000000703,-116.754
1970-01-01 00:00:00.000000704,-262.666
1970-01-01 00:00:00.000000705,-99.43
1970-01-01 00:00:00.000000706,-107.238
1970-01-01 00:00:00.000000707,-139.934
1970-01-01 00:00:00.000000708,-173.24
1970-01-01 00:00:00.000000709,56.12
1970-01-01 00:00:00.000000710,-81.618
1970-01-01 00:00:00.000000711,-6.954
1970-01-01 00:00:00.000000712,95.526
1970-01-01 00:00:00.000000713,-143.472
1970-01-01 00:00:00.000000714,-85.888
1970-01-01 00:00:00.000000715,-127.368
1970-01-01 00:00:00.000000716,61.854
1970-01-01 00:00:00.000000717,114.558
1970-01-01 00:00:00.000000718,66.002
1970-01-01 00:00:00.000000719,79.422
1970-01-01 00:00:00.000000720,521.794
1970-01-01 00:00:00.000000721,-66.978
1970-01-01 00:00:00.000000722,-143.838
1970-01-01 00:00:00.000000723,186.66
1970-01-01 00:00:00.000000724,-149.206
1970-01-01 00:00:00.000000725,-95.404
1970-01-01 00:00:00.000000726,-265.716
1970-01-01 00:00:00.000000727,-236.314
1970-01-01 00:00:00.000000728,265.106
1970-01-01 00:00:00.000000729,276.818
1970-01-01 00:00:00.000000730,40.016
1970-01-01 00:00:00.000000731,-289.994
1970-01-01 00:00:00.000000732,-224.114
1970-01-01 00:00:00.000000733,-61.488
1970-01-01 00:00:00.000000734,-290.36
1970-01-01 00:00:00.000000735,-157.99
1970-01-01 00:00:00.000000736,147.62
1970-01-01 00:00:00.000000737,-20.862
1970-01-01 00:00:00.000000738,-456.89
1970-01-01 00:00:00.000000739,244.488
1970-01-01 00:00:00.000000740,244.488
1970-01-01 00:00:00.000000741,84.546
1970-01-01 00:00:00.000000742,127.734
1970-01-01 00:00:00.000000743,240.706
1970-01-01 00:00:00.000000744,1158.39
1970-01-01 00:00:00.000000745,642.818
1970-01-01 00:00:00.000000746,297.314
1970-01-01 00:00:00.000000747,-174.338
1970-01-01 00:00:00.000000748,-334.402
1970-01-01 00:00:00.000000749,-334.402
1970-01-01 00:00:00.000000750,-630.008
1970-01-01 00:00:00.000000751,-774.944
1970-01-01 00:00:00.000000752,-346.724
1970-01-01 00:00:00.000000753,-279.624
1970-01-01 00:00:00.000000754,-22.57
1970-01-01 00:00:00.000000755,696.498
1970-01-01 00:00:00.000000756,223.87
1970-01-01 00:00:00.000000757,404.552
1970-01-01 00:00:00.000000758,159.82
1970-01-01 00:00:00.000000759,-45.628
1970-01-01 00:00:00.000000760,-398.94
1970-01-01 00:00:00.000000761,-454.694
1970-01-01 00:00:00.000000762,-615.978
1970-01-01 00:00:00.000000763,-310.124
1970-01-01 00:00:00.000000764,-285.724
1970-01-01 00:00:00.000000765,-225.822
1970-01-01 00:00:00.000000766,95.526
1970-01-01 00:00:00.000000767,-60.634
1970-01-01 00:00:00.000000768,-301.584
1970-01-01 00:00:00.000000769,-26.962
1970-01-01 00:00:00.000000770,529.724
1970-01-01 00:00:00.000000771,283.04
1970-01-01 00:00:00.000000772,-201.178
1970-01-01 00:00:00.000000773,260.836
1970-01-01 00:00:00.000000774,-327.448
1970-01-01 00:00:00.000000775,-39.65
1970-01-01 00:00:00.000000776,-56.12
1970-01-01 00:00:00.000000777,230.702
1970-01-01 00:00:00.000000778,-91.866
1970-01-01 00:00:00.000000779,463.112
1970-01-01 00:00:00.000000780,474.214
1970-01-01 00:00:00.000000781,421.022
1970-01-01 00:00:00.000000782,394.304
1970-01-01 00:00:00.000000783,-30.866
1970-01-01 00:00:00.000000784,-230.824
1970-01-01 00:00:00.000000785,-247.05
1970-01-01 00:00:00.000000786,-288.774
1970-01-01 00:00:00.000000787,-261.568
1970-01-01 00:00:00.000000788,130.052
1970-01-01 00:00:00.000000789,-308.538
1970-01-01 00:00:00.000000790,-270.23
1970-01-01 00:00:00.000000791,73.81
1970-01-01 00:00:00.000000792,-6.466
1970-01-01 00:00:00.000000793,97.6
1970-01-01 00:00:00.000000794,-15.372
1970-01-01 00:00:00.000000795,9.638
1970-01-01 00:00:00.000000796,-10.248
1970-01-01 00:00:00.000000797,-204.472
1970-01-01 00:00:00.000000798,-96.136
1970-01-01 00:00:00.000000799,-67.1
1970-01-01 00:00:00.000000800,-26.108
1970-01-01 00:00:00.000000801,230.214
1970-01-01 00:00:00.000000802,-61.0
1970-01-01 00:00:00.000000803,-6.344
1970-01-01 00:00:00.000000804,-26.84
1970-01-01 00:00:00.000000805,22.204
1970-01-01 00:00:00.000000806,-84.546
1970-01-01 00:00:00.000000807,182.146
1970-01-01 00:00:00.000000808,186.66
1970-01-01 00:00:00.000000809,-11.102
1970-01-01 00:00:00.000000810,-54.9
1970-01-01 00:00:00.000000811,-114.07
1970-01-01 00:00:00.000000812,-387.472
1970-01-01 00:00:00.000000813,-382.592
1970-01-01 00:00:00.000000814,-52.948
1970-01-01 00:00:00.000000815,-75.762
1970-01-01 00:00:00.000000816,250.344
1970-01-01 00:00:00.000000817,593.896
1970-01-01 00:00:00.000000818,423.95
1970-01-01 00:00:00.000000819,-107.482
1970-01-01 00:00:00.000000820,-404.796
1970-01-01 00:00:00.000000821,-693.814
1970-01-01 00:00:00.000000822,-319.03
1970-01-01 00:00:00.000000823,-287.432
1970-01-01 00:00:00.000000824,126.026
1970-01-01 00:00:00.000000825,-121.268
1970-01-01 00:00:00.000000826,-286.09
1970-01-01 00:00:00.000000827,-157.868
1970-01-01 00:00:00.000000828,-104.676
1970-01-01 00:00:00.000000829,33.794
1970-01-01 00:00:00.000000830,90.768
1970-01-01 00:00:00.000000831,90.768
1970-01-01 00:00:00.000000832,600.484
1970-01-01 00:00:00.000000833,-54.656
1970-01-01 00:00:00.000000834,-30.5
1970-01-01 00:00:00.000000835,364.17
1970-01-01 00:00:00.000000836,54.534
1970-01-01 00:00:00.000000837,-504.958
1970-01-01 00:00:00.000000838,-529.114
1970-01-01 00:00:00.000000839,-456.28
1970-01-01 00:00:00.000000840,-456.28
1970-01-01 00:00:00.000000841,-376.492
1970-01-01 00:00:00.000000842,-49.166
1970-01-01 00:00:00.000000843,754.204
1970-01-01 00:00:00.000000844,116.51
1970-01-01 00:00:00.000000845,282.064
1970-01-01 00:00:00.000000846,159.82
1970-01-01 00:00:00.000000847,7.32
1970-01-01 00:00:00.000000848,-203.374
1970-01-01 00:00:00.000000849,-203.374
1970-01-01 00:00:00.000000850,-103.944
1970-01-01 00:00:00.000000851,-330.132
1970-01-01 00:00:00.000000852,539.85
1970-01-01 00:00:00.000000853,373.564
1970-01-01 00:00:00.000000854,179.706
1970-01-01 00:00:00.000000855,176.168
1970-01-01 00:00:00.000000856,121.39
1970-01-01 00:00:00.000000857,-151.89
1970-01-01 00:00:00.000000858,-151.89
1970-01-01 00:00:00.000000859,-141.276
1970-01-01 00:00:00.000000860,-467.87
1970-01-01 00:00:00.000000861,12.688
1970-01-01 00:00:00.000000862,101.504
1970-01-01 00:00:00.000000863,-237.168
1970-01-01 00:00:00.000000864,-103.334
1970-01-01 00:00:00.000000865,-18.178
1970-01-01 00:00:00.000000866,31.964
1970-01-01 00:00:00.000000867,31.964
1970-01-01 00:00:00.000000868,-121.756
1970-01-01 00:00:00.000000869,718.946
1970-01-01 00:00:00.000000870,55.998
1970-01-01 00:00:00.000000871,-156.77
1970-01-01 00:00:00.000000872,-161.894
1970-01-01 00:00:00.000000873,-437.37
1970-01-01 00:00:00.000000874,-377.224
1970-01-01 00:00:00.000000875,58.926
1970-01-01 00:00:00.000000876,58.926
1970-01-01 00:00:00.000000877,226.798
1970-01-01 00:00:00.000000878,505.324
1970-01-01 00:00:00.000000879,75.518
1970-01-01 00:00:00.000000880,10.37
1970-01-01 00:00:00.000000881,263.032
1970-01-01 00:00:00.000000882,205.082
1970-01-01 00:00:00.000000883,-216.794
1970-01-01 00:00:00.000000884,-97.478
1970-01-01 00:00:00.000000885,97.234
1970-01-01 00:00:00.000000886,298.412
1970-01-01 00:00:00.000000887,-230.458
1970-01-01 00:00:00.000000888,-98.942
1970-01-01 00:00:00.000000889,300.486
1970-01-01 00:00:00.000000890,-516.67
1970-01-01 00:00:00.000000891,-288.896
1970-01-01 00:00:00.000000892,13.786
1970-01-01 00:00:00.000000893,523.99
1970-01-01 00:00:00.000000894,376.614
1970-01-01 00:00:00.000000895,280.6
1970-01-01 00:00:00.000000896,344.406
1970-01-01 00:00:00.000000897,103.456
1970-01-01 00:00:00.000000898,-191.418
1970-01-01 00:00:00.000000899,-41.602
1970-01-01 00:00:00.000000900,-606.584
1970-01-01 00:00:00.000000901,-754.57
1970-01-01 00:00:00.000000902,-1086.654
1970-01-01 00:00:00.000000903,-543.876
1970-01-01 00:00:00.000000904,-220.454
1970-01-01 00:00:00.000000905,473.848
1970-01-01 00:00:00.000000906,-101.26
1970-01-01 00:00:00.000000907,45.384
1970-01-01 00:00:00.000000908,183.366
1970-01-01 00:00:00.000000909,11.468
1970-01-01 00:00:00.000000910,-417.362
1970-01-01 00:00:00.000000911,-163.48
1970-01-01 00:00:00.000000912,-35.746
1970-01-01 00:00:00.000000913,-326.594
1970-01-01 00:00:00.000000914,-478.484
1970-01-01 00:00:00.000000915,187.514
1970-01-01 00:00:00.000000916,248.026
1970-01-01 00:00:00.000000917,-44.408
1970-01-01 00:00:00.000000918,441.396
1970-01-01 00:00:00.000000919,324.642
1970-01-01 00:00:00.000000920,348.432
1970-01-01 00:00:00.000000921,676.49
1970-01-01 00:00:00.000000922,524.966
1970-01-01 00:00:00.000000923,251.198
1970-01-01 00:00:00.000000924,75.03
1970-01-01 00:00:00.000000925,-334.524
1970-01-01 00:00:00.000000926,-664.412
1970-01-01 00:00:00.000000927,-811.666
1970-01-01 00:00:00.000000928,-458.842
1970-01-01 00:00:00.000000929,-568.886
1970-01-01 00:00:00.000000930,114.314
1970-01-01 00:00:00.000000931,99.186
1970-01-01 00:00:00.000000932,212.28
1970-01-01 00:00:00.000000933,131.516
1970-01-01 00:00:00.000000934,94.794
1970-01-01 00:00:00.000000935,-45.018
1970-01-01 00:00:00.000000936,-150.304
1970-01-01 00:00:00.000000937,-198.86
1970-01-01 00:00:00.000000938,-336.11
1970-01-01 00:00:00.000000939,-514.352
1970-01-01 00:00:00.000000940,-512.644
1970-01-01 00:00:00.000000941,-272.792
1970-01-01 00:00:00.000000942,-85.888
1970-01-01 00:00:00.000000943,192.638
1970-01-01 00:00:00.000000944,-182.512
1970-01-01 00:00:00.000000945,-165.676
1970-01-01 00:00:00.000000946,-89.914
1970-01-01 00:00:00.000000947,250.588
1970-01-01 00:00:00.000000948,199.104
1970-01-01 00:00:00.000000949,30.378
1970-01-01 00:00:00.000000950,-26.718
1970-01-01 00:00:00.000000951,-147.742
1970-01-01 00:00:00.000000952,23.302
1970-01-01 00:00:00.000000953,-107.726
1970-01-01 00:00:00.000000954,-467.504
1970-01-01 00:00:00.000000955,-97.722
1970-01-01 00:00:00.000000956,394.792
1970-01-01 00:00:00.000000957,358.68
1970-01-01 00:00:00.000000958,298.9
1970-01-01 00:00:00.000000959,-125.05
1970-01-01 00:00:00.000000960,-263.764
1970-01-01 00:00:00.000000961,-485.438
1970-01-01 00:00:00.000000962,-641.11
1970-01-01 00:00:00.000000963,-390.522
1970-01-01 00:00:00.000000964,-245.586
1970-01-01 00:00:00.000000965,-99.674
1970-01-01 00:00:00.000000966,-91.866
1970-01-01 00:00:00.000000967,-88.328
1970-01-01 00:00:00.000000968,323.056
1970-01-01 00:00:00.000000969,268.278
1970-01-01 00:00:00.000000970,-126.026
1970-01-01 00:00:00.000000971,79.422
1970-01-01 00:00:00.000000972,-237.412
1970-01-01 00:00:00.000000973,12.322
1970-01-01 00:00:00.000000974,198.006
1970-01-01 00:00:00.000000975,-39.528
1970-01-01 00:00:00.000000976,20.252
1970-01-01 00:00:00.000000977,-15.25
1970-01-01 00:00:00.000000978,-275.476
1970-01-01 00:00:00.000000979,-518.256
1970-01-01 00:00:00.000000980,-73.444
1970-01-01 00:00:00.000000981,-179.462
1970-01-01 00:00:00.000000982,28.548
1970-01-01 00:00:00.000000983,233.02
1970-01-01 00:00:00.000000984,748.47
1970-01-01 00:00:00.000000985,120.658
1970-01-01 00:00:00.000000986,242.414
1970-01-01 00:00:00.000000987,338.184
1970-01-01 00:00:00.000000988,73.566
1970-01-01 00:00:00.000000989,-44.896
1970-01-01 00:00:00.000000990,-195.078
1970-01-01 00:00:00.000000991,-183.488
1970-01-01 00:00:00.000000992,126.392
1970-01-01 00:00:00.000000993,371.612
1970-01-01 00:00:00.000000994,371.612
1970-01-01 00:00:00.000000995,138.226
1970-01-01 00:00:00.000000996,41.968
1970-01-01 00:00:00.000000997,-12.444
1970-01-01 00:00:00.000000998,-390.4
1970-01-01 00:00:00.000000999,121.39
1970-01-01 00:00:00.000001000,240.096
1970-01-01 00:00:00.000001001,7.32
1970-01-01 00:00:00.000001002,-126.636
1970-01-01 00:00:00.000001003,115.534
1970-01-01 00:00:00.000001004,-37.576
1970-01-01 00:00:00.000001005,-469.944
1970-01-01 00:00:00.000001006,301.462
1970-01-01 00:00:00.000001007,12.688
1970-01-01 00:00:00.000001008,294.63
1970-01-01 00:00:00.000001009,308.538
1970-01-01 00:00:00.000001010,-41.602
1970-01-01 00:00:00.000001011,492.514
1970-01-01 00:00:00.000001012,19.398
1970-01-01 00:00:00.000001013,59.658
1970-01-01 00:00:00.000001014,-411.506
1970-01-01 00:00:00.000001015,-584.136
1970-01-01 00:00:00.000001016,-970.144
1970-01-01 00:00:00.000001017,-345.748
1970-01-01 00:00:00.000001018,-282.796
1970-01-01 00:00:00.000001019,-140.178
1970-01-01 00:00:00.000001020,471.408
1970-01-01 00:00:00.000001021,350.384
1970-01-01 00:00:00.000001022,297.436
1970-01-01 00:00:00.000001023,294.386
1970-01-01 00:00:00.000001024,-122.0
1970-01-01 00:00:00.000001025,31.72
1970-01-01 00:00:00.000001026,-93.086
1970-01-01 00:00:00.000001027,-129.32
1970-01-01 00:00:00.000001028,-635.498
1970-01-01 00:00:00.000001029,164.456
1970-01-01 00:00:00.000001030,164.456
1970-01-01 00:00:00.000001031,490.928
1970-01-01 00:00:00.000001032,-224.358
1970-01-01 00:00:00.000001033,-131.882
1970-01-01 00:00:00.000001034,-52.46
1970-01-01 00:00:00.000001035,82.106
1970-01-01 00:00:00.000001036,107.116
1970-01-01 00:00:00.000001037,-106.14
1970-01-01 00:00:00.000001038,125.782
1970-01-01 00:00:00.000001039,-386.862
1970-01-01 00:00:00.000001040,-515.084
1970-01-01 00:00:00.000001041,-9.516
1970-01-01 00:00:00.000001042,-126.514
1970-01-01 00:00:00.000001043,-291.946
1970-01-01 00:00:00.000001044,21.716
1970-01-01 00:00:00.000001045,272.792
1970-01-01 00:00:00.000001046,513.498
1970-01-01 00:00:00.000001047,-204.838
1970-01-01 00:00:00.000001048,-204.838
1970-01-01 00:00:00.000001049,72.346
1970-01-01 00:00:00.000001050,-407.602
1970-01-01 00:00:00.000001051,-130.54
1970-01-01 00:00:00.000001052,-272.304
1970-01-01 00:00:00.000001053,62.22
1970-01-01 00:00:00.000001054,-278.038
1970-01-01 00:00:00.000001055,-68.32
1970-01-01 00:00:00.000001056,351.604
1970-01-01 00:00:00.000001057,445.3
1970-01-01 00:00:00.000001058,223.87
1970-01-01 00:00:00.000001059,135.908
1970-01-01 00:00:00.000001060,330.376
1970-01-01 00:00:00.000001061,488.0
1970-01-01 00:00:00.000001062,507.276
1970-01-01 00:00:00.000001063,-14.152
1970-01-01 00:00:00.000001064,-190.32
1970-01-01 00:00:00.000001065,-68.686
1970-01-01 00:00:00.000001066,-772.992
1970-01-01 00:00:00.000001067,-514.352
1970-01-01 00:00:00.000001068,-448.228
1970-01-01 00:00:00.000001069,-194.346
1970-01-01 00:00:00.000001070,-70.15
1970-01-01 00:00:00.000001071,102.846
1970-01-01 00:00:00.000001072,522.282
1970-01-01 00:00:00.000001073,209.962
1970-01-01 00:00:00.000001074,122.61
1970-01-01 00:00:00.000001075,-54.656
1970-01-01 00:00:00.000001076,-206.058
1970-01-01 00:00:00.000001077,-377.468
1970-01-01 00:00:00.000001078,-600.362
1970-01-01 00:00:00.000001079,-342.576
1970-01-01 00:00:00.000001080,439.81
1970-01-01 00:00:00.000001081,446.154
1970-01-01 00:00:00.000001082,73.078
1970-01-01 00:00:00.000001083,105.652
1970-01-01 00:00:00.000001084,-64.66
1970-01-01 00:00:00.000001085,-57.218
1970-01-01 00:00:00.000001086,-560.834
1970-01-01 00:00:00.000001087,-353.068
1970-01-01 00:00:00.000001088,-24.4
1970-01-01 00:00:00.000001089,-103.212
1970-01-01 00:00:00.000001090,-131.516
1970-01-01 00:00:00.000001091,103.212
1970-01-01 00:00:00.000001092,261.568
1970-01-01 00:00:00.000001093,-152.5
1970-01-01 00:00:00.000001094,97.112
1970-01-01 00:00:00.000001095,329.278
1970-01-01 00:00:00.000001096,384.788
1970-01-01 00:00:00.000001097,795.562
1970-01-01 00:00:00.000001098,333.67
1970-01-01 00:00:00.000001099,1.83
1970-01-01 00:00:00.000001100,-141.52
1970-01-01 00:00:00.000001101,-295.85
1970-01-01 00:00:00.000001102,-710.162
1970-01-01 00:00:00.000001103,-733.464
1970-01-01 00:00:00.000001104,-746.03
1970-01-01 00:00:00.000001105,-317.81
1970-01-01 00:00:00.000001106,-231.312
1970-01-01 00:00:00.000001107,-212.768
1970-01-01 00:00:00.000001108,246.318
1970-01-01 00:00:00.000001109,108.336
1970-01-01 00:00:00.000001110,-114.924
1970-01-01 00:00:00.000001111,373.93
1970-01-01 00:00:00.000001112,-254.614
1970-01-01 00:00:00.000001113,-267.302
1970-01-01 00:00:00.000001114,-481.9
1970-01-01 00:00:00.000001115,-203.862
1970-01-01 00:00:00.000001116,34.404
1970-01-01 00:00:00.000001117,-106.018
1970-01-01 00:00:00.000001118,232.166
1970-01-01 00:00:00.000001119,23.79
1970-01-01 00:00:00.000001120,-171.654
1970-01-01 00:00:00.000001121,-340.868
1970-01-01 00:00:00.000001122,-38.552
1970-01-01 00:00:00.000001123,-111.264
1970-01-01 00:00:00.000001124,82.594
1970-01-01 00:00:00.000001125,217.648
1970-01-01 00:00:00.000001126,-39.894
1970-01-01 00:00:00.000001127,130.906
1970-01-01 00:00:00.000001128,-146.034
1970-01-01 00:00:00.000001129,40.992
1970-01-01 00:00:00.000001130,-459.574
1970-01-01 00:00:00.000001131,-11.224
1970-01-01 00:00:00.000001132,-2.318
1970-01-01 00:00:00.000001133,-14.518
1970-01-01 00:00:00.000001134,525.942
1970-01-01 00:00:00.000001135,423.096
1970-01-01 00:00:00.000001136,250.1
1970-01-01 00:00:00.000001137,-428.22
1970-01-01 00:00:00.000001138,-152.622
1970-01-01 00:00:00.000001139,-620.736
1970-01-01 00:00:00.000001140,64.05
1970-01-01 00:00:00.000001141,137.982
1970-01-01 00:00:00.000001142,-199.104
1970-01-01 00:00:00.000001143,-235.582
1970-01-01 00:00:00.000001144,-34.526
1970-01-01 00:00:00.000001145,127.002
1970-01-01 00:00:00.000001146,24.766
1970-01-01 00:00:00.000001147,372.344
1970-01-01 00:00:00.000001148,-76.982
1970-01-01 00:00:00.000001149,-76.494
1970-01-01 00:00:00.000001150,437.004
1970-01-01 00:00:00.000001151,476.898
1970-01-01 00:00:00.000001152,-235.338
1970-01-01 00:00:00.000001153,-412.238
1970-01-01 00:00:00.000001154,-691.984
1970-01-01 00:00:00.000001155,-529.48
1970-01-01 00:00:00.000001156,179.218
1970-01-01 00:00:00.000001157,-234.972
1970-01-01 00:00:00.000001158,-14.64
1970-01-01 00:00:00.000001159,257.42
1970-01-01 00:00:00.000001160,672.708
1970-01-01 00:00:00.000001161,543.388
1970-01-01 00:00:00.000001162,170.19
1970-01-01 00:00:00.000001163,454.206
1970-01-01 00:00:00.000001164,-94.672
1970-01-01 00:00:00.000001165,-170.19
1970-01-01 00:00:00.000001166,-294.264
1970-01-01 00:00:00.000001167,-218.99
1970-01-01 00:00:00.000001168,-28.182
1970-01-01 00:00:00.000001169,69.174
1970-01-01 00:00:00.000001170,118.828
1970-01-01 00:00:00.000001171,353.312
1970-01-01 00:00:00.000001172,-124.806
1970-01-01 00:00:00.000001173,-8.296
1970-01-01 00:00:00.000001174,-574.132
1970-01-01 00:00:00.000001175,-471.408
1970-01-01 00:00:00.000001176,-277.794
1970-01-01 00:00:00.000001177,-239.12
1970-01-01 00:00:00.000001178,-480.802
1970-01-01 00:00:00.000001179,-178.242
1970-01-01 00:00:00.000001180,-294.264
1970-01-01 00:00:00.000001181,-100.772
1970-01-01 00:00:00.000001182,112.728
1970-01-01 00:00:00.000001183,57.828
1970-01-01 00:00:00.000001184,311.832
1970-01-01 00:00:00.000001185,347.944
1970-01-01 00:00:00.000001186,146.888
1970-01-01 00:00:00.000001187,421.632
1970-01-01 00:00:00.000001188,12.566
1970-01-01 00:00:00.000001189,-155.672
1970-01-01 00:00:00.000001190,-439.566
1970-01-01 00:00:00.000001191,-436.516
1970-01-01 00:00:00.000001192,-286.456
1970-01-01 00:00:00.000001193,-260.47
1970-01-01 00:00:00.000001194,108.214
1970-01-01 00:00:00.000001195,502.518
1970-01-01 00:00:00.000001196,318.054
1970-01-01 00:00:00.000001197,406.992
1970-01-01 00:00:00.000001198,389.058
1970-01-01 00:00:00.000001199,227.286
1970-01-01 00:00:00.000001200,-143.106
1970-01-01 00:00:00.000001201,-215.086
1970-01-01 00:00:00.000001202,-215.94
1970-01-01 00:00:00.000001203,-311.222
1970-01-01 00:00:00.000001204,-211.06
1970-01-01 00:00:00.000001205,-256.078
1970-01-01 00:00:00.000001206,-71.37
1970-01-01 00:00:00.000001207,-106.384
1970-01-01 00:00:00.000001208,26.718
1970-01-01 00:00:00.000001209,-62.952
1970-01-01 00:00:00.000001210,137.128
1970-01-01 00:00:00.000001211,47.458
1970-01-01 00:00:00.000001212,399.428
1970-01-01 00:00:00.000001213,51.85
1970-01-01 00:00:00.000001214,130.906
1970-01-01 00:00:00.000001215,-65.026
1970-01-01 00:00:00.000001216,-283.894
1970-01-01 00:00:00.000001217,-281.576
1970-01-01 00:00:00.000001218,-219.234
1970-01-01 00:00:00.000001219,-357.338
1970-01-01 00:00:00.000001220,279.258
1970-01-01 00:00:00.000001221,330.742
1970-01-01 00:00:00.000001222,574.62
1970-01-01 00:00:00.000001223,334.524
1970-01-01 00:00:00.000001224,533.994
1970-01-01 00:00:00.000001225,-95.282
1970-01-01 00:00:00.000001226,269.132
1970-01-01 00:00:00.000001227,-88.572
1970-01-01 00:00:00.000001228,-175.802
1970-01-01 00:00:00.000001229,213.256
1970-01-01 00:00:00.000001230,-255.712
1970-01-01 00:00:00.000001231,-59.414
1970-01-01 00:00:00.000001232,50.02
1970-01-01 00:00:00.000001233,155.184
1970-01-01 00:00:00.000001234,25.742
1970-01-01 00:00:00.000001235,51.85
1970-01-01 00:00:00.000001236,102.602
1970-01-01 00:00:00.000001237,603.656
1970-01-01 00:00:00.000001238,143.472
1970-01-01 00:00:00.000001239,-100.772
1970-01-01 00:00:00.000001240,178.12
1970-01-01 00:00:00.000001241,-78.324
1970-01-01 00:00:00.000001242,-21.35
1970-01-01 00:00:00.000001243,-680.76
1970-01-01 00:00:00.000001244,-222.65
1970-01-01 00:00:00.000001245,-179.95
1970-01-01 00:00:00.000001246,-212.158
1970-01-01 00:00:00.000001247,-126.758
1970-01-01 00:00:00.000001248,187.27
1970-01-01 00:00:00.000001249,610.61
1970-01-01 00:00:00.000001250,149.572
1970-01-01 00:00:00.000001251,218.624
1970-01-01 00:00:00.000001252,193.98
1970-01-01 00:00:00.000001253,125.416
1970-01-01 00:00:00.000001254,-345.382
1970-01-01 00:00:00.000001255,-307.318
1970-01-01 00:00:00.000001256,-188.368
1970-01-01 00:00:00.000001257,192.76
1970-01-01 00:00:00.000001258,185.562
1970-01-01 00:00:00.000001259,-214.354
1970-01-01 00:00:00.000001260,-206.302
1970-01-01 00:00:00.000001261,-174.582
1970-01-01 00:00:00.000001262,-349.408
1970-01-01 00:00:00.000001263,-19.154
1970-01-01 00:00:00.000001264,201.056
1970-01-01 00:00:00.000001265,72.834
1970-01-01 00:00:00.000001266,-101.382
1970-01-01 00:00:00.000001267,134.81
1970-01-01 00:00:00.000001268,77.714
1970-01-01 00:00:00.000001269,-230.092
1970-01-01 00:00:00.000001270,29.28
1970-01-01 00:00:00.000001271,289.018
1970-01-01 00:00:00.000001272,-119.438
1970-01-01 00:00:00.000001273,174.826
1970-01-01 00:00:00.000001274,-238.51
1970-01-01 00:00:00.000001275,179.828
1970-01-01 00:00:00.000001276,94.306
1970-01-01 00:00:00.000001277,212.89
1970-01-01 00:00:00.000001278,-406.382
1970-01-01 00:00:00.000001279,-213.134
1970-01-01 00:00:00.000001280,-388.57
1970-01-01 00:00:00.000001281,-174.582
1970-01-01 00:00:00.000001282,-193.98
1970-01-01 00:00:00.000001283,-454.328
1970-01-01 00:00:00.000001284,287.31
1970-01-01 00:00:00.000001285,112.606
1970-01-01 00:00:00.000001286,503.006
1970-01-01 00:00:00.000001287,34.16
1970-01-01 00:00:00.000001288,165.798
1970-01-01 00:00:00.000001289,79.056
1970-01-01 00:00:00.000001290,-117.608
1970-01-01 00:00:00.000001291,-129.076
1970-01-01 00:00:00.000001292,200.08
1970-01-01 00:00:00.000001293,250.588
