time_captured,08_vnt_hrm_accZ
1970-01-01 00:00:00.000000284,-82.8720870569789
1970-01-01 00:00:00.000000285,967.611604603448
1970-01-01 00:00:00.000000286,2015.36492750003
1970-01-01 00:00:00.000000287,974.496867983136
1970-01-01 00:00:00.000000288,766.006013811584
1970-01-01 00:00:00.000000289,567.815486212477
1970-01-01 00:00:00.000000290,-4.95767160710675
1970-01-01 00:00:00.000000291,1188.158
1970-01-01 00:00:00.000000292,1613.78632406907
1970-01-01 00:00:00.000000293,1278.13823070518
1970-01-01 00:00:00.000000294,1026.26753999813
1970-01-01 00:00:00.000000295,493.939587121596
1970-01-01 00:00:00.000000296,316.985008114366
1970-01-01 00:00:00.000000297,171.590510311445
1970-01-01 00:00:00.000000298,1992.16953864584
1970-01-01 00:00:00.000000299,1396.06262299929
1970-01-01 00:00:00.000000300,937.936
1970-01-01 00:00:00.000000301,684.548643427001
1970-01-01 00:00:00.000000302,118.449223573967
1970-01-01 00:00:00.000000303,1546.66876282871
1970-01-01 00:00:00.000000304,1334.89359214772
1970-01-01 00:00:00.000000305,1043.15489025183
1970-01-01 00:00:00.000000306,1138.32336597796
1970-01-01 00:00:00.000000307,497.107295648096
1970-01-01 00:00:00.000000308,73.810041358184
1970-01-01 00:00:00.000000309,461.732750180875
1970-01-01 00:00:00.000000310,916.245481003214
1970-01-01 00:00:00.000000311,1815.10399365787
1970-01-01 00:00:00.000000312,1292.346
1970-01-01 00:00:00.000000313,872.162624190701
1970-01-01 00:00:00.000000314,27.8072860530652
1970-01-01 00:00:00.000000315,913.467043609733
1970-01-01 00:00:00.000000316,994.060542537481
1970-01-01 00:00:00.000000317,1460.61837446644
1970-01-01 00:00:00.000000318,1277.77586653247
1970-01-01 00:00:00.000000319,1034.44861669127
1970-01-01 00:00:00.000000320,0.246762421405101
1970-01-01 00:00:00.000000321,210.816
1970-01-01 00:00:00.000000322,811.825643717518
1970-01-01 00:00:00.000000323,1385.73136622551
1970-01-01 00:00:00.000000324,1185.108
1970-01-01 00:00:00.000000325,905.60460096711
1970-01-01 00:00:00.000000326,568.989085916776
1970-01-01 00:00:00.000000327,457.188228770995
1970-01-01 00:00:00.000000328,1265.01669676406
1970-01-01 00:00:00.000000329,1563.00136606319
1970-01-01 00:00:00.000000330,1060.39949729854
1970-01-01 00:00:00.000000331,1364.24107479134
1970-01-01 00:00:00.000000332,647.742444382344
1970-01-01 00:00:00.000000333,76.006
1970-01-01 00:00:00.000000334,685.000764548838
1970-01-01 00:00:00.000000335,1868.89977370095
1970-01-01 00:00:00.000000336,1534.25787990116
1970-01-01 00:00:00.000000337,1221.49640624756
1970-01-01 00:00:00.000000338,649.452488696574
1970-01-01 00:00:00.000000339,157.138671383912
1970-01-01 00:00:00.000000340,812.956075085415
1970-01-01 00:00:00.000000341,997.887394347807
1970-01-01 00:00:00.000000342,1485.228
1970-01-01 00:00:00.000000343,1164.43792835828
1970-01-01 00:00:00.000000344,590.178376133723
1970-01-01 00:00:00.000000345,-26.596
1970-01-01 00:00:00.000000346,121.895607827957
1970-01-01 00:00:00.000000347,1262.79714212395
1970-01-01 00:00:00.000000348,1357.58966468859
1970-01-01 00:00:00.000000349,1553.15758974192
1970-01-01 00:00:00.000000350,629.298025969282
1970-01-01 00:00:00.000000351,281.441417988202
