time_captured,08_vnt_hrm_accY
1970-01-01 00:00:00.000000394,-482.5355888304
1970-01-01 00:00:00.000000395,219.261843940703
1970-01-01 00:00:00.000000396,-31.4223081134263
1970-01-01 00:00:00.000000397,228.696247596747
1970-01-01 00:00:00.000000398,-163.908031431125
1970-01-01 00:00:00.000000399,-244.488
1970-01-01 00:00:00.000000400,-95.8505904706653
1970-01-01 00:00:00.000000401,-125.390642494164
1970-01-01 00:00:00.000000402,318.830632627331
1970-01-01 00:00:00.000000403,411.194001524551
1970-01-01 00:00:00.000000404,-11.2726545942491
1970-01-01 00:00:00.000000405,-161.218281516158
1970-01-01 00:00:00.000000406,-615.263786402102
1970-01-01 00:00:00.000000407,-158.613939503348
1970-01-01 00:00:00.000000408,-29.524
1970-01-01 00:00:00.000000409,-165.857469704424
1970-01-01 00:00:00.000000410,17.6675357230116
1970-01-01 00:00:00.000000411,-211.67
1970-01-01 00:00:00.000000412,-87.2182289872583
1970-01-01 00:00:00.000000413,-29.4404333322547
1970-01-01 00:00:00.000000414,191.905425746365
1970-01-01 00:00:00.000000415,378.191081737183
1970-01-01 00:00:00.000000416,-41.849011850384
1970-01-01 00:00:00.000000417,-254.614
1970-01-01 00:00:00.000000418,-214.21226737621
1970-01-01 00:00:00.000000419,16.8953684854743
1970-01-01 00:00:00.000000420,184.708
1970-01-01 00:00:00.000000421,344.615385950391
1970-01-01 00:00:00.000000422,421.091015820074
1970-01-01 00:00:00.000000423,307.459509980215
1970-01-01 00:00:00.000000424,-167.90366407308
1970-01-01 00:00:00.000000425,-218.393095518181
1970-01-01 00:00:00.000000426,129.064510538046
1970-01-01 00:00:00.000000427,-256.054230656083
1970-01-01 00:00:00.000000428,388.740879349095
1970-01-01 00:00:00.000000429,173.484
1970-01-01 00:00:00.000000430,-479.546221497824
1970-01-01 00:00:00.000000431,-228.448543740888
1970-01-01 00:00:00.000000432,273.28
1970-01-01 00:00:00.000000433,166.69340974665
1970-01-01 00:00:00.000000434,406.792387485826
1970-01-01 00:00:00.000000435,181.733057013013
1970-01-01 00:00:00.000000436,-89.0996069260354
1970-01-01 00:00:00.000000437,210.554944490017
1970-01-01 00:00:00.000000438,-371.912368478643
1970-01-01 00:00:00.000000439,-736.186024878315
1970-01-01 00:00:00.000000440,69.7696250344048
1970-01-01 00:00:00.000000441,-326.853739966169
1970-01-01 00:00:00.000000442,-289.863571043359
1970-01-01 00:00:00.000000443,73.5969466077228
1970-01-01 00:00:00.000000444,-333.67
1970-01-01 00:00:00.000000445,120.354268369842
1970-01-01 00:00:00.000000446,362.03802262407
1970-01-01 00:00:00.000000447,-220.332
1970-01-01 00:00:00.000000448,-154.253968935711
1970-01-01 00:00:00.000000449,-390.346911932905
1970-01-01 00:00:00.000000450,187.111985368966
1970-01-01 00:00:00.000000451,158.529363180848
1970-01-01 00:00:00.000000452,336.745698812691
1970-01-01 00:00:00.000000453,217.186848065099
1970-01-01 00:00:00.000000454,156.894293525364
1970-01-01 00:00:00.000000455,-212.313587813994
1970-01-01 00:00:00.000000456,-28.9834726102777
1970-01-01 00:00:00.000000457,106.786202054254
1970-01-01 00:00:00.000000458,326.045481804788
1970-01-01 00:00:00.000000459,474.97162555626
1970-01-01 00:00:00.000000460,190.364082868277
1970-01-01 00:00:00.000000461,145.898500048391
1970-01-01 00:00:00.000000462,52.7706307111637
1970-01-01 00:00:00.000000463,-338.49213403027
1970-01-01 00:00:00.000000464,-10.6673718300533
1970-01-01 00:00:00.000000465,251.198
1970-01-01 00:00:00.000000466,138.804948267185
1970-01-01 00:00:00.000000467,-441.361638362375
1970-01-01 00:00:00.000000468,476.654
1970-01-01 00:00:00.000000469,-139.387300613248
1970-01-01 00:00:00.000000470,80.6742165781054
1970-01-01 00:00:00.000000471,88.9442446514252
1970-01-01 00:00:00.000000472,-29.9668929161715
1970-01-01 00:00:00.000000473,-549.760431380886
1970-01-01 00:00:00.000000474,-501.612763575807
1970-01-01 00:00:00.000000475,-229.456418605422
1970-01-01 00:00:00.000000476,-562.245654193883
1970-01-01 00:00:00.000000477,383.568
1970-01-01 00:00:00.000000478,286.244394719839
1970-01-01 00:00:00.000000479,-374.023072036638
1970-01-01 00:00:00.000000480,196.42
1970-01-01 00:00:00.000000481,-74.9722782592309
1970-01-01 00:00:00.000000482,357.222971979262
1970-01-01 00:00:00.000000483,35.9614552114054
1970-01-01 00:00:00.000000484,-17.1145971092541
1970-01-01 00:00:00.000000485,102.151014005389
1970-01-01 00:00:00.000000486,-29.6511022086883
1970-01-01 00:00:00.000000487,5.19479016611345
1970-01-01 00:00:00.000000488,-230.665899247283
1970-01-01 00:00:00.000000489,424.804
1970-01-01 00:00:00.000000490,366.408530799117
