time_captured,08_vnt_raw_accX
1970-01-01 00:00:00.000000633,1247.694
1970-01-01 00:00:00.000000634,399.672
1970-01-01 00:00:00.000000635,-849.12
1970-01-01 00:00:00.000000636,-395.28
1970-01-01 00:00:00.000000637,-408.456
1970-01-01 00:00:00.000000638,-182.634
1970-01-01 00:00:00.000000639,-213.866
1970-01-01 00:00:00.000000640,243.024
1970-01-01 00:00:00.000000641,866.322
1970-01-01 00:00:00.000000642,1467.416
1970-01-01 00:00:00.000000643,-290.604
1970-01-01 00:00:00.000000644,-781.654
1970-01-01 00:00:00.000000645,-971.73
1970-01-01 00:00:00.000000646,-761.158
1970-01-01 00:00:00.000000647,-925.004
1970-01-01 00:00:00.000000648,197.03
1970-01-01 00:00:00.000000649,197.03
1970-01-01 00:00:00.000000650,765.916
1970-01-01 00:00:00.000000651,1014.918
1970-01-01 00:00:00.000000652,125.294
1970-01-01 00:00:00.000000653,-509.716
1970-01-01 00:00:00.000000654,-212.524
1970-01-01 00:00:00.000000655,-553.026
1970-01-01 00:00:00.000000656,-296.216
1970-01-01 00:00:00.000000657,-32.818
1970-01-01 00:00:00.000000658,558.15
1970-01-01 00:00:00.000000659,886.086
1970-01-01 00:00:00.000000660,1393.606
1970-01-01 00:00:00.000000661,655.262
1970-01-01 00:00:00.000000662,-576.206
1970-01-01 00:00:00.000000663,-553.758
1970-01-01 00:00:00.000000664,-933.91
1970-01-01 00:00:00.000000665,-930.494
1970-01-01 00:00:00.000000666,-535.946
1970-01-01 00:00:00.000000667,445.544
1970-01-01 00:00:00.000000668,1254.16
1970-01-01 00:00:00.000000669,818.254
1970-01-01 00:00:00.000000670,-187.758
1970-01-01 00:00:00.000000671,-739.808
1970-01-01 00:00:00.000000672,-318.786
1970-01-01 00:00:00.000000673,-181.292
1970-01-01 00:00:00.000000674,-296.216
1970-01-01 00:00:00.000000675,8.052
1970-01-01 00:00:00.000000676,867.42
1970-01-01 00:00:00.000000677,1357.25
1970-01-01 00:00:00.000000678,1233.908
1970-01-01 00:00:00.000000679,-895.48
1970-01-01 00:00:00.000000680,-1082.994
1970-01-01 00:00:00.000000681,-678.564
1970-01-01 00:00:00.000000682,-629.764
1970-01-01 00:00:00.000000683,-741.638
1970-01-01 00:00:00.000000684,591.578
1970-01-01 00:00:00.000000685,591.578
1970-01-01 00:00:00.000000686,1323.334
1970-01-01 00:00:00.000000687,-218.136
1970-01-01 00:00:00.000000688,-862.906
1970-01-01 00:00:00.000000689,-362.828
1970-01-01 00:00:00.000000690,-576.694
1970-01-01 00:00:00.000000691,-298.046
1970-01-01 00:00:00.000000692,-81.374
1970-01-01 00:00:00.000000693,738.222
1970-01-01 00:00:00.000000694,738.222
1970-01-01 00:00:00.000000695,1620.77
1970-01-01 00:00:00.000000696,-187.392
1970-01-01 00:00:00.000000697,-839.36
1970-01-01 00:00:00.000000698,-830.332
1970-01-01 00:00:00.000000699,-904.996
1970-01-01 00:00:00.000000700,-821.06
1970-01-01 00:00:00.000000701,294.996
1970-01-01 00:00:00.000000702,1053.958
1970-01-01 00:00:00.000000703,1178.886
1970-01-01 00:00:00.000000704,1178.154
1970-01-01 00:00:00.000000705,-638.67
1970-01-01 00:00:00.000000706,-503.86
1970-01-01 00:00:00.000000707,-462.136
1970-01-01 00:00:00.000000708,-428.708
1970-01-01 00:00:00.000000709,-294.142
1970-01-01 00:00:00.000000710,615.246
1970-01-01 00:00:00.000000711,1003.816
1970-01-01 00:00:00.000000712,1441.064
1970-01-01 00:00:00.000000713,517.89
1970-01-01 00:00:00.000000714,-559.37
1970-01-01 00:00:00.000000715,-793.366
1970-01-01 00:00:00.000000716,-725.412
1970-01-01 00:00:00.000000717,-877.668
1970-01-01 00:00:00.000000718,-762.256
1970-01-01 00:00:00.000000719,424.56
1970-01-01 00:00:00.000000720,1252.574
1970-01-01 00:00:00.000000721,639.646
1970-01-01 00:00:00.000000722,-114.436
1970-01-01 00:00:00.000000723,-720.898
1970-01-01 00:00:00.000000724,-405.04
1970-01-01 00:00:00.000000725,-488.122
1970-01-01 00:00:00.000000726,-396.988
1970-01-01 00:00:00.000000727,148.962
1970-01-01 00:00:00.000000728,1008.086
1970-01-01 00:00:00.000000729,1303.082
1970-01-01 00:00:00.000000730,1119.106
1970-01-01 00:00:00.000000731,-9.882
1970-01-01 00:00:00.000000732,-452.01
1970-01-01 00:00:00.000000733,-486.17
1970-01-01 00:00:00.000000734,-865.224
1970-01-01 00:00:00.000000735,-969.778
1970-01-01 00:00:00.000000736,2.318
1970-01-01 00:00:00.000000737,843.752
1970-01-01 00:00:00.000000738,1381.772
1970-01-01 00:00:00.000000739,161.162
1970-01-01 00:00:00.000000740,-462.868
1970-01-01 00:00:00.000000741,-599.386
1970-01-01 00:00:00.000000742,-314.638
1970-01-01 00:00:00.000000743,-501.908
1970-01-01 00:00:00.000000744,-69.784
1970-01-01 00:00:00.000000745,386.13
1970-01-01 00:00:00.000000746,1057.13
1970-01-01 00:00:00.000000747,1322.968
1970-01-01 00:00:00.000000748,939.888
1970-01-01 00:00:00.000000749,-171.776
1970-01-01 00:00:00.000000750,-812.154
1970-01-01 00:00:00.000000751,-761.646
1970-01-01 00:00:00.000000752,-772.504
1970-01-01 00:00:00.000000753,-663.314
1970-01-01 00:00:00.000000754,426.756
1970-01-01 00:00:00.000000755,1072.502
1970-01-01 00:00:00.000000756,1056.032
1970-01-01 00:00:00.000000757,-134.566
1970-01-01 00:00:00.000000758,-641.354
1970-01-01 00:00:00.000000759,-594.262
1970-01-01 00:00:00.000000760,-466.284
1970-01-01 00:00:00.000000761,-334.28
1970-01-01 00:00:00.000000762,159.454
1970-01-01 00:00:00.000000763,621.956
1970-01-01 00:00:00.000000764,1097.634
1970-01-01 00:00:00.000000765,1504.504
1970-01-01 00:00:00.000000766,190.686
1970-01-01 00:00:00.000000767,-667.95
1970-01-01 00:00:00.000000768,-749.08
1970-01-01 00:00:00.000000769,-814.838
1970-01-01 00:00:00.000000770,-628.178
1970-01-01 00:00:00.000000771,-286.212
1970-01-01 00:00:00.000000772,740.418
1970-01-01 00:00:00.000000773,1239.276
1970-01-01 00:00:00.000000774,-449.448
1970-01-01 00:00:00.000000775,-449.448
1970-01-01 00:00:00.000000776,-358.68
1970-01-01 00:00:00.000000777,-433.588
1970-01-01 00:00:00.000000778,-159.454
1970-01-01 00:00:00.000000779,-122.0
1970-01-01 00:00:00.000000780,279.624
1970-01-01 00:00:00.000000781,893.406
1970-01-01 00:00:00.000000782,976.61
1970-01-01 00:00:00.000000783,-249.002
1970-01-01 00:00:00.000000784,-249.002
1970-01-01 00:00:00.000000785,-877.546
1970-01-01 00:00:00.000000786,-735.05
1970-01-01 00:00:00.000000787,-753.106
1970-01-01 00:00:00.000000788,-753.838
1970-01-01 00:00:00.000000789,242.414
1970-01-01 00:00:00.000000790,1007.232
1970-01-01 00:00:00.000000791,184.586
1970-01-01 00:00:00.000000792,-417.972
1970-01-01 00:00:00.000000793,-594.872
1970-01-01 00:00:00.000000794,-428.098
1970-01-01 00:00:00.000000795,-469.212
1970-01-01 00:00:00.000000796,-178.608
1970-01-01 00:00:00.000000797,-51.118
1970-01-01 00:00:00.000000798,627.69
1970-01-01 00:00:00.000000799,1314.428
1970-01-01 00:00:00.000000800,657.092
1970-01-01 00:00:00.000000801,-294.874
1970-01-01 00:00:00.000000802,-727.12
1970-01-01 00:00:00.000000803,-791.17
1970-01-01 00:00:00.000000804,-982.222
1970-01-01 00:00:00.000000805,-764.574
1970-01-01 00:00:00.000000806,-463.234
1970-01-01 00:00:00.000000807,492.148
1970-01-01 00:00:00.000000808,968.802
1970-01-01 00:00:00.000000809,-283.406
1970-01-01 00:00:00.000000810,-848.632
1970-01-01 00:00:00.000000811,-574.498
1970-01-01 00:00:00.000000812,-307.44
1970-01-01 00:00:00.000000813,-263.398
1970-01-01 00:00:00.000000814,-306.342
1970-01-01 00:00:00.000000815,11.59
1970-01-01 00:00:00.000000816,1317.966
1970-01-01 00:00:00.000000817,1361.154
1970-01-01 00:00:00.000000818,-59.78
1970-01-01 00:00:00.000000819,-925.736
1970-01-01 00:00:00.000000820,-1010.648
1970-01-01 00:00:00.000000821,-624.396
1970-01-01 00:00:00.000000822,-622.078
1970-01-01 00:00:00.000000823,-722.24
1970-01-01 00:00:00.000000824,550.22
1970-01-01 00:00:00.000000825,1181.082
1970-01-01 00:00:00.000000826,298.534
1970-01-01 00:00:00.000000827,-245.586
1970-01-01 00:00:00.000000828,-861.808
1970-01-01 00:00:00.000000829,-396.378
1970-01-01 00:00:00.000000830,-512.766
1970-01-01 00:00:00.000000831,-242.536
1970-01-01 00:00:00.000000832,-143.472
1970-01-01 00:00:00.000000833,855.708
1970-01-01 00:00:00.000000834,1321.87
1970-01-01 00:00:00.000000835,915.366
1970-01-01 00:00:00.000000836,-253.76
1970-01-01 00:00:00.000000837,-495.076
1970-01-01 00:00:00.000000838,-692.472
1970-01-01 00:00:00.000000839,-909.144
1970-01-01 00:00:00.000000840,-972.218
1970-01-01 00:00:00.000000841,-594.75
1970-01-01 00:00:00.000000842,1142.286
1970-01-01 00:00:00.000000843,936.96
1970-01-01 00:00:00.000000844,91.866
1970-01-01 00:00:00.000000845,-650.87
1970-01-01 00:00:00.000000846,-711.504
1970-01-01 00:00:00.000000847,-307.074
1970-01-01 00:00:00.000000848,-371.368
1970-01-01 00:00:00.000000849,-426.39
1970-01-01 00:00:00.000000850,526.674
1970-01-01 00:00:00.000000851,1069.696
1970-01-01 00:00:00.000000852,1199.87
1970-01-01 00:00:00.000000853,419.558
1970-01-01 00:00:00.000000854,-452.254
1970-01-01 00:00:00.000000855,-699.06
1970-01-01 00:00:00.000000856,-738.344
1970-01-01 00:00:00.000000857,-914.878
1970-01-01 00:00:00.000000858,-731.39
1970-01-01 00:00:00.000000859,518.744
1970-01-01 00:00:00.000000860,1354.444
1970-01-01 00:00:00.000000861,757.742
1970-01-01 00:00:00.000000862,-312.564
1970-01-01 00:00:00.000000863,-703.574
1970-01-01 00:00:00.000000864,-368.44
1970-01-01 00:00:00.000000865,-370.148
1970-01-01 00:00:00.000000866,-427.488
1970-01-01 00:00:00.000000867,211.426
1970-01-01 00:00:00.000000868,774.09
1970-01-01 00:00:00.000000869,1483.52
1970-01-01 00:00:00.000000870,899.872
1970-01-01 00:00:00.000000871,43.92
1970-01-01 00:00:00.000000872,-594.506
1970-01-01 00:00:00.000000873,-689.788
1970-01-01 00:00:00.000000874,-689.788
1970-01-01 00:00:00.000000875,-815.082
1970-01-01 00:00:00.000000876,8.906
1970-01-01 00:00:00.000000877,867.664
1970-01-01 00:00:00.000000878,1226.222
1970-01-01 00:00:00.000000879,437.126
1970-01-01 00:00:00.000000880,-572.668
1970-01-01 00:00:00.000000881,-410.286
1970-01-01 00:00:00.000000882,-508.862
1970-01-01 00:00:00.000000883,-508.862
1970-01-01 00:00:00.000000884,-108.58
1970-01-01 00:00:00.000000885,533.384
1970-01-01 00:00:00.000000886,1016.626
1970-01-01 00:00:00.000000887,1454.972
1970-01-01 00:00:00.000000888,839.482
1970-01-01 00:00:00.000000889,-290.848
1970-01-01 00:00:00.000000890,-948.916
1970-01-01 00:00:00.000000891,-908.778
1970-01-01 00:00:00.000000892,-690.154
1970-01-01 00:00:00.000000893,-546.316
1970-01-01 00:00:00.000000894,456.28
1970-01-01 00:00:00.000000895,1031.754
1970-01-01 00:00:00.000000896,857.294
1970-01-01 00:00:00.000000897,-180.56
1970-01-01 00:00:00.000000898,-557.418
1970-01-01 00:00:00.000000899,-499.224
1970-01-01 00:00:00.000000900,-412.604
1970-01-01 00:00:00.000000901,-256.444
1970-01-01 00:00:00.000000902,38.064
1970-01-01 00:00:00.000000903,640.744
1970-01-01 00:00:00.000000904,1280.268
1970-01-01 00:00:00.000000905,1389.336
1970-01-01 00:00:00.000000906,226.676
1970-01-01 00:00:00.000000907,-821.06
1970-01-01 00:00:00.000000908,-853.39
1970-01-01 00:00:00.000000909,-972.95
1970-01-01 00:00:00.000000910,-810.08
1970-01-01 00:00:00.000000911,-98.576
1970-01-01 00:00:00.000000912,602.436
1970-01-01 00:00:00.000000913,1234.152
1970-01-01 00:00:00.000000914,410.164
1970-01-01 00:00:00.000000915,-288.896
1970-01-01 00:00:00.000000916,-296.704
1970-01-01 00:00:00.000000917,-555.222
1970-01-01 00:00:00.000000918,-365.268
1970-01-01 00:00:00.000000919,16.104
1970-01-01 00:00:00.000000920,188.49
1970-01-01 00:00:00.000000921,1041.758
1970-01-01 00:00:00.000000922,1380.186
1970-01-01 00:00:00.000000923,960.628
1970-01-01 00:00:00.000000924,-550.464
1970-01-01 00:00:00.000000925,-653.188
1970-01-01 00:00:00.000000926,-863.028
1970-01-01 00:00:00.000000927,-866.932
1970-01-01 00:00:00.000000928,-782.752
1970-01-01 00:00:00.000000929,292.068
1970-01-01 00:00:00.000000930,880.23
1970-01-01 00:00:00.000000931,890.722
1970-01-01 00:00:00.000000932,-326.838
1970-01-01 00:00:00.000000933,-607.194
1970-01-01 00:00:00.000000934,-467.504
1970-01-01 00:00:00.000000935,-411.262
1970-01-01 00:00:00.000000936,-305.854
1970-01-01 00:00:00.000000937,-19.764
1970-01-01 00:00:00.000000938,463.966
1970-01-01 00:00:00.000000939,838.994
1970-01-01 00:00:00.000000940,1511.336
1970-01-01 00:00:00.000000941,-468.602
1970-01-01 00:00:00.000000942,-701.256
1970-01-01 00:00:00.000000943,-859.734
1970-01-01 00:00:00.000000944,-889.258
1970-01-01 00:00:00.000000945,-886.94
1970-01-01 00:00:00.000000946,-498.98
1970-01-01 00:00:00.000000947,486.17
1970-01-01 00:00:00.000000948,1084.458
1970-01-01 00:00:00.000000949,1138.748
1970-01-01 00:00:00.000000950,-751.764
1970-01-01 00:00:00.000000951,-651.846
1970-01-01 00:00:00.000000952,-370.636
1970-01-01 00:00:00.000000953,-336.354
1970-01-01 00:00:00.000000954,-235.094
1970-01-01 00:00:00.000000955,27.938
1970-01-01 00:00:00.000000956,686.372
1970-01-01 00:00:00.000000957,1264.53
1970-01-01 00:00:00.000000958,1268.434
1970-01-01 00:00:00.000000959,-775.554
1970-01-01 00:00:00.000000960,-813.252
1970-01-01 00:00:00.000000961,-722.728
1970-01-01 00:00:00.000000962,-789.218
1970-01-01 00:00:00.000000963,30.744
1970-01-01 00:00:00.000000964,30.744
1970-01-01 00:00:00.000000965,537.654
1970-01-01 00:00:00.000000966,1357.982
1970-01-01 00:00:00.000000967,-325.252
1970-01-01 00:00:00.000000968,-922.442
1970-01-01 00:00:00.000000969,-417.118
1970-01-01 00:00:00.000000970,-389.18
1970-01-01 00:00:00.000000971,-306.83
1970-01-01 00:00:00.000000972,449.204
1970-01-01 00:00:00.000000973,449.204
1970-01-01 00:00:00.000000974,861.442
1970-01-01 00:00:00.000000975,743.712
1970-01-01 00:00:00.000000976,-273.158
1970-01-01 00:00:00.000000977,-799.1
1970-01-01 00:00:00.000000978,-719.434
1970-01-01 00:00:00.000000979,-986.248
1970-01-01 00:00:00.000000980,-931.592
1970-01-01 00:00:00.000000981,451.522
1970-01-01 00:00:00.000000982,451.522
1970-01-01 00:00:00.000000983,1177.056
1970-01-01 00:00:00.000000984,1164.49
1970-01-01 00:00:00.000000985,-620.126
1970-01-01 00:00:00.000000986,-561.2
1970-01-01 00:00:00.000000987,-468.724
1970-01-01 00:00:00.000000988,-330.986
1970-01-01 00:00:00.000000989,-473.36
1970-01-01 00:00:00.000000990,30.744
1970-01-01 00:00:00.000000991,484.95
1970-01-01 00:00:00.000000992,1329.068
1970-01-01 00:00:00.000000993,1266.238
1970-01-01 00:00:00.000000994,-530.334
1970-01-01 00:00:00.000000995,-600.362
1970-01-01 00:00:00.000000996,-637.694
1970-01-01 00:00:00.000000997,-873.52
1970-01-01 00:00:00.000000998,-808.616
1970-01-01 00:00:00.000000999,-274.012
1970-01-01 00:00:00.000001000,1414.956
1970-01-01 00:00:00.000001001,1413.004
1970-01-01 00:00:00.000001002,-245.098
1970-01-01 00:00:00.000001003,-872.056
1970-01-01 00:00:00.000001004,-499.712
1970-01-01 00:00:00.000001005,-419.07
1970-01-01 00:00:00.000001006,-418.826
1970-01-01 00:00:00.000001007,218.746
1970-01-01 00:00:00.000001008,824.232
1970-01-01 00:00:00.000001009,1636.264
1970-01-01 00:00:00.000001010,1646.146
1970-01-01 00:00:00.000001011,-68.076
1970-01-01 00:00:00.000001012,-659.776
1970-01-01 00:00:00.000001013,-603.9
1970-01-01 00:00:00.000001014,-776.164
1970-01-01 00:00:00.000001015,-978.318
1970-01-01 00:00:00.000001016,-10.37
1970-01-01 00:00:00.000001017,889.014
1970-01-01 00:00:00.000001018,1328.214
1970-01-01 00:00:00.000001019,1328.214
1970-01-01 00:00:00.000001020,-512.888
1970-01-01 00:00:00.000001021,-694.058
1970-01-01 00:00:00.000001022,-266.692
1970-01-01 00:00:00.000001023,-413.214
1970-01-01 00:00:00.000001024,-507.52
1970-01-01 00:00:00.000001025,480.314
1970-01-01 00:00:00.000001026,1071.77
1970-01-01 00:00:00.000001027,1073.844
1970-01-01 00:00:00.000001028,1017.968
1970-01-01 00:00:00.000001029,-345.26
1970-01-01 00:00:00.000001030,-866.81
1970-01-01 00:00:00.000001031,-792.512
1970-01-01 00:00:00.000001032,-958.432
1970-01-01 00:00:00.000001033,-538.63
1970-01-01 00:00:00.000001034,484.828
1970-01-01 00:00:00.000001035,1029.802
1970-01-01 00:00:00.000001036,1021.872
1970-01-01 00:00:00.000001037,-246.196
1970-01-01 00:00:00.000001038,-489.586
1970-01-01 00:00:00.000001039,-407.846
1970-01-01 00:00:00.000001040,-323.91
1970-01-01 00:00:00.000001041,-408.212
1970-01-01 00:00:00.000001042,172.996
1970-01-01 00:00:00.000001043,646.478
1970-01-01 00:00:00.000001044,1135.088
1970-01-01 00:00:00.000001045,1366.278
1970-01-01 00:00:00.000001046,244.244
1970-01-01 00:00:00.000001047,-682.956
1970-01-01 00:00:00.000001048,-694.668
1970-01-01 00:00:00.000001049,-837.896
1970-01-01 00:00:00.000001050,-988.2
1970-01-01 00:00:00.000001051,4.392
1970-01-01 00:00:00.000001052,734.806
1970-01-01 00:00:00.000001053,1340.292
1970-01-01 00:00:00.000001054,357.46
1970-01-01 00:00:00.000001055,-362.828
1970-01-01 00:00:00.000001056,-734.562
1970-01-01 00:00:00.000001057,-401.014
1970-01-01 00:00:00.000001058,-414.434
1970-01-01 00:00:00.000001059,-349.53
1970-01-01 00:00:00.000001060,298.778
1970-01-01 00:00:00.000001061,887.794
1970-01-01 00:00:00.000001062,1368.718
1970-01-01 00:00:00.000001063,1098.122
1970-01-01 00:00:00.000001064,-190.076
1970-01-01 00:00:00.000001065,-757.376
1970-01-01 00:00:00.000001066,-820.206
1970-01-01 00:00:00.000001067,-867.054
1970-01-01 00:00:00.000001068,-597.556
1970-01-01 00:00:00.000001069,359.9
1970-01-01 00:00:00.000001070,1002.84
1970-01-01 00:00:00.000001071,903.654
1970-01-01 00:00:00.000001072,-50.264
1970-01-01 00:00:00.000001073,-432.978
1970-01-01 00:00:00.000001074,-583.892
1970-01-01 00:00:00.000001075,-289.018
1970-01-01 00:00:00.000001076,-503.128
1970-01-01 00:00:00.000001077,-170.068
1970-01-01 00:00:00.000001078,544.242
1970-01-01 00:00:00.000001079,820.694
1970-01-01 00:00:00.000001080,1439.6
1970-01-01 00:00:00.000001081,748.104
1970-01-01 00:00:00.000001082,-571.814
1970-01-01 00:00:00.000001083,-699.182
1970-01-01 00:00:00.000001084,-916.464
1970-01-01 00:00:00.000001085,-921.588
1970-01-01 00:00:00.000001086,-474.824
1970-01-01 00:00:00.000001087,599.02
1970-01-01 00:00:00.000001088,1117.032
1970-01-01 00:00:00.000001089,904.02
1970-01-01 00:00:00.000001090,-287.188
1970-01-01 00:00:00.000001091,-796.05
1970-01-01 00:00:00.000001092,-591.334
1970-01-01 00:00:00.000001093,-288.042
1970-01-01 00:00:00.000001094,-27.572
1970-01-01 00:00:00.000001095,51.972
1970-01-01 00:00:00.000001096,846.68
1970-01-01 00:00:00.000001097,1296.25
1970-01-01 00:00:00.000001098,1409.588
1970-01-01 00:00:00.000001099,-26.596
1970-01-01 00:00:00.000001100,-909.754
1970-01-01 00:00:00.000001101,-920.734
1970-01-01 00:00:00.000001102,-766.648
1970-01-01 00:00:00.000001103,-746.274
1970-01-01 00:00:00.000001104,17.446
1970-01-01 00:00:00.000001105,621.346
1970-01-01 00:00:00.000001106,1526.952
1970-01-01 00:00:00.000001107,478.606
1970-01-01 00:00:00.000001108,-241.804
1970-01-01 00:00:00.000001109,-796.66
1970-01-01 00:00:00.000001110,-374.296
1970-01-01 00:00:00.000001111,-337.696
1970-01-01 00:00:00.000001112,-233.142
1970-01-01 00:00:00.000001113,335.622
1970-01-01 00:00:00.000001114,841.678
1970-01-01 00:00:00.000001115,1540.128
1970-01-01 00:00:00.000001116,943.548
1970-01-01 00:00:00.000001117,-159.088
1970-01-01 00:00:00.000001118,-938.302
1970-01-01 00:00:00.000001119,-635.986
1970-01-01 00:00:00.000001120,-915.122
1970-01-01 00:00:00.000001121,-714.066
1970-01-01 00:00:00.000001122,417.484
1970-01-01 00:00:00.000001123,961.726
1970-01-01 00:00:00.000001124,970.144
1970-01-01 00:00:00.000001125,38.918
1970-01-01 00:00:00.000001126,-496.418
1970-01-01 00:00:00.000001127,-696.132
1970-01-01 00:00:00.000001128,-372.71
1970-01-01 00:00:00.000001129,-405.284
1970-01-01 00:00:00.000001130,-23.302
1970-01-01 00:00:00.000001131,595.36
1970-01-01 00:00:00.000001132,1181.448
1970-01-01 00:00:00.000001133,1427.4
1970-01-01 00:00:00.000001134,-672.342
1970-01-01 00:00:00.000001135,-764.574
1970-01-01 00:00:00.000001136,-764.574
1970-01-01 00:00:00.000001137,-741.394
1970-01-01 00:00:00.000001138,-858.026
1970-01-01 00:00:00.000001139,-315.248
1970-01-01 00:00:00.000001140,577.06
1970-01-01 00:00:00.000001141,1575.63
1970-01-01 00:00:00.000001142,721.386
1970-01-01 00:00:00.000001143,-823.256
1970-01-01 00:00:00.000001144,-396.866
1970-01-01 00:00:00.000001145,-417.118
1970-01-01 00:00:00.000001146,-434.442
1970-01-01 00:00:00.000001147,-223.504
1970-01-01 00:00:00.000001148,149.694
1970-01-01 00:00:00.000001149,851.072
1970-01-01 00:00:00.000001150,1556.476
1970-01-01 00:00:00.000001151,1105.442
1970-01-01 00:00:00.000001152,-671.732
1970-01-01 00:00:00.000001153,-726.144
1970-01-01 00:00:00.000001154,-726.144
1970-01-01 00:00:00.000001155,-1085.19
1970-01-01 00:00:00.000001156,-842.166
1970-01-01 00:00:00.000001157,20.13
1970-01-01 00:00:00.000001158,921.71
1970-01-01 00:00:00.000001159,1229.15
1970-01-01 00:00:00.000001160,128.344
1970-01-01 00:00:00.000001161,-598.532
1970-01-01 00:00:00.000001162,-310.002
1970-01-01 00:00:00.000001163,-310.002
1970-01-01 00:00:00.000001164,-363.194
1970-01-01 00:00:00.000001165,-70.394
1970-01-01 00:00:00.000001166,434.442
1970-01-01 00:00:00.000001167,927.566
1970-01-01 00:00:00.000001168,1227.93
1970-01-01 00:00:00.000001169,896.822
1970-01-01 00:00:00.000001170,-348.066
1970-01-01 00:00:00.000001171,-844.484
1970-01-01 00:00:00.000001172,-844.484
1970-01-01 00:00:00.000001173,-917.196
1970-01-01 00:00:00.000001174,-516.304
1970-01-01 00:00:00.000001175,553.392
1970-01-01 00:00:00.000001176,1154.364
1970-01-01 00:00:00.000001177,985.516
1970-01-01 00:00:00.000001178,-296.704
1970-01-01 00:00:00.000001179,-655.14
1970-01-01 00:00:00.000001180,-324.52
1970-01-01 00:00:00.000001181,-324.52
1970-01-01 00:00:00.000001182,-301.706
1970-01-01 00:00:00.000001183,70.028
1970-01-01 00:00:00.000001184,705.77
1970-01-01 00:00:00.000001185,1234.396
1970-01-01 00:00:00.000001186,1419.226
1970-01-01 00:00:00.000001187,108.092
1970-01-01 00:00:00.000001188,-709.674
1970-01-01 00:00:00.000001189,-800.686
1970-01-01 00:00:00.000001190,-800.686
1970-01-01 00:00:00.000001191,-828.502
1970-01-01 00:00:00.000001192,-61.488
1970-01-01 00:00:00.000001193,730.658
1970-01-01 00:00:00.000001194,1181.082
1970-01-01 00:00:00.000001195,445.178
1970-01-01 00:00:00.000001196,-269.986
1970-01-01 00:00:00.000001197,-840.824
1970-01-01 00:00:00.000001198,-462.38
1970-01-01 00:00:00.000001199,-462.38
1970-01-01 00:00:00.000001200,-128.954
1970-01-01 00:00:00.000001201,290.97
1970-01-01 00:00:00.000001202,1032.364
1970-01-01 00:00:00.000001203,1507.188
1970-01-01 00:00:00.000001204,959.408
1970-01-01 00:00:00.000001205,-130.784
1970-01-01 00:00:00.000001206,-667.218
1970-01-01 00:00:00.000001207,-929.274
1970-01-01 00:00:00.000001208,-999.18
1970-01-01 00:00:00.000001209,-549.854
1970-01-01 00:00:00.000001210,410.164
1970-01-01 00:00:00.000001211,1011.502
1970-01-01 00:00:00.000001212,1007.842
1970-01-01 00:00:00.000001213,-75.64
1970-01-01 00:00:00.000001214,-400.038
1970-01-01 00:00:00.000001215,-482.266
1970-01-01 00:00:00.000001216,-470.31
1970-01-01 00:00:00.000001217,-404.918
1970-01-01 00:00:00.000001218,34.648
1970-01-01 00:00:00.000001219,587.43
1970-01-01 00:00:00.000001220,926.346
1970-01-01 00:00:00.000001221,1350.296
1970-01-01 00:00:00.000001222,676.246
1970-01-01 00:00:00.000001223,-599.264
1970-01-01 00:00:00.000001224,-708.942
1970-01-01 00:00:00.000001225,-905.118
1970-01-01 00:00:00.000001226,-748.958
1970-01-01 00:00:00.000001227,-494.1
1970-01-01 00:00:00.000001228,469.456
1970-01-01 00:00:00.000001229,1101.172
1970-01-01 00:00:00.000001230,856.074
1970-01-01 00:00:00.000001231,-286.578
1970-01-01 00:00:00.000001232,-743.468
1970-01-01 00:00:00.000001233,-517.158
1970-01-01 00:00:00.000001234,-177.144
1970-01-01 00:00:00.000001235,-145.912
1970-01-01 00:00:00.000001236,111.264
1970-01-01 00:00:00.000001237,880.23
1970-01-01 00:00:00.000001238,1455.582
1970-01-01 00:00:00.000001239,1220.0
1970-01-01 00:00:00.000001240,-168.238
1970-01-01 00:00:00.000001241,-742.492
1970-01-01 00:00:00.000001242,-833.748
1970-01-01 00:00:00.000001243,-988.932
1970-01-01 00:00:00.000001244,-710.406
1970-01-01 00:00:00.000001245,9.272
1970-01-01 00:00:00.000001246,737.124
1970-01-01 00:00:00.000001247,1285.88
1970-01-01 00:00:00.000001248,215.208
1970-01-01 00:00:00.000001249,-244.732
1970-01-01 00:00:00.000001250,-468.724
1970-01-01 00:00:00.000001251,-505.202
1970-01-01 00:00:00.000001252,-161.162
1970-01-01 00:00:00.000001253,-172.508
1970-01-01 00:00:00.000001254,417.484
1970-01-01 00:00:00.000001255,830.82
1970-01-01 00:00:00.000001256,1509.506
1970-01-01 00:00:00.000001257,894.26
1970-01-01 00:00:00.000001258,-182.39
1970-01-01 00:00:00.000001259,-838.872
1970-01-01 00:00:00.000001260,-928.664
1970-01-01 00:00:00.000001261,-955.138
1970-01-01 00:00:00.000001262,-601.338
1970-01-01 00:00:00.000001263,420.046
1970-01-01 00:00:00.000001264,1063.474
1970-01-01 00:00:00.000001265,921.832
1970-01-01 00:00:00.000001266,-243.756
1970-01-01 00:00:00.000001267,-498.614
1970-01-01 00:00:00.000001268,-284.748
1970-01-01 00:00:00.000001269,-168.604
1970-01-01 00:00:00.000001270,-262.666
1970-01-01 00:00:00.000001271,71.37
1970-01-01 00:00:00.000001272,742.614
1970-01-01 00:00:00.000001273,993.202
1970-01-01 00:00:00.000001274,1550.498
