time_captured,07_c75_hrm_accY
1970-01-01 00:00:00.000000434,-269.645752956632
1970-01-01 00:00:00.000000435,-217.648
1970-01-01 00:00:00.000000436,-62.7615496195729
1970-01-01 00:00:00.000000437,291.336298100405
1970-01-01 00:00:00.000000438,-9.3499065611494
1970-01-01 00:00:00.000000439,393.93304536769
1970-01-01 00:00:00.000000440,-42.4213554694042
1970-01-01 00:00:00.000000441,-234.361524746951
1970-01-01 00:00:00.000000442,317.796524166562
1970-01-01 00:00:00.000000443,-382.455659300505
1970-01-01 00:00:00.000000444,-85.644
1970-01-01 00:00:00.000000445,-222.867792063771
1970-01-01 00:00:00.000000446,520.469259901606
1970-01-01 00:00:00.000000447,458.533354399466
1970-01-01 00:00:00.000000448,561.724842809667
1970-01-01 00:00:00.000000449,-324.055225796299
1970-01-01 00:00:00.000000450,-205.253642512068
1970-01-01 00:00:00.000000451,-288.526986334727
1970-01-01 00:00:00.000000452,-296.215858329192
1970-01-01 00:00:00.000000453,-205.008457061034
1970-01-01 00:00:00.000000454,62.0897760333546
1970-01-01 00:00:00.000000455,321.65773156081
1970-01-01 00:00:00.000000456,117.364
1970-01-01 00:00:00.000000457,69.9536103850558
1970-01-01 00:00:00.000000458,202.726793922766
1970-01-01 00:00:00.000000459,-622.262989110956
1970-01-01 00:00:00.000000460,-282.466785213284
1970-01-01 00:00:00.000000461,-197.507727087605
1970-01-01 00:00:00.000000462,123.702188634918
1970-01-01 00:00:00.000000463,264.638898777767
1970-01-01 00:00:00.000000464,25.8943079207984
1970-01-01 00:00:00.000000465,-372.466
1970-01-01 00:00:00.000000466,-5.12218609105927
1970-01-01 00:00:00.000000467,-120.943718491384
1970-01-01 00:00:00.000000468,-392.416458145642
1970-01-01 00:00:00.000000469,-93.3924574843121
1970-01-01 00:00:00.000000470,-90.2764042333249
1970-01-01 00:00:00.000000471,-4.09237818009081
1970-01-01 00:00:00.000000472,131.636964660715
1970-01-01 00:00:00.000000473,168.970885695174
1970-01-01 00:00:00.000000474,322.324
1970-01-01 00:00:00.000000475,-12.2792675940004
1970-01-01 00:00:00.000000476,-129.255155823743
