time_captured,02_on_hrm_accY
1970-01-01 00:00:00.000000525,-237.825021476446
1970-01-01 00:00:00.000000526,348.738021270647
1970-01-01 00:00:00.000000527,-278.937342177312
1970-01-01 00:00:00.000000528,-142.815727490443
1970-01-01 00:00:00.000000529,245.952
1970-01-01 00:00:00.000000530,-126.264837910814
1970-01-01 00:00:00.000000531,-355.130142611501
1970-01-01 00:00:00.000000532,438.956
1970-01-01 00:00:00.000000533,219.6971267387
1970-01-01 00:00:00.000000534,-1.04410171722759
1970-01-01 00:00:00.000000535,32.569963498277
1970-01-01 00:00:00.000000536,-104.770812848927
1970-01-01 00:00:00.000000537,-553.791937498997
1970-01-01 00:00:00.000000538,-71.2324794844194
1970-01-01 00:00:00.000000539,118.16855771927
1970-01-01 00:00:00.000000540,-141.456184850133
1970-01-01 00:00:00.000000541,360.388
1970-01-01 00:00:00.000000542,5.45665936880852
1970-01-01 00:00:00.000000543,43.0885069856991
1970-01-01 00:00:00.000000544,114.776317238521
1970-01-01 00:00:00.000000545,78.6867942728606
1970-01-01 00:00:00.000000546,148.550714140217
1970-01-01 00:00:00.000000547,-140.493126236361
1970-01-01 00:00:00.000000548,131.821318040248
1970-01-01 00:00:00.000000549,149.151431758156
1970-01-01 00:00:00.000000550,-133.59
1970-01-01 00:00:00.000000551,-94.9725666134737
1970-01-01 00:00:00.000000552,195.351367198362
1970-01-01 00:00:00.000000553,202.093946182693
1970-01-01 00:00:00.000000554,-199.342399324476
1970-01-01 00:00:00.000000555,159.738576369137
1970-01-01 00:00:00.000000556,-209.897317362658
1970-01-01 00:00:00.000000557,-134.503863510958
1970-01-01 00:00:00.000000558,54.9258667626859
1970-01-01 00:00:00.000000559,259.616
1970-01-01 00:00:00.000000560,-196.672853109071
1970-01-01 00:00:00.000000561,185.274633091413
1970-01-01 00:00:00.000000562,-144.537675444784
1970-01-01 00:00:00.000000563,322.189844992053
1970-01-01 00:00:00.000000564,-152.063306259268
1970-01-01 00:00:00.000000565,-129.51290139107
1970-01-01 00:00:00.000000566,-187.685051774963
1970-01-01 00:00:00.000000567,-155.130460137215
1970-01-01 00:00:00.000000568,-223.678538318001
1970-01-01 00:00:00.000000569,410.789320846476
1970-01-01 00:00:00.000000570,-150.830397323109
