time_captured,03_cap_raw_accX
1970-01-01 00:00:00.000000627,-552.66
1970-01-01 00:00:00.000000628,-477.996
1970-01-01 00:00:00.000000629,-196.786
1970-01-01 00:00:00.000000630,35.502
1970-01-01 00:00:00.000000631,1630.652
1970-01-01 00:00:00.000000632,1321.504
1970-01-01 00:00:00.000000633,119.682
1970-01-01 00:00:00.000000634,-891.21
1970-01-01 00:00:00.000000635,-887.55
1970-01-01 00:00:00.000000636,-417.972
1970-01-01 00:00:00.000000637,-382.958
1970-01-01 00:00:00.000000638,-337.33
1970-01-01 00:00:00.000000639,216.428
1970-01-01 00:00:00.000000640,1132.282
1970-01-01 00:00:00.000000641,1230.004
1970-01-01 00:00:00.000000642,168.726
1970-01-01 00:00:00.000000643,-790.438
1970-01-01 00:00:00.000000644,-1062.986
1970-01-01 00:00:00.000000645,-456.89
1970-01-01 00:00:00.000000646,-416.63
1970-01-01 00:00:00.000000647,-194.956
1970-01-01 00:00:00.000000648,-101.26
1970-01-01 00:00:00.000000649,1214.876
1970-01-01 00:00:00.000000650,1367.986
1970-01-01 00:00:00.000000651,171.41
1970-01-01 00:00:00.000000652,-822.646
1970-01-01 00:00:00.000000653,-917.562
1970-01-01 00:00:00.000000654,-411.506
1970-01-01 00:00:00.000000655,-494.71
1970-01-01 00:00:00.000000656,-390.156
1970-01-01 00:00:00.000000657,-62.342
1970-01-01 00:00:00.000000658,1508.53
1970-01-01 00:00:00.000000659,1418.372
1970-01-01 00:00:00.000000660,123.586
1970-01-01 00:00:00.000000661,-968.924
1970-01-01 00:00:00.000000662,-648.43
1970-01-01 00:00:00.000000663,-206.912
1970-01-01 00:00:00.000000664,-670.512
1970-01-01 00:00:00.000000665,-546.682
1970-01-01 00:00:00.000000666,198.982
1970-01-01 00:00:00.000000667,1425.082
1970-01-01 00:00:00.000000668,1418.372
1970-01-01 00:00:00.000000669,134.566
1970-01-01 00:00:00.000000670,-1071.648
1970-01-01 00:00:00.000000671,-663.314
1970-01-01 00:00:00.000000672,-474.946
1970-01-01 00:00:00.000000673,-584.99
1970-01-01 00:00:00.000000674,-273.89
1970-01-01 00:00:00.000000675,253.638
1970-01-01 00:00:00.000000676,1682.136
1970-01-01 00:00:00.000000677,1261.846
1970-01-01 00:00:00.000000678,-188.246
1970-01-01 00:00:00.000000679,-1148.142
1970-01-01 00:00:00.000000680,-596.946
1970-01-01 00:00:00.000000681,-367.098
1970-01-01 00:00:00.000000682,-438.834
1970-01-01 00:00:00.000000683,-305.61
1970-01-01 00:00:00.000000684,367.708
1970-01-01 00:00:00.000000685,1322.48
1970-01-01 00:00:00.000000686,1270.142
1970-01-01 00:00:00.000000687,68.32
1970-01-01 00:00:00.000000688,-892.186
1970-01-01 00:00:00.000000689,-547.048
1970-01-01 00:00:00.000000690,-420.168
1970-01-01 00:00:00.000000691,-454.938
1970-01-01 00:00:00.000000692,-246.928
1970-01-01 00:00:00.000000693,389.912
1970-01-01 00:00:00.000000694,1317.356
1970-01-01 00:00:00.000000695,1109.102
1970-01-01 00:00:00.000000696,172.996
1970-01-01 00:00:00.000000697,-644.038
1970-01-01 00:00:00.000000698,-441.64
1970-01-01 00:00:00.000000699,-449.082
1970-01-01 00:00:00.000000700,-335.5
1970-01-01 00:00:00.000000701,-64.294
1970-01-01 00:00:00.000000702,353.068
1970-01-01 00:00:00.000000703,1178.032
1970-01-01 00:00:00.000000704,1263.188
1970-01-01 00:00:00.000000705,177.388
1970-01-01 00:00:00.000000706,-723.826
1970-01-01 00:00:00.000000707,-593.408
1970-01-01 00:00:00.000000708,-482.022
1970-01-01 00:00:00.000000709,-392.962
1970-01-01 00:00:00.000000710,-168.97
1970-01-01 00:00:00.000000711,409.432
1970-01-01 00:00:00.000000712,1351.028
1970-01-01 00:00:00.000000713,52.582
1970-01-01 00:00:00.000000714,58.804
1970-01-01 00:00:00.000000715,-952.332
1970-01-01 00:00:00.000000716,-759.084
1970-01-01 00:00:00.000000717,-442.738
1970-01-01 00:00:00.000000718,-365.512
1970-01-01 00:00:00.000000719,-230.824
1970-01-01 00:00:00.000000720,341.356
1970-01-01 00:00:00.000000721,1077.26
1970-01-01 00:00:00.000000722,1355.176
1970-01-01 00:00:00.000000723,102.358
1970-01-01 00:00:00.000000724,-1072.38
1970-01-01 00:00:00.000000725,-825.818
1970-01-01 00:00:00.000000726,-400.282
1970-01-01 00:00:00.000000727,-280.6
1970-01-01 00:00:00.000000728,-206.302
1970-01-01 00:00:00.000000729,327.692
1970-01-01 00:00:00.000000730,1016.626
1970-01-01 00:00:00.000000731,1452.288
1970-01-01 00:00:00.000000732,204.228
1970-01-01 00:00:00.000000733,-1043.71
1970-01-01 00:00:00.000000734,-880.84
1970-01-01 00:00:00.000000735,-618.662
1970-01-01 00:00:00.000000736,-177.876
1970-01-01 00:00:00.000000737,-104.92
1970-01-01 00:00:00.000000738,277.184
1970-01-01 00:00:00.000000739,1061.522
1970-01-01 00:00:00.000000740,1606.374
1970-01-01 00:00:00.000000741,209.474
1970-01-01 00:00:00.000000742,-897.31
1970-01-01 00:00:00.000000743,-703.696
1970-01-01 00:00:00.000000744,-562.786
1970-01-01 00:00:00.000000745,-337.94
1970-01-01 00:00:00.000000746,-266.448
1970-01-01 00:00:00.000000747,111.752
1970-01-01 00:00:00.000000748,1366.278
1970-01-01 00:00:00.000000749,1329.8
1970-01-01 00:00:00.000000750,120.414
1970-01-01 00:00:00.000000751,-1014.674
1970-01-01 00:00:00.000000752,-500.932
1970-01-01 00:00:00.000000753,-356.362
1970-01-01 00:00:00.000000754,-439.688
1970-01-01 00:00:00.000000755,-322.812
1970-01-01 00:00:00.000000756,478.972
1970-01-01 00:00:00.000000757,1334.924
1970-01-01 00:00:00.000000758,-65.514
1970-01-01 00:00:00.000000759,-65.514
1970-01-01 00:00:00.000000760,-1193.892
1970-01-01 00:00:00.000000761,-602.314
1970-01-01 00:00:00.000000762,-432.734
1970-01-01 00:00:00.000000763,-475.312
1970-01-01 00:00:00.000000764,-30.744
1970-01-01 00:00:00.000000765,484.584
1970-01-01 00:00:00.000000766,1282.464
1970-01-01 00:00:00.000000767,1028.338
1970-01-01 00:00:00.000000768,-139.446
1970-01-01 00:00:00.000000769,-1054.324
1970-01-01 00:00:00.000000770,-399.306
1970-01-01 00:00:00.000000771,-521.916
1970-01-01 00:00:00.000000772,-296.948
1970-01-01 00:00:00.000000773,-37.088
1970-01-01 00:00:00.000000774,473.848
1970-01-01 00:00:00.000000775,1262.456
1970-01-01 00:00:00.000000776,178.974
1970-01-01 00:00:00.000000777,178.974
1970-01-01 00:00:00.000000778,-896.7
1970-01-01 00:00:00.000000779,-584.38
1970-01-01 00:00:00.000000780,-581.208
1970-01-01 00:00:00.000000781,-364.048
1970-01-01 00:00:00.000000782,-4.148
1970-01-01 00:00:00.000000783,373.198
1970-01-01 00:00:00.000000784,1159.488
1970-01-01 00:00:00.000000785,45.628
1970-01-01 00:00:00.000000786,45.628
1970-01-01 00:00:00.000000787,-698.938
1970-01-01 00:00:00.000000788,-398.208
1970-01-01 00:00:00.000000789,-438.224
1970-01-01 00:00:00.000000790,-401.868
1970-01-01 00:00:00.000000791,-131.394
1970-01-01 00:00:00.000000792,524.844
1970-01-01 00:00:00.000000793,1238.91
1970-01-01 00:00:00.000000794,144.814
1970-01-01 00:00:00.000000795,144.814
1970-01-01 00:00:00.000000796,-944.402
1970-01-01 00:00:00.000000797,-564.006
1970-01-01 00:00:00.000000798,-382.348
1970-01-01 00:00:00.000000799,-321.592
1970-01-01 00:00:00.000000800,-197.396
1970-01-01 00:00:00.000000801,554.734
1970-01-01 00:00:00.000000802,1240.618
1970-01-01 00:00:00.000000803,152.622
1970-01-01 00:00:00.000000804,152.622
1970-01-01 00:00:00.000000805,-851.316
1970-01-01 00:00:00.000000806,-538.264
1970-01-01 00:00:00.000000807,-493.124
1970-01-01 00:00:00.000000808,-388.082
1970-01-01 00:00:00.000000809,-214.354
1970-01-01 00:00:00.000000810,391.742
1970-01-01 00:00:00.000000811,1234.03
1970-01-01 00:00:00.000000812,147.254
1970-01-01 00:00:00.000000813,147.254
1970-01-01 00:00:00.000000814,-1067.866
1970-01-01 00:00:00.000000815,-508.496
1970-01-01 00:00:00.000000816,-417.728
1970-01-01 00:00:00.000000817,-294.02
1970-01-01 00:00:00.000000818,-146.156
1970-01-01 00:00:00.000000819,227.53
1970-01-01 00:00:00.000000820,1104.71
1970-01-01 00:00:00.000000821,296.46
1970-01-01 00:00:00.000000822,296.46
1970-01-01 00:00:00.000000823,-843.02
1970-01-01 00:00:00.000000824,-373.564
1970-01-01 00:00:00.000000825,-229.116
1970-01-01 00:00:00.000000826,-308.05
1970-01-01 00:00:00.000000827,-113.094
1970-01-01 00:00:00.000000828,103.456
1970-01-01 00:00:00.000000829,1155.828
1970-01-01 00:00:00.000000830,1530.856
1970-01-01 00:00:00.000000831,102.724
1970-01-01 00:00:00.000000832,-930.86
1970-01-01 00:00:00.000000833,-514.84
1970-01-01 00:00:00.000000834,-630.13
1970-01-01 00:00:00.000000835,-462.502
1970-01-01 00:00:00.000000836,-148.84
1970-01-01 00:00:00.000000837,450.302
1970-01-01 00:00:00.000000838,1242.448
1970-01-01 00:00:00.000000839,67.466
1970-01-01 00:00:00.000000840,-1056.886
1970-01-01 00:00:00.000000841,-1037.366
1970-01-01 00:00:00.000000842,-294.386
1970-01-01 00:00:00.000000843,-428.464
1970-01-01 00:00:00.000000844,-463.234
1970-01-01 00:00:00.000000845,13.664
1970-01-01 00:00:00.000000846,282.674
1970-01-01 00:00:00.000000847,1477.054
1970-01-01 00:00:00.000000848,1169.126
1970-01-01 00:00:00.000000849,-1099.22
1970-01-01 00:00:00.000000850,-1106.54
1970-01-01 00:00:00.000000851,-704.306
1970-01-01 00:00:00.000000852,-467.992
1970-01-01 00:00:00.000000853,-357.094
1970-01-01 00:00:00.000000854,-235.704
1970-01-01 00:00:00.000000855,453.718
1970-01-01 00:00:00.000000856,1442.65
1970-01-01 00:00:00.000000857,89.182
1970-01-01 00:00:00.000000858,-1035.17
1970-01-01 00:00:00.000000859,-1036.634
1970-01-01 00:00:00.000000860,-420.778
1970-01-01 00:00:00.000000861,-508.618
1970-01-01 00:00:00.000000862,-285.846
1970-01-01 00:00:00.000000863,-91.012
1970-01-01 00:00:00.000000864,353.312
1970-01-01 00:00:00.000000865,1159.0
1970-01-01 00:00:00.000000866,228.018
1970-01-01 00:00:00.000000867,-708.942
1970-01-01 00:00:00.000000868,-517.158
1970-01-01 00:00:00.000000869,-566.446
1970-01-01 00:00:00.000000870,-630.496
1970-01-01 00:00:00.000000871,-483.486
1970-01-01 00:00:00.000000872,-106.994
1970-01-01 00:00:00.000000873,803.614
1970-01-01 00:00:00.000000874,922.564
1970-01-01 00:00:00.000000875,-170.312
1970-01-01 00:00:00.000000876,-793.488
1970-01-01 00:00:00.000000877,-387.838
1970-01-01 00:00:00.000000878,-409.798
1970-01-01 00:00:00.000000879,-499.346
1970-01-01 00:00:00.000000880,-245.708
1970-01-01 00:00:00.000000881,24.034
1970-01-01 00:00:00.000000882,455.426
1970-01-01 00:00:00.000000883,1386.042
1970-01-01 00:00:00.000000884,249.612
1970-01-01 00:00:00.000000885,-689.788
1970-01-01 00:00:00.000000886,-451.156
1970-01-01 00:00:00.000000887,-660.874
1970-01-01 00:00:00.000000888,-604.388
1970-01-01 00:00:00.000000889,-437.98
1970-01-01 00:00:00.000000890,640.378
1970-01-01 00:00:00.000000891,1243.302
1970-01-01 00:00:00.000000892,1181.326
1970-01-01 00:00:00.000000893,7.32
1970-01-01 00:00:00.000000894,-1070.794
1970-01-01 00:00:00.000000895,-763.11
1970-01-01 00:00:00.000000896,-502.64
1970-01-01 00:00:00.000000897,-334.768
1970-01-01 00:00:00.000000898,-331.596
1970-01-01 00:00:00.000000899,-122.732
1970-01-01 00:00:00.000000900,1098.732
1970-01-01 00:00:00.000000901,1336.754
1970-01-01 00:00:00.000000902,308.538
1970-01-01 00:00:00.000000903,-1045.052
1970-01-01 00:00:00.000000904,-940.62
1970-01-01 00:00:00.000000905,-608.292
1970-01-01 00:00:00.000000906,-400.526
1970-01-01 00:00:00.000000907,-254.248
1970-01-01 00:00:00.000000908,255.712
1970-01-01 00:00:00.000000909,1183.644
1970-01-01 00:00:00.000000910,1295.274
1970-01-01 00:00:00.000000911,60.146
1970-01-01 00:00:00.000000912,-1182.546
1970-01-01 00:00:00.000000913,-1088.24
1970-01-01 00:00:00.000000914,-459.696
1970-01-01 00:00:00.000000915,-429.196
1970-01-01 00:00:00.000000916,-174.46
1970-01-01 00:00:00.000000917,327.814
1970-01-01 00:00:00.000000918,1194.136
1970-01-01 00:00:00.000000919,1524.146
1970-01-01 00:00:00.000000920,280.478
1970-01-01 00:00:00.000000921,-1067.378
1970-01-01 00:00:00.000000922,-814.106
1970-01-01 00:00:00.000000923,-533.14
1970-01-01 00:00:00.000000924,-591.7
1970-01-01 00:00:00.000000925,-333.426
1970-01-01 00:00:00.000000926,342.454
1970-01-01 00:00:00.000000927,1461.194
1970-01-01 00:00:00.000000928,1384.944
1970-01-01 00:00:00.000000929,124.196
1970-01-01 00:00:00.000000930,-1074.21
1970-01-01 00:00:00.000000931,-624.762
1970-01-01 00:00:00.000000932,-438.712
1970-01-01 00:00:00.000000933,-447.74
1970-01-01 00:00:00.000000934,-139.202
1970-01-01 00:00:00.000000935,281.942
1970-01-01 00:00:00.000000936,1585.756
1970-01-01 00:00:00.000000937,1114.958
1970-01-01 00:00:00.000000938,12.322
1970-01-01 00:00:00.000000939,-1014.796
1970-01-01 00:00:00.000000940,-573.4
1970-01-01 00:00:00.000000941,-274.744
1970-01-01 00:00:00.000000942,-488.732
1970-01-01 00:00:00.000000943,26.718
1970-01-01 00:00:00.000000944,526.674
1970-01-01 00:00:00.000000945,1490.352
1970-01-01 00:00:00.000000946,1243.546
1970-01-01 00:00:00.000000947,-78.69
1970-01-01 00:00:00.000000948,-1156.316
1970-01-01 00:00:00.000000949,-586.454
1970-01-01 00:00:00.000000950,-438.834
1970-01-01 00:00:00.000000951,-326.594
1970-01-01 00:00:00.000000952,-188.978
1970-01-01 00:00:00.000000953,595.116
1970-01-01 00:00:00.000000954,1331.02
1970-01-01 00:00:00.000000955,1197.552
1970-01-01 00:00:00.000000956,-680.638
1970-01-01 00:00:00.000000957,-680.638
1970-01-01 00:00:00.000000958,-377.468
1970-01-01 00:00:00.000000959,-442.25
1970-01-01 00:00:00.000000960,-411.75
1970-01-01 00:00:00.000000961,-25.498
1970-01-01 00:00:00.000000962,596.458
1970-01-01 00:00:00.000000963,1140.334
1970-01-01 00:00:00.000000964,1113.128
1970-01-01 00:00:00.000000965,-821.426
1970-01-01 00:00:00.000000966,-477.874
1970-01-01 00:00:00.000000967,-488.122
1970-01-01 00:00:00.000000968,-532.53
1970-01-01 00:00:00.000000969,-273.768
1970-01-01 00:00:00.000000970,-70.76
1970-01-01 00:00:00.000000971,685.396
1970-01-01 00:00:00.000000972,1037.366
1970-01-01 00:00:00.000000973,1130.208
1970-01-01 00:00:00.000000974,-901.458
1970-01-01 00:00:00.000000975,-651.602
1970-01-01 00:00:00.000000976,-622.688
1970-01-01 00:00:00.000000977,-482.998
1970-01-01 00:00:00.000000978,-186.416
1970-01-01 00:00:00.000000979,-173.606
1970-01-01 00:00:00.000000980,545.096
1970-01-01 00:00:00.000000981,1103.978
1970-01-01 00:00:00.000000982,34.77
1970-01-01 00:00:00.000000983,-1133.868
1970-01-01 00:00:00.000000984,-696.62
1970-01-01 00:00:00.000000985,-706.746
1970-01-01 00:00:00.000000986,-409.066
1970-01-01 00:00:00.000000987,-240.584
1970-01-01 00:00:00.000000988,-152.012
1970-01-01 00:00:00.000000989,666.12
1970-01-01 00:00:00.000000990,1153.632
1970-01-01 00:00:00.000000991,1229.516
1970-01-01 00:00:00.000000992,-1140.09
1970-01-01 00:00:00.000000993,-827.77
1970-01-01 00:00:00.000000994,-817.766
1970-01-01 00:00:00.000000995,-304.634
1970-01-01 00:00:00.000000996,-198.006
1970-01-01 00:00:00.000000997,-99.186
1970-01-01 00:00:00.000000998,248.636
1970-01-01 00:00:00.000000999,1167.296
1970-01-01 00:00:00.000001000,5.124
1970-01-01 00:00:00.000001001,-1142.774
1970-01-01 00:00:00.000001002,-861.686
1970-01-01 00:00:00.000001003,-848.998
1970-01-01 00:00:00.000001004,-519.232
1970-01-01 00:00:00.000001005,-59.17
1970-01-01 00:00:00.000001006,-147.254
1970-01-01 00:00:00.000001007,367.464
1970-01-01 00:00:00.000001008,1245.132
1970-01-01 00:00:00.000001009,1393.362
1970-01-01 00:00:00.000001010,-1069.33
1970-01-01 00:00:00.000001011,-663.314
1970-01-01 00:00:00.000001012,-676.856
1970-01-01 00:00:00.000001013,-643.672
1970-01-01 00:00:00.000001014,-522.526
1970-01-01 00:00:00.000001015,-152.134
1970-01-01 00:00:00.000001016,334.524
1970-01-01 00:00:00.000001017,1428.62
1970-01-01 00:00:00.000001018,1305.156
1970-01-01 00:00:00.000001019,-1229.272
1970-01-01 00:00:00.000001020,-604.632
1970-01-01 00:00:00.000001021,-609.756
1970-01-01 00:00:00.000001022,-569.618
1970-01-01 00:00:00.000001023,-162.016
1970-01-01 00:00:00.000001024,-133.834
1970-01-01 00:00:00.000001025,370.636
1970-01-01 00:00:00.000001026,1495.232
1970-01-01 00:00:00.000001027,-39.894
1970-01-01 00:00:00.000001028,-1008.94
1970-01-01 00:00:00.000001029,-513.742
1970-01-01 00:00:00.000001030,-469.7
1970-01-01 00:00:00.000001031,-428.952
1970-01-01 00:00:00.000001032,-267.424
1970-01-01 00:00:00.000001033,-128.588
1970-01-01 00:00:00.000001034,469.09
1970-01-01 00:00:00.000001035,1401.292
1970-01-01 00:00:00.000001036,116.876
1970-01-01 00:00:00.000001037,-795.562
1970-01-01 00:00:00.000001038,-628.422
1970-01-01 00:00:00.000001039,-503.86
1970-01-01 00:00:00.000001040,-724.314
1970-01-01 00:00:00.000001041,-219.478
1970-01-01 00:00:00.000001042,-115.046
1970-01-01 00:00:00.000001043,595.848
1970-01-01 00:00:00.000001044,1184.498
1970-01-01 00:00:00.000001045,-193.248
1970-01-01 00:00:00.000001046,-785.192
1970-01-01 00:00:00.000001047,-622.2
1970-01-01 00:00:00.000001048,-538.996
1970-01-01 00:00:00.000001049,-934.032
1970-01-01 00:00:00.000001050,-241.316
1970-01-01 00:00:00.000001051,-42.7
1970-01-01 00:00:00.000001052,676.978
1970-01-01 00:00:00.000001053,1072.014
1970-01-01 00:00:00.000001054,-89.06
1970-01-01 00:00:00.000001055,-1037.854
1970-01-01 00:00:00.000001056,-670.634
1970-01-01 00:00:00.000001057,-605.242
1970-01-01 00:00:00.000001058,-660.02
1970-01-01 00:00:00.000001059,-300.852
1970-01-01 00:00:00.000001060,-144.936
1970-01-01 00:00:00.000001061,674.05
1970-01-01 00:00:00.000001062,1127.28
1970-01-01 00:00:00.000001063,974.78
1970-01-01 00:00:00.000001064,-1079.212
1970-01-01 00:00:00.000001065,-693.936
1970-01-01 00:00:00.000001066,-594.14
1970-01-01 00:00:00.000001067,-611.708
1970-01-01 00:00:00.000001068,-255.224
1970-01-01 00:00:00.000001069,-135.542
1970-01-01 00:00:00.000001070,571.692
1970-01-01 00:00:00.000001071,1092.998
1970-01-01 00:00:00.000001072,-1.952
1970-01-01 00:00:00.000001073,-1022.726
1970-01-01 00:00:00.000001074,-716.628
1970-01-01 00:00:00.000001075,-716.628
1970-01-01 00:00:00.000001076,-592.066
1970-01-01 00:00:00.000001077,-319.64
1970-01-01 00:00:00.000001078,-101.626
1970-01-01 00:00:00.000001079,499.956
1970-01-01 00:00:00.000001080,1316.502
1970-01-01 00:00:00.000001081,-199.226
1970-01-01 00:00:00.000001082,-906.46
1970-01-01 00:00:00.000001083,-701.988
1970-01-01 00:00:00.000001084,-513.742
1970-01-01 00:00:00.000001085,-516.914
1970-01-01 00:00:00.000001086,-183.122
1970-01-01 00:00:00.000001087,-45.994
1970-01-01 00:00:00.000001088,498.37
1970-01-01 00:00:00.000001089,1476.688
1970-01-01 00:00:00.000001090,926.712
1970-01-01 00:00:00.000001091,-1019.31
1970-01-01 00:00:00.000001092,-737.002
1970-01-01 00:00:00.000001093,-737.002
1970-01-01 00:00:00.000001094,-559.736
1970-01-01 00:00:00.000001095,-66.124
1970-01-01 00:00:00.000001096,-31.72
1970-01-01 00:00:00.000001097,324.764
1970-01-01 00:00:00.000001098,1330.288
1970-01-01 00:00:00.000001099,1213.168
1970-01-01 00:00:00.000001100,-127.612
1970-01-01 00:00:00.000001101,-656.97
1970-01-01 00:00:00.000001102,-656.97
1970-01-01 00:00:00.000001103,-528.138
1970-01-01 00:00:00.000001104,-330.254
1970-01-01 00:00:00.000001105,-130.662
1970-01-01 00:00:00.000001106,550.464
1970-01-01 00:00:00.000001107,1662.616
1970-01-01 00:00:00.000001108,-215.818
1970-01-01 00:00:00.000001109,-906.948
1970-01-01 00:00:00.000001110,-669.292
1970-01-01 00:00:00.000001111,-346.236
1970-01-01 00:00:00.000001112,-432.002
1970-01-01 00:00:00.000001113,-398.452
1970-01-01 00:00:00.000001114,127.49
1970-01-01 00:00:00.000001115,615.124
1970-01-01 00:00:00.000001116,1362.496
1970-01-01 00:00:00.000001117,897.188
1970-01-01 00:00:00.000001118,-797.27
1970-01-01 00:00:00.000001119,-668.682
1970-01-01 00:00:00.000001120,-668.682
1970-01-01 00:00:00.000001121,-462.258
1970-01-01 00:00:00.000001122,-401.868
1970-01-01 00:00:00.000001123,-214.842
1970-01-01 00:00:00.000001124,616.954
1970-01-01 00:00:00.000001125,1318.454
1970-01-01 00:00:00.000001126,879.498
1970-01-01 00:00:00.000001127,-879.254
1970-01-01 00:00:00.000001128,-481.778
1970-01-01 00:00:00.000001129,-450.546
1970-01-01 00:00:00.000001130,-480.68
1970-01-01 00:00:00.000001131,-362.096
1970-01-01 00:00:00.000001132,12.688
1970-01-01 00:00:00.000001133,767.38
1970-01-01 00:00:00.000001134,1092.754
1970-01-01 00:00:00.000001135,-229.482
1970-01-01 00:00:00.000001136,-934.276
1970-01-01 00:00:00.000001137,-572.18
1970-01-01 00:00:00.000001138,-577.548
1970-01-01 00:00:00.000001139,-881.328
1970-01-01 00:00:00.000001140,-297.558
1970-01-01 00:00:00.000001141,3.66
1970-01-01 00:00:00.000001142,669.536
1970-01-01 00:00:00.000001143,1366.522
1970-01-01 00:00:00.000001144,-289.75
1970-01-01 00:00:00.000001145,-872.422
1970-01-01 00:00:00.000001146,-377.59
1970-01-01 00:00:00.000001147,-334.28
1970-01-01 00:00:00.000001148,-559.736
1970-01-01 00:00:00.000001149,-222.406
1970-01-01 00:00:00.000001150,53.192
1970-01-01 00:00:00.000001151,667.462
1970-01-01 00:00:00.000001152,1146.678
1970-01-01 00:00:00.000001153,-265.228
1970-01-01 00:00:00.000001154,-1053.714
1970-01-01 00:00:00.000001155,-610.61
1970-01-01 00:00:00.000001156,-705.282
1970-01-01 00:00:00.000001157,-755.18
1970-01-01 00:00:00.000001158,-224.48
1970-01-01 00:00:00.000001159,-149.572
1970-01-01 00:00:00.000001160,1016.504
1970-01-01 00:00:00.000001161,495.198
1970-01-01 00:00:00.000001162,-427.244
1970-01-01 00:00:00.000001163,-715.774
1970-01-01 00:00:00.000001164,-323.056
1970-01-01 00:00:00.000001165,-581.574
1970-01-01 00:00:00.000001166,-584.746
1970-01-01 00:00:00.000001167,17.568
1970-01-01 00:00:00.000001168,114.924
1970-01-01 00:00:00.000001169,620.614
1970-01-01 00:00:00.000001170,879.742
1970-01-01 00:00:00.000001171,-171.898
1970-01-01 00:00:00.000001172,-883.036
1970-01-01 00:00:00.000001173,-595.482
1970-01-01 00:00:00.000001174,-568.398
1970-01-01 00:00:00.000001175,-631.838
1970-01-01 00:00:00.000001176,-157.624
1970-01-01 00:00:00.000001177,-46.36
1970-01-01 00:00:00.000001178,788.242
1970-01-01 00:00:00.000001179,617.564
1970-01-01 00:00:00.000001180,-341.478
1970-01-01 00:00:00.000001181,-711.26
1970-01-01 00:00:00.000001182,-498.248
1970-01-01 00:00:00.000001183,-557.174
1970-01-01 00:00:00.000001184,-359.168
1970-01-01 00:00:00.000001185,-116.022
1970-01-01 00:00:00.000001186,752.374
1970-01-01 00:00:00.000001187,1428.742
1970-01-01 00:00:00.000001188,724.192
1970-01-01 00:00:00.000001189,-199.592
1970-01-01 00:00:00.000001190,-912.926
1970-01-01 00:00:00.000001191,-589.016
1970-01-01 00:00:00.000001192,-534.36
1970-01-01 00:00:00.000001193,-595.36
1970-01-01 00:00:00.000001194,-317.932
1970-01-01 00:00:00.000001195,1270.752
1970-01-01 00:00:00.000001196,1748.748
1970-01-01 00:00:00.000001197,251.442
1970-01-01 00:00:00.000001198,-649.65
1970-01-01 00:00:00.000001199,-762.866
1970-01-01 00:00:00.000001200,-457.134
1970-01-01 00:00:00.000001201,-273.402
1970-01-01 00:00:00.000001202,-528.26
1970-01-01 00:00:00.000001203,-108.458
1970-01-01 00:00:00.000001204,1021.506
1970-01-01 00:00:00.000001205,1467.05
1970-01-01 00:00:00.000001206,564.25
1970-01-01 00:00:00.000001207,-515.572
1970-01-01 00:00:00.000001208,-832.894
1970-01-01 00:00:00.000001209,-327.204
1970-01-01 00:00:00.000001210,-327.204
1970-01-01 00:00:00.000001211,-682.468
1970-01-01 00:00:00.000001212,-193.004
1970-01-01 00:00:00.000001213,856.806
1970-01-01 00:00:00.000001214,1556.72
1970-01-01 00:00:00.000001215,358.314
1970-01-01 00:00:00.000001216,-435.906
1970-01-01 00:00:00.000001217,-907.924
1970-01-01 00:00:00.000001218,-330.62
1970-01-01 00:00:00.000001219,-330.62
1970-01-01 00:00:00.000001220,-579.378
1970-01-01 00:00:00.000001221,-10.126
1970-01-01 00:00:00.000001222,753.106
1970-01-01 00:00:00.000001223,1391.532
1970-01-01 00:00:00.000001224,782.63
1970-01-01 00:00:00.000001225,-639.89
1970-01-01 00:00:00.000001226,-893.162
1970-01-01 00:00:00.000001227,-674.172
1970-01-01 00:00:00.000001228,-674.172
1970-01-01 00:00:00.000001229,-838.994
1970-01-01 00:00:00.000001230,278.77
1970-01-01 00:00:00.000001231,1348.344
1970-01-01 00:00:00.000001232,1240.618
1970-01-01 00:00:00.000001233,184.586
1970-01-01 00:00:00.000001234,-741.76
1970-01-01 00:00:00.000001235,-582.428
1970-01-01 00:00:00.000001236,-465.918
1970-01-01 00:00:00.000001237,-465.918
1970-01-01 00:00:00.000001238,-322.324
1970-01-01 00:00:00.000001239,178.852
1970-01-01 00:00:00.000001240,1241.594
1970-01-01 00:00:00.000001241,1627.48
1970-01-01 00:00:00.000001242,361.364
1970-01-01 00:00:00.000001243,-653.798
1970-01-01 00:00:00.000001244,-409.066
1970-01-01 00:00:00.000001245,-555.466
1970-01-01 00:00:00.000001246,-555.466
1970-01-01 00:00:00.000001247,-235.948
1970-01-01 00:00:00.000001248,160.308
1970-01-01 00:00:00.000001249,1360.3
1970-01-01 00:00:00.000001250,1272.46
1970-01-01 00:00:00.000001251,-6.588
1970-01-01 00:00:00.000001252,-516.914
1970-01-01 00:00:00.000001253,-582.306
1970-01-01 00:00:00.000001254,-613.416
1970-01-01 00:00:00.000001255,-675.88
1970-01-01 00:00:00.000001256,-672.342
1970-01-01 00:00:00.000001257,45.872
1970-01-01 00:00:00.000001258,1325.164
1970-01-01 00:00:00.000001259,1278.804
1970-01-01 00:00:00.000001260,228.994
1970-01-01 00:00:00.000001261,-494.832
1970-01-01 00:00:00.000001262,-709.552
1970-01-01 00:00:00.000001263,-736.026
1970-01-01 00:00:00.000001264,-892.186
1970-01-01 00:00:00.000001265,-880.108
1970-01-01 00:00:00.000001266,-109.8
