time_captured,05_unb_raw_accZ
1970-01-01 00:00:00.000000650,752.984
1970-01-01 00:00:00.000000651,831.796
1970-01-01 00:00:00.000000652,143.594
1970-01-01 00:00:00.000000653,798.124
1970-01-01 00:00:00.000000654,826.672
1970-01-01 00:00:00.000000655,1943.338
1970-01-01 00:00:00.000000656,1250.866
1970-01-01 00:00:00.000000657,639.28
1970-01-01 00:00:00.000000658,611.952
1970-01-01 00:00:00.000000659,494.954
1970-01-01 00:00:00.000000660,781.288
1970-01-01 00:00:00.000000661,446.642
1970-01-01 00:00:00.000000662,1470.344
1970-01-01 00:00:00.000000663,1477.42
1970-01-01 00:00:00.000000664,1142.53
1970-01-01 00:00:00.000000665,1204.018
1970-01-01 00:00:00.000000666,368.562
1970-01-01 00:00:00.000000667,526.552
1970-01-01 00:00:00.000000668,898.408
1970-01-01 00:00:00.000000669,466.894
1970-01-01 00:00:00.000000670,124.806
1970-01-01 00:00:00.000000671,709.552
1970-01-01 00:00:00.000000672,1517.192
1970-01-01 00:00:00.000000673,1624.796
1970-01-01 00:00:00.000000674,1047.736
1970-01-01 00:00:00.000000675,570.594
1970-01-01 00:00:00.000000676,779.458
1970-01-01 00:00:00.000000677,750.544
1970-01-01 00:00:00.000000678,585.478
1970-01-01 00:00:00.000000679,1077.016
1970-01-01 00:00:00.000000680,803.126
1970-01-01 00:00:00.000000681,1572.336
1970-01-01 00:00:00.000000682,1353.834
1970-01-01 00:00:00.000000683,878.644
1970-01-01 00:00:00.000000684,983.93
1970-01-01 00:00:00.000000685,1131.184
1970-01-01 00:00:00.000000686,457.988
1970-01-01 00:00:00.000000687,503.982
1970-01-01 00:00:00.000000688,954.65
1970-01-01 00:00:00.000000689,944.28
1970-01-01 00:00:00.000000690,1871.48
1970-01-01 00:00:00.000000691,1022.116
1970-01-01 00:00:00.000000692,1515.728
1970-01-01 00:00:00.000000693,557.784
1970-01-01 00:00:00.000000694,660.752
1970-01-01 00:00:00.000000695,538.386
1970-01-01 00:00:00.000000696,372.222
1970-01-01 00:00:00.000000697,1292.834
1970-01-01 00:00:00.000000698,1589.294
1970-01-01 00:00:00.000000699,983.32
1970-01-01 00:00:00.000000700,746.884
1970-01-01 00:00:00.000000701,504.104
1970-01-01 00:00:00.000000702,775.432
1970-01-01 00:00:00.000000703,526.796
1970-01-01 00:00:00.000000704,161.772
1970-01-01 00:00:00.000000705,618.052
1970-01-01 00:00:00.000000706,754.692
1970-01-01 00:00:00.000000707,1189.256
1970-01-01 00:00:00.000000708,1805.356
1970-01-01 00:00:00.000000709,1329.556
1970-01-01 00:00:00.000000710,1238.178
1970-01-01 00:00:00.000000711,498.248
1970-01-01 00:00:00.000000712,1189.744
1970-01-01 00:00:00.000000713,568.032
1970-01-01 00:00:00.000000714,823.378
1970-01-01 00:00:00.000000715,1840.858
1970-01-01 00:00:00.000000716,1323.456
1970-01-01 00:00:00.000000717,859.978
1970-01-01 00:00:00.000000718,890.6
1970-01-01 00:00:00.000000719,538.63
1970-01-01 00:00:00.000000720,1030.9
1970-01-01 00:00:00.000000721,553.88
1970-01-01 00:00:00.000000722,-126.636
1970-01-01 00:00:00.000000723,538.264
1970-01-01 00:00:00.000000724,1308.694
1970-01-01 00:00:00.000000725,1302.35
1970-01-01 00:00:00.000000726,1456.802
1970-01-01 00:00:00.000000727,917.44
1970-01-01 00:00:00.000000728,971.852
1970-01-01 00:00:00.000000729,936.228
1970-01-01 00:00:00.000000730,517.768
1970-01-01 00:00:00.000000731,659.41
1970-01-01 00:00:00.000000732,1531.588
1970-01-01 00:00:00.000000733,1532.198
1970-01-01 00:00:00.000000734,867.42
1970-01-01 00:00:00.000000735,1162.172
1970-01-01 00:00:00.000000736,817.766
1970-01-01 00:00:00.000000737,1016.87
1970-01-01 00:00:00.000000738,838.14
1970-01-01 00:00:00.000000739,604.998
1970-01-01 00:00:00.000000740,582.916
1970-01-01 00:00:00.000000741,1068.476
1970-01-01 00:00:00.000000742,878.4
1970-01-01 00:00:00.000000743,1639.192
1970-01-01 00:00:00.000000744,1441.796
1970-01-01 00:00:00.000000745,1461.194
1970-01-01 00:00:00.000000746,790.438
1970-01-01 00:00:00.000000747,662.094
1970-01-01 00:00:00.000000748,808.738
1970-01-01 00:00:00.000000749,910.12
1970-01-01 00:00:00.000000750,1910.032
1970-01-01 00:00:00.000000751,1194.502
1970-01-01 00:00:00.000000752,1145.58
1970-01-01 00:00:00.000000753,1315.77
1970-01-01 00:00:00.000000754,515.084
1970-01-01 00:00:00.000000755,314.15
1970-01-01 00:00:00.000000756,107.116
1970-01-01 00:00:00.000000757,328.424
1970-01-01 00:00:00.000000758,443.714
1970-01-01 00:00:00.000000759,1318.942
1970-01-01 00:00:00.000000760,1119.472
1970-01-01 00:00:00.000000761,1607.716
1970-01-01 00:00:00.000000762,920.002
1970-01-01 00:00:00.000000763,739.198
1970-01-01 00:00:00.000000764,336.598
1970-01-01 00:00:00.000000765,400.16
1970-01-01 00:00:00.000000766,717.726
1970-01-01 00:00:00.000000767,1173.762
1970-01-01 00:00:00.000000768,1465.708
1970-01-01 00:00:00.000000769,1101.05
1970-01-01 00:00:00.000000770,1053.47
1970-01-01 00:00:00.000000771,997.838
1970-01-01 00:00:00.000000772,690.52
1970-01-01 00:00:00.000000773,598.288
1970-01-01 00:00:00.000000774,749.812
1970-01-01 00:00:00.000000775,709.308
1970-01-01 00:00:00.000000776,881.694
1970-01-01 00:00:00.000000777,964.532
1970-01-01 00:00:00.000000778,1475.468
1970-01-01 00:00:00.000000779,1492.67
1970-01-01 00:00:00.000000780,2024.102
1970-01-01 00:00:00.000000781,663.558
1970-01-01 00:00:00.000000782,574.986
1970-01-01 00:00:00.000000783,741.15
1970-01-01 00:00:00.000000784,745.786
1970-01-01 00:00:00.000000785,945.988
1970-01-01 00:00:00.000000786,1597.346
1970-01-01 00:00:00.000000787,677.71
1970-01-01 00:00:00.000000788,1400.438
1970-01-01 00:00:00.000000789,785.558
1970-01-01 00:00:00.000000790,431.514
1970-01-01 00:00:00.000000791,841.678
1970-01-01 00:00:00.000000792,547.78
1970-01-01 00:00:00.000000793,525.454
1970-01-01 00:00:00.000000794,811.422
1970-01-01 00:00:00.000000795,868.03
1970-01-01 00:00:00.000000796,1905.762
1970-01-01 00:00:00.000000797,1103.856
1970-01-01 00:00:00.000000798,1247.938
1970-01-01 00:00:00.000000799,718.458
1970-01-01 00:00:00.000000800,744.444
1970-01-01 00:00:00.000000801,868.274
1970-01-01 00:00:00.000000802,575.962
1970-01-01 00:00:00.000000803,1525.244
1970-01-01 00:00:00.000000804,1416.298
1970-01-01 00:00:00.000000805,1194.502
1970-01-01 00:00:00.000000806,937.204
1970-01-01 00:00:00.000000807,519.476
1970-01-01 00:00:00.000000808,715.164
1970-01-01 00:00:00.000000809,768.234
1970-01-01 00:00:00.000000810,480.07
1970-01-01 00:00:00.000000811,459.696
1970-01-01 00:00:00.000000812,1087.874
1970-01-01 00:00:00.000000813,1432.646
1970-01-01 00:00:00.000000814,1506.456
1970-01-01 00:00:00.000000815,1418.006
1970-01-01 00:00:00.000000816,822.524
1970-01-01 00:00:00.000000817,570.594
1970-01-01 00:00:00.000000818,511.424
1970-01-01 00:00:00.000000819,818.864
1970-01-01 00:00:00.000000820,445.056
1970-01-01 00:00:00.000000821,1747.162
1970-01-01 00:00:00.000000822,950.868
1970-01-01 00:00:00.000000823,1336.266
1970-01-01 00:00:00.000000824,1365.302
1970-01-01 00:00:00.000000825,993.568
1970-01-01 00:00:00.000000826,662.948
1970-01-01 00:00:00.000000827,482.876
1970-01-01 00:00:00.000000828,1.708
1970-01-01 00:00:00.000000829,1016.504
1970-01-01 00:00:00.000000830,799.1
1970-01-01 00:00:00.000000831,1798.768
1970-01-01 00:00:00.000000832,1411.052
1970-01-01 00:00:00.000000833,1353.468
1970-01-01 00:00:00.000000834,636.718
1970-01-01 00:00:00.000000835,720.776
1970-01-01 00:00:00.000000836,772.87
1970-01-01 00:00:00.000000837,541.924
1970-01-01 00:00:00.000000838,527.772
1970-01-01 00:00:00.000000839,1560.258
1970-01-01 00:00:00.000000840,1309.792
1970-01-01 00:00:00.000000841,853.512
1970-01-01 00:00:00.000000842,762.378
1970-01-01 00:00:00.000000843,899.018
1970-01-01 00:00:00.000000844,479.826
1970-01-01 00:00:00.000000845,969.534
1970-01-01 00:00:00.000000846,510.57
1970-01-01 00:00:00.000000847,1441.674
1970-01-01 00:00:00.000000848,1253.428
1970-01-01 00:00:00.000000849,1745.332
1970-01-01 00:00:00.000000850,949.77
1970-01-01 00:00:00.000000851,1095.682
1970-01-01 00:00:00.000000852,518.012
1970-01-01 00:00:00.000000853,877.912
1970-01-01 00:00:00.000000854,665.51
1970-01-01 00:00:00.000000855,510.57
1970-01-01 00:00:00.000000856,1017.724
1970-01-01 00:00:00.000000857,1232.81
1970-01-01 00:00:00.000000858,1273.436
1970-01-01 00:00:00.000000859,1164.49
1970-01-01 00:00:00.000000860,730.17
1970-01-01 00:00:00.000000861,835.944
1970-01-01 00:00:00.000000862,1058.228
1970-01-01 00:00:00.000000863,263.52
1970-01-01 00:00:00.000000864,513.132
1970-01-01 00:00:00.000000865,452.132
1970-01-01 00:00:00.000000866,1625.528
1970-01-01 00:00:00.000000867,1341.878
1970-01-01 00:00:00.000000868,1534.516
1970-01-01 00:00:00.000000869,738.832
1970-01-01 00:00:00.000000870,826.55
1970-01-01 00:00:00.000000871,644.77
1970-01-01 00:00:00.000000872,458.354
1970-01-01 00:00:00.000000873,708.698
1970-01-01 00:00:00.000000874,1189.378
1970-01-01 00:00:00.000000875,734.684
1970-01-01 00:00:00.000000876,1022.36
1970-01-01 00:00:00.000000877,631.228
1970-01-01 00:00:00.000000878,889.746
1970-01-01 00:00:00.000000879,507.52
1970-01-01 00:00:00.000000880,1349.198
1970-01-01 00:00:00.000000881,428.22
1970-01-01 00:00:00.000000882,132.858
1970-01-01 00:00:00.000000883,1016.504
1970-01-01 00:00:00.000000884,790.926
1970-01-01 00:00:00.000000885,1115.568
1970-01-01 00:00:00.000000886,1464.61
1970-01-01 00:00:00.000000887,655.384
1970-01-01 00:00:00.000000888,1112.274
1970-01-01 00:00:00.000000889,720.532
1970-01-01 00:00:00.000000890,374.54
1970-01-01 00:00:00.000000891,1384.212
1970-01-01 00:00:00.000000892,1444.236
1970-01-01 00:00:00.000000893,1158.512
1970-01-01 00:00:00.000000894,1341.878
1970-01-01 00:00:00.000000895,405.284
1970-01-01 00:00:00.000000896,953.674
1970-01-01 00:00:00.000000897,337.086
1970-01-01 00:00:00.000000898,207.156
1970-01-01 00:00:00.000000899,282.552
1970-01-01 00:00:00.000000900,863.272
1970-01-01 00:00:00.000000901,2003.24
1970-01-01 00:00:00.000000902,1076.65
1970-01-01 00:00:00.000000903,813.008
1970-01-01 00:00:00.000000904,1025.654
1970-01-01 00:00:00.000000905,970.632
1970-01-01 00:00:00.000000906,100.65
1970-01-01 00:00:00.000000907,506.788
1970-01-01 00:00:00.000000908,798.49
1970-01-01 00:00:00.000000909,952.698
1970-01-01 00:00:00.000000910,1512.19
1970-01-01 00:00:00.000000911,1425.326
1970-01-01 00:00:00.000000912,963.312
1970-01-01 00:00:00.000000913,669.658
1970-01-01 00:00:00.000000914,753.228
1970-01-01 00:00:00.000000915,841.922
1970-01-01 00:00:00.000000916,358.314
1970-01-01 00:00:00.000000917,595.238
1970-01-01 00:00:00.000000918,996.496
1970-01-01 00:00:00.000000919,814.594
1970-01-01 00:00:00.000000920,1648.342
1970-01-01 00:00:00.000000921,1374.94
1970-01-01 00:00:00.000000922,573.644
1970-01-01 00:00:00.000000923,649.65
1970-01-01 00:00:00.000000924,480.68
1970-01-01 00:00:00.000000925,698.694
1970-01-01 00:00:00.000000926,759.084
1970-01-01 00:00:00.000000927,1229.882
1970-01-01 00:00:00.000000928,1371.28
1970-01-01 00:00:00.000000929,833.504
1970-01-01 00:00:00.000000930,823.134
1970-01-01 00:00:00.000000931,923.418
1970-01-01 00:00:00.000000932,426.268
1970-01-01 00:00:00.000000933,941.23
1970-01-01 00:00:00.000000934,477.63
1970-01-01 00:00:00.000000935,361.486
1970-01-01 00:00:00.000000936,1230.37
1970-01-01 00:00:00.000000937,1030.412
1970-01-01 00:00:00.000000938,1804.624
1970-01-01 00:00:00.000000939,1306.62
1970-01-01 00:00:00.000000940,701.256
1970-01-01 00:00:00.000000941,463.112
1970-01-01 00:00:00.000000942,649.528
1970-01-01 00:00:00.000000943,589.016
1970-01-01 00:00:00.000000944,939.156
1970-01-01 00:00:00.000000945,1413.858
1970-01-01 00:00:00.000000946,1274.168
1970-01-01 00:00:00.000000947,1005.158
1970-01-01 00:00:00.000000948,753.594
1970-01-01 00:00:00.000000949,731.024
1970-01-01 00:00:00.000000950,664.534
1970-01-01 00:00:00.000000951,455.06
1970-01-01 00:00:00.000000952,784.582
1970-01-01 00:00:00.000000953,620.248
1970-01-01 00:00:00.000000954,904.63
1970-01-01 00:00:00.000000955,1701.656
1970-01-01 00:00:00.000000956,1403.976
1970-01-01 00:00:00.000000957,668.072
1970-01-01 00:00:00.000000958,799.71
1970-01-01 00:00:00.000000959,391.986
1970-01-01 00:00:00.000000960,1074.942
1970-01-01 00:00:00.000000961,743.712
1970-01-01 00:00:00.000000962,867.298
1970-01-01 00:00:00.000000963,2104.744
1970-01-01 00:00:00.000000964,1197.674
1970-01-01 00:00:00.000000965,895.968
1970-01-01 00:00:00.000000966,820.816
1970-01-01 00:00:00.000000967,660.386
1970-01-01 00:00:00.000000968,674.05
1970-01-01 00:00:00.000000969,659.532
1970-01-01 00:00:00.000000970,129.686
1970-01-01 00:00:00.000000971,873.886
1970-01-01 00:00:00.000000972,1088.85
1970-01-01 00:00:00.000000973,2059.482
1970-01-01 00:00:00.000000974,1198.284
1970-01-01 00:00:00.000000975,726.876
1970-01-01 00:00:00.000000976,765.306
1970-01-01 00:00:00.000000977,960.14
1970-01-01 00:00:00.000000978,747.86
1970-01-01 00:00:00.000000979,809.348
1970-01-01 00:00:00.000000980,1872.7
1970-01-01 00:00:00.000000981,1277.584
1970-01-01 00:00:00.000000982,1395.192
1970-01-01 00:00:00.000000983,544.242
1970-01-01 00:00:00.000000984,695.644
1970-01-01 00:00:00.000000985,538.752
1970-01-01 00:00:00.000000986,846.802
1970-01-01 00:00:00.000000987,488.854
1970-01-01 00:00:00.000000988,444.812
1970-01-01 00:00:00.000000989,1101.538
1970-01-01 00:00:00.000000990,1468.392
1970-01-01 00:00:00.000000991,1503.284
1970-01-01 00:00:00.000000992,1011.746
1970-01-01 00:00:00.000000993,619.516
1970-01-01 00:00:00.000000994,507.032
1970-01-01 00:00:00.000000995,961.848
1970-01-01 00:00:00.000000996,605.486
1970-01-01 00:00:00.000000997,752.13
1970-01-01 00:00:00.000000998,2015.196
1970-01-01 00:00:00.000000999,866.688
1970-01-01 00:00:00.000001000,1117.642
1970-01-01 00:00:00.000001001,712.236
1970-01-01 00:00:00.000001002,702.964
1970-01-01 00:00:00.000001003,1033.218
1970-01-01 00:00:00.000001004,179.828
1970-01-01 00:00:00.000001005,440.42
1970-01-01 00:00:00.000001006,320.616
1970-01-01 00:00:00.000001007,1089.46
1970-01-01 00:00:00.000001008,1748.626
1970-01-01 00:00:00.000001009,1083.604
1970-01-01 00:00:00.000001010,1279.902
1970-01-01 00:00:00.000001011,818.376
1970-01-01 00:00:00.000001012,671.488
1970-01-01 00:00:00.000001013,622.444
1970-01-01 00:00:00.000001014,372.588
1970-01-01 00:00:00.000001015,1317.234
1970-01-01 00:00:00.000001016,1659.688
1970-01-01 00:00:00.000001017,1050.42
1970-01-01 00:00:00.000001018,948.794
1970-01-01 00:00:00.000001019,791.78
1970-01-01 00:00:00.000001020,986.37
1970-01-01 00:00:00.000001021,1123.62
1970-01-01 00:00:00.000001022,413.458
1970-01-01 00:00:00.000001023,618.906
1970-01-01 00:00:00.000001024,912.682
1970-01-01 00:00:00.000001025,1301.13
1970-01-01 00:00:00.000001026,1730.814
1970-01-01 00:00:00.000001027,1331.996
1970-01-01 00:00:00.000001028,1019.31
1970-01-01 00:00:00.000001029,998.936
1970-01-01 00:00:00.000001030,627.934
1970-01-01 00:00:00.000001031,312.808
1970-01-01 00:00:00.000001032,1013.332
1970-01-01 00:00:00.000001033,1300.52
1970-01-01 00:00:00.000001034,682.224
1970-01-01 00:00:00.000001035,880.23
1970-01-01 00:00:00.000001036,983.076
1970-01-01 00:00:00.000001037,812.398
1970-01-01 00:00:00.000001038,883.89
1970-01-01 00:00:00.000001039,280.966
1970-01-01 00:00:00.000001040,403.332
1970-01-01 00:00:00.000001041,578.036
1970-01-01 00:00:00.000001042,1472.174
1970-01-01 00:00:00.000001043,1119.96
1970-01-01 00:00:00.000001044,1407.026
1970-01-01 00:00:00.000001045,807.152
1970-01-01 00:00:00.000001046,905.972
1970-01-01 00:00:00.000001047,261.08
1970-01-01 00:00:00.000001048,641.11
1970-01-01 00:00:00.000001049,604.876
1970-01-01 00:00:00.000001050,884.866
1970-01-01 00:00:00.000001051,1675.304
1970-01-01 00:00:00.000001052,701.5
1970-01-01 00:00:00.000001053,1015.772
1970-01-01 00:00:00.000001054,798.978
1970-01-01 00:00:00.000001055,762.866
1970-01-01 00:00:00.000001056,1109.712
1970-01-01 00:00:00.000001057,254.492
1970-01-01 00:00:00.000001058,550.952
1970-01-01 00:00:00.000001059,1068.232
1970-01-01 00:00:00.000001060,769.698
1970-01-01 00:00:00.000001061,1783.03
1970-01-01 00:00:00.000001062,1146.19
1970-01-01 00:00:00.000001063,1275.022
1970-01-01 00:00:00.000001064,1272.704
1970-01-01 00:00:00.000001065,454.206
1970-01-01 00:00:00.000001066,366.0
1970-01-01 00:00:00.000001067,1130.818
1970-01-01 00:00:00.000001068,1382.26
1970-01-01 00:00:00.000001069,1220.0
1970-01-01 00:00:00.000001070,844.24
1970-01-01 00:00:00.000001071,1004.426
1970-01-01 00:00:00.000001072,856.196
1970-01-01 00:00:00.000001073,268.4
1970-01-01 00:00:00.000001074,419.558
1970-01-01 00:00:00.000001075,299.754
1970-01-01 00:00:00.000001076,806.664
1970-01-01 00:00:00.000001077,1241.716
1970-01-01 00:00:00.000001078,1466.44
1970-01-01 00:00:00.000001079,1230.492
1970-01-01 00:00:00.000001080,1029.924
1970-01-01 00:00:00.000001081,892.674
1970-01-01 00:00:00.000001082,456.524
1970-01-01 00:00:00.000001083,692.96
1970-01-01 00:00:00.000001084,591.456
1970-01-01 00:00:00.000001085,1351.516
1970-01-01 00:00:00.000001086,1115.08
1970-01-01 00:00:00.000001087,1307.352
1970-01-01 00:00:00.000001088,1156.56
1970-01-01 00:00:00.000001089,1003.206
1970-01-01 00:00:00.000001090,488.488
1970-01-01 00:00:00.000001091,710.894
1970-01-01 00:00:00.000001092,584.624
1970-01-01 00:00:00.000001093,514.718
1970-01-01 00:00:00.000001094,375.15
1970-01-01 00:00:00.000001095,720.166
1970-01-01 00:00:00.000001096,1580.144
1970-01-01 00:00:00.000001097,1295.884
1970-01-01 00:00:00.000001098,1826.096
1970-01-01 00:00:00.000001099,642.696
1970-01-01 00:00:00.000001100,529.846
1970-01-01 00:00:00.000001101,864.736
1970-01-01 00:00:00.000001102,859.612
1970-01-01 00:00:00.000001103,1230.37
1970-01-01 00:00:00.000001104,1666.642
1970-01-01 00:00:00.000001105,878.4
1970-01-01 00:00:00.000001106,603.534
1970-01-01 00:00:00.000001107,706.38
1970-01-01 00:00:00.000001108,682.834
1970-01-01 00:00:00.000001109,697.84
1970-01-01 00:00:00.000001110,715.042
1970-01-01 00:00:00.000001111,346.846
1970-01-01 00:00:00.000001112,551.196
1970-01-01 00:00:00.000001113,1418.738
1970-01-01 00:00:00.000001114,1836.71
1970-01-01 00:00:00.000001115,1072.258
1970-01-01 00:00:00.000001116,745.176
1970-01-01 00:00:00.000001117,640.256
1970-01-01 00:00:00.000001118,870.47
1970-01-01 00:00:00.000001119,518.012
1970-01-01 00:00:00.000001120,1116.056
1970-01-01 00:00:00.000001121,1335.046
1970-01-01 00:00:00.000001122,1416.786
1970-01-01 00:00:00.000001123,942.816
1970-01-01 00:00:00.000001124,1095.316
1970-01-01 00:00:00.000001125,676.612
1970-01-01 00:00:00.000001126,625.494
1970-01-01 00:00:00.000001127,747.372
1970-01-01 00:00:00.000001128,353.312
1970-01-01 00:00:00.000001129,684.054
1970-01-01 00:00:00.000001130,1163.758
1970-01-01 00:00:00.000001131,1518.656
1970-01-01 00:00:00.000001132,1536.468
1970-01-01 00:00:00.000001133,1128.988
1970-01-01 00:00:00.000001134,1003.206
1970-01-01 00:00:00.000001135,346.358
1970-01-01 00:00:00.000001136,1079.578
1970-01-01 00:00:00.000001137,376.126
1970-01-01 00:00:00.000001138,953.552
1970-01-01 00:00:00.000001139,2094.984
1970-01-01 00:00:00.000001140,1091.534
1970-01-01 00:00:00.000001141,749.324
1970-01-01 00:00:00.000001142,435.784
1970-01-01 00:00:00.000001143,734.562
1970-01-01 00:00:00.000001144,868.762
1970-01-01 00:00:00.000001145,46.36
1970-01-01 00:00:00.000001146,160.308
1970-01-01 00:00:00.000001147,796.904
1970-01-01 00:00:00.000001148,818.132
1970-01-01 00:00:00.000001149,2019.466
1970-01-01 00:00:00.000001150,940.986
1970-01-01 00:00:00.000001151,1436.306
1970-01-01 00:00:00.000001152,652.456
1970-01-01 00:00:00.000001153,899.628
1970-01-01 00:00:00.000001154,600.362
1970-01-01 00:00:00.000001155,930.128
1970-01-01 00:00:00.000001156,1955.904
1970-01-01 00:00:00.000001157,1403.122
1970-01-01 00:00:00.000001158,915.61
1970-01-01 00:00:00.000001159,1229.882
1970-01-01 00:00:00.000001160,638.304
1970-01-01 00:00:00.000001161,979.66
1970-01-01 00:00:00.000001162,-31.232
1970-01-01 00:00:00.000001163,402.356
1970-01-01 00:00:00.000001164,554.978
1970-01-01 00:00:00.000001165,1240.252
1970-01-01 00:00:00.000001166,1143.75
1970-01-01 00:00:00.000001167,672.952
1970-01-01 00:00:00.000001168,888.892
1970-01-01 00:00:00.000001169,941.23
1970-01-01 00:00:00.000001170,533.628
1970-01-01 00:00:00.000001171,826.916
1970-01-01 00:00:00.000001172,316.468
1970-01-01 00:00:00.000001173,1227.32
1970-01-01 00:00:00.000001174,1271.362
1970-01-01 00:00:00.000001175,1452.532
1970-01-01 00:00:00.000001176,1150.094
1970-01-01 00:00:00.000001177,785.07
1970-01-01 00:00:00.000001178,868.884
1970-01-01 00:00:00.000001179,896.09
1970-01-01 00:00:00.000001180,345.748
1970-01-01 00:00:00.000001181,582.306
1970-01-01 00:00:00.000001182,749.934
1970-01-01 00:00:00.000001183,937.692
1970-01-01 00:00:00.000001184,1613.206
1970-01-01 00:00:00.000001185,1456.924
1970-01-01 00:00:00.000001186,877.302
1970-01-01 00:00:00.000001187,515.084
1970-01-01 00:00:00.000001188,484.828
1970-01-01 00:00:00.000001189,919.27
1970-01-01 00:00:00.000001190,737.978
1970-01-01 00:00:00.000001191,1224.392
1970-01-01 00:00:00.000001192,1044.442
1970-01-01 00:00:00.000001193,925.492
1970-01-01 00:00:00.000001194,799.466
1970-01-01 00:00:00.000001195,843.874
1970-01-01 00:00:00.000001196,442.982
1970-01-01 00:00:00.000001197,1085.312
1970-01-01 00:00:00.000001198,122.488
1970-01-01 00:00:00.000001199,633.668
1970-01-01 00:00:00.000001200,659.044
1970-01-01 00:00:00.000001201,983.32
1970-01-01 00:00:00.000001202,1683.112
1970-01-01 00:00:00.000001203,1251.598
1970-01-01 00:00:00.000001204,734.196
1970-01-01 00:00:00.000001205,790.316
1970-01-01 00:00:00.000001206,299.51
1970-01-01 00:00:00.000001207,643.55
1970-01-01 00:00:00.000001208,1040.904
1970-01-01 00:00:00.000001209,1954.684
1970-01-01 00:00:00.000001210,1001.254
1970-01-01 00:00:00.000001211,832.894
1970-01-01 00:00:00.000001212,1196.698
1970-01-01 00:00:00.000001213,728.706
1970-01-01 00:00:00.000001214,907.558
1970-01-01 00:00:00.000001215,725.29
1970-01-01 00:00:00.000001216,631.594
1970-01-01 00:00:00.000001217,884.378
1970-01-01 00:00:00.000001218,1132.77
1970-01-01 00:00:00.000001219,1290.394
1970-01-01 00:00:00.000001220,1622.844
1970-01-01 00:00:00.000001221,1007.842
1970-01-01 00:00:00.000001222,806.908
1970-01-01 00:00:00.000001223,330.986
1970-01-01 00:00:00.000001224,910.974
1970-01-01 00:00:00.000001225,657.58
1970-01-01 00:00:00.000001226,1293.566
1970-01-01 00:00:00.000001227,1529.514
1970-01-01 00:00:00.000001228,1349.32
1970-01-01 00:00:00.000001229,793.366
1970-01-01 00:00:00.000001230,633.302
1970-01-01 00:00:00.000001231,509.472
1970-01-01 00:00:00.000001232,795.806
1970-01-01 00:00:00.000001233,457.622
1970-01-01 00:00:00.000001234,546.438
1970-01-01 00:00:00.000001235,967.338
1970-01-01 00:00:00.000001236,625.128
1970-01-01 00:00:00.000001237,1874.408
1970-01-01 00:00:00.000001238,879.986
1970-01-01 00:00:00.000001239,1419.714
1970-01-01 00:00:00.000001240,586.82
1970-01-01 00:00:00.000001241,609.878
1970-01-01 00:00:00.000001242,645.258
1970-01-01 00:00:00.000001243,944.158
1970-01-01 00:00:00.000001244,1374.452
1970-01-01 00:00:00.000001245,1653.954
1970-01-01 00:00:00.000001246,767.624
1970-01-01 00:00:00.000001247,1388.482
1970-01-01 00:00:00.000001248,646.356
1970-01-01 00:00:00.000001249,646.356
1970-01-01 00:00:00.000001250,772.87
1970-01-01 00:00:00.000001251,392.596
1970-01-01 00:00:00.000001252,497.76
1970-01-01 00:00:00.000001253,753.594
1970-01-01 00:00:00.000001254,1467.294
1970-01-01 00:00:00.000001255,1714.222
1970-01-01 00:00:00.000001256,917.074
1970-01-01 00:00:00.000001257,626.47
1970-01-01 00:00:00.000001258,810.812
1970-01-01 00:00:00.000001259,894.992
1970-01-01 00:00:00.000001260,687.592
1970-01-01 00:00:00.000001261,1265.628
1970-01-01 00:00:00.000001262,1137.65
1970-01-01 00:00:00.000001263,1362.862
1970-01-01 00:00:00.000001264,1248.182
1970-01-01 00:00:00.000001265,815.082
1970-01-01 00:00:00.000001266,573.156
1970-01-01 00:00:00.000001267,875.594
1970-01-01 00:00:00.000001268,699.914
1970-01-01 00:00:00.000001269,143.106
1970-01-01 00:00:00.000001270,912.804
1970-01-01 00:00:00.000001271,946.964
1970-01-01 00:00:00.000001272,1758.996
1970-01-01 00:00:00.000001273,1488.278
1970-01-01 00:00:00.000001274,620.492
1970-01-01 00:00:00.000001275,675.514
1970-01-01 00:00:00.000001276,781.776
1970-01-01 00:00:00.000001277,837.042
1970-01-01 00:00:00.000001278,648.918
1970-01-01 00:00:00.000001279,1416.42
1970-01-01 00:00:00.000001280,1647.366
1970-01-01 00:00:00.000001281,1103.49
1970-01-01 00:00:00.000001282,1184.62
1970-01-01 00:00:00.000001283,847.168
1970-01-01 00:00:00.000001284,587.796
1970-01-01 00:00:00.000001285,831.186
1970-01-01 00:00:00.000001286,556.564
1970-01-01 00:00:00.000001287,116.022
1970-01-01 00:00:00.000001288,689.422
1970-01-01 00:00:00.000001289,1138.626
1970-01-01 00:00:00.000001290,1930.65
1970-01-01 00:00:00.000001291,1062.742
1970-01-01 00:00:00.000001292,1226.832
1970-01-01 00:00:00.000001293,772.504
1970-01-01 00:00:00.000001294,945.134
1970-01-01 00:00:00.000001295,574.376
1970-01-01 00:00:00.000001296,984.784
1970-01-01 00:00:00.000001297,1543.3
1970-01-01 00:00:00.000001298,1281.366
1970-01-01 00:00:00.000001299,1074.088
1970-01-01 00:00:00.000001300,767.624
1970-01-01 00:00:00.000001301,1093.852
1970-01-01 00:00:00.000001302,1271.118
1970-01-01 00:00:00.000001303,641.72
