time_captured,03_cap_hrm_accZ
1970-01-01 00:00:00.000000556,864.666160645262
1970-01-01 00:00:00.000000557,672.241751427022
1970-01-01 00:00:00.000000558,1430.78289444296
1970-01-01 00:00:00.000000559,1397.93277006281
1970-01-01 00:00:00.000000560,45.9048206095934
1970-01-01 00:00:00.000000561,721.422960860655
1970-01-01 00:00:00.000000562,1325.22427358803
1970-01-01 00:00:00.000000563,766.810666807666
1970-01-01 00:00:00.000000564,1533.69816445229
1970-01-01 00:00:00.000000565,1221.41224085699
1970-01-01 00:00:00.000000566,713.345358858759
1970-01-01 00:00:00.000000567,555.588
1970-01-01 00:00:00.000000568,695.289018356963
1970-01-01 00:00:00.000000569,319.709832516874
1970-01-01 00:00:00.000000570,1143.24545901046
1970-01-01 00:00:00.000000571,1286.86888726493
1970-01-01 00:00:00.000000572,306.797471661816
1970-01-01 00:00:00.000000573,715.353868148813
1970-01-01 00:00:00.000000574,1083.76006142214
1970-01-01 00:00:00.000000575,103.154363265324
1970-01-01 00:00:00.000000576,1486.448
1970-01-01 00:00:00.000000577,1276.61495650784
1970-01-01 00:00:00.000000578,593.086903400463
1970-01-01 00:00:00.000000579,590.48
1970-01-01 00:00:00.000000580,644.268407855733
