time_captured,04_out_hrm_accZ
1970-01-01 00:00:00.000000431,1022.48519428464
1970-01-01 00:00:00.000000432,1247.34454528905
1970-01-01 00:00:00.000000433,681.801798625051
1970-01-01 00:00:00.000000434,419.712277362273
1970-01-01 00:00:00.000000435,925.004
1970-01-01 00:00:00.000000436,927.763162282703
1970-01-01 00:00:00.000000437,1422.05391839083
1970-01-01 00:00:00.000000438,1072.94569333273
1970-01-01 00:00:00.000000439,720.934882186907
1970-01-01 00:00:00.000000440,356.489013167357
1970-01-01 00:00:00.000000441,919.392
1970-01-01 00:00:00.000000442,863.545991019385
1970-01-01 00:00:00.000000443,1521.52092377886
1970-01-01 00:00:00.000000444,1157.79446118415
1970-01-01 00:00:00.000000445,796.453587890515
1970-01-01 00:00:00.000000446,487.067241175418
1970-01-01 00:00:00.000000447,404.918
1970-01-01 00:00:00.000000448,975.34533911746
1970-01-01 00:00:00.000000449,1290.25952332177
1970-01-01 00:00:00.000000450,1593.29641068344
1970-01-01 00:00:00.000000451,854.51385670598
1970-01-01 00:00:00.000000452,608.180202534265
1970-01-01 00:00:00.000000453,783.362
1970-01-01 00:00:00.000000454,851.136584813831
1970-01-01 00:00:00.000000455,1350.61049148416
1970-01-01 00:00:00.000000456,929.152
1970-01-01 00:00:00.000000457,1248.72005704923
1970-01-01 00:00:00.000000458,429.392695136733
1970-01-01 00:00:00.000000459,823.388333800899
1970-01-01 00:00:00.000000460,447.683032823949
1970-01-01 00:00:00.000000461,952.772047012272
1970-01-01 00:00:00.000000462,1300.764
1970-01-01 00:00:00.000000463,1284.63462102033
1970-01-01 00:00:00.000000464,1122.75355372692
1970-01-01 00:00:00.000000465,575.108150928819
1970-01-01 00:00:00.000000466,994.713834215123
1970-01-01 00:00:00.000000467,1220.53159200533
1970-01-01 00:00:00.000000468,1204.75
1970-01-01 00:00:00.000000469,1112.30088527482
1970-01-01 00:00:00.000000470,274.98203309147
1970-01-01 00:00:00.000000471,623.732587483753
1970-01-01 00:00:00.000000472,985.392665359856
1970-01-01 00:00:00.000000473,703.182511268458
1970-01-01 00:00:00.000000474,992.836
1970-01-01 00:00:00.000000475,1455.29648075297
1970-01-01 00:00:00.000000476,1029.76148159288
1970-01-01 00:00:00.000000477,332.574564968459
1970-01-01 00:00:00.000000478,1226.47847589655
1970-01-01 00:00:00.000000479,502.652999893877
