time_captured,01_off_hrm_accX
1970-01-01 00:00:00.000000386,-7.06800534493016
1970-01-01 00:00:00.000000387,-6.71
1970-01-01 00:00:00.000000388,-6.12369933842304
1970-01-01 00:00:00.000000389,-10.6148246937161
1970-01-01 00:00:00.000000390,-5.978
1970-01-01 00:00:00.000000391,-8.34256015807429
1970-01-01 00:00:00.000000392,-9.65120264549087
1970-01-01 00:00:00.000000393,-9.58077045246582
1970-01-01 00:00:00.000000394,-5.49923897688376
1970-01-01 00:00:00.000000395,-7.20141798003548
1970-01-01 00:00:00.000000396,-4.70407030351259
1970-01-01 00:00:00.000000397,-8.05946681465501
1970-01-01 00:00:00.000000398,-7.11775443816797
1970-01-01 00:00:00.000000399,-8.84632980441781
1970-01-01 00:00:00.000000400,-7.72218752261225
1970-01-01 00:00:00.000000401,-9.01624419814374
1970-01-01 00:00:00.000000402,-4.392
1970-01-01 00:00:00.000000403,-9.02092294028217
1970-01-01 00:00:00.000000404,-4.83752092892444
1970-01-01 00:00:00.000000405,-7.93
1970-01-01 00:00:00.000000406,-6.51992905680218
1970-01-01 00:00:00.000000407,-7.20631567826597
1970-01-01 00:00:00.000000408,-6.44023113222201
1970-01-01 00:00:00.000000409,-8.26616419212821
1970-01-01 00:00:00.000000410,-6.32755396517033
1970-01-01 00:00:00.000000411,-6.64799545550138
1970-01-01 00:00:00.000000412,-2.65720193168962
1970-01-01 00:00:00.000000413,-6.78736018041
1970-01-01 00:00:00.000000414,-8.16455908478057
1970-01-01 00:00:00.000000415,-6.21136686118472
1970-01-01 00:00:00.000000416,-7.89839959109597
1970-01-01 00:00:00.000000417,-5.612
1970-01-01 00:00:00.000000418,-9.72461017198819
1970-01-01 00:00:00.000000419,-6.86904568165001
1970-01-01 00:00:00.000000420,-8.052
1970-01-01 00:00:00.000000421,-9.16970638841835
1970-01-01 00:00:00.000000422,-7.89388572490361
1970-01-01 00:00:00.000000423,-6.1960165816003
1970-01-01 00:00:00.000000424,-9.25927108872683
1970-01-01 00:00:00.000000425,-3.05664323728765
1970-01-01 00:00:00.000000426,-7.38519538828448
1970-01-01 00:00:00.000000427,-9.41038085445185
1970-01-01 00:00:00.000000428,-6.5159411576713
1970-01-01 00:00:00.000000429,-8.50227230043469
1970-01-01 00:00:00.000000430,-7.52019100652841
1970-01-01 00:00:00.000000431,-8.08878548446288
1970-01-01 00:00:00.000000432,-12.566
1970-01-01 00:00:00.000000433,-7.95890416133893
1970-01-01 00:00:00.000000434,-9.70563820143495
1970-01-01 00:00:00.000000435,-7.32
1970-01-01 00:00:00.000000436,-8.11915972439198
1970-01-01 00:00:00.000000437,-7.95675465801835
1970-01-01 00:00:00.000000438,-11.3366754886945
1970-01-01 00:00:00.000000439,-6.57839528618903
1970-01-01 00:00:00.000000440,-7.71361946030323
1970-01-01 00:00:00.000000441,-7.87405710933707
1970-01-01 00:00:00.000000442,-8.43167402909779
1970-01-01 00:00:00.000000443,-9.7638758958834
1970-01-01 00:00:00.000000444,-8.5022273512688
1970-01-01 00:00:00.000000445,-7.90254966525685
1970-01-01 00:00:00.000000446,-7.13218280774328
1970-01-01 00:00:00.000000447,-4.636
1970-01-01 00:00:00.000000448,-9.24801775809136
1970-01-01 00:00:00.000000449,-8.84629571362722
1970-01-01 00:00:00.000000450,-8.54
1970-01-01 00:00:00.000000451,-9.24447706978713
1970-01-01 00:00:00.000000452,-8.6753501558513
1970-01-01 00:00:00.000000453,-7.25965917973244
1970-01-01 00:00:00.000000454,-6.58901509578813
1970-01-01 00:00:00.000000455,-7.63874838073756
1970-01-01 00:00:00.000000456,-7.39161287724644
1970-01-01 00:00:00.000000457,-6.97214695415316
1970-01-01 00:00:00.000000458,-7.22996981435517
1970-01-01 00:00:00.000000459,-8.04559321251626
1970-01-01 00:00:00.000000460,-5.52251115475516
1970-01-01 00:00:00.000000461,-9.11349222946107
1970-01-01 00:00:00.000000462,-7.808
1970-01-01 00:00:00.000000463,-8.65394360386388
1970-01-01 00:00:00.000000464,-9.49293479843911
1970-01-01 00:00:00.000000465,-8.052
1970-01-01 00:00:00.000000466,-12.5690577618868
1970-01-01 00:00:00.000000467,-4.94542146631838
1970-01-01 00:00:00.000000468,-9.0272211001015
1970-01-01 00:00:00.000000469,-7.39382326897149
1970-01-01 00:00:00.000000470,-9.73508142675031
1970-01-01 00:00:00.000000471,-7.39710325612665
1970-01-01 00:00:00.000000472,-10.7650268434883
1970-01-01 00:00:00.000000473,-5.63790759707364
1970-01-01 00:00:00.000000474,-8.70077146420208
1970-01-01 00:00:00.000000475,-7.96810485057201
1970-01-01 00:00:00.000000476,-7.82126416802118
1970-01-01 00:00:00.000000477,-8.296
1970-01-01 00:00:00.000000478,-9.21837354179931
1970-01-01 00:00:00.000000479,-8.20084404468988
1970-01-01 00:00:00.000000480,-10.492
1970-01-01 00:00:00.000000481,-7.53515384838441
1970-01-01 00:00:00.000000482,-8.17044384928725
1970-01-01 00:00:00.000000483,-8.12470925674848
1970-01-01 00:00:00.000000484,-7.26160933926943
1970-01-01 00:00:00.000000485,-9.75933879063076
1970-01-01 00:00:00.000000486,-5.43042636879605
1970-01-01 00:00:00.000000487,-11.6438437257932
1970-01-01 00:00:00.000000488,-7.93811368666531
1970-01-01 00:00:00.000000489,-6.55093370524821
1970-01-01 00:00:00.000000490,-6.22363136259856
1970-01-01 00:00:00.000000491,-12.7521815752991
1970-01-01 00:00:00.000000492,-5.124
1970-01-01 00:00:00.000000493,-12.6249198869929
1970-01-01 00:00:00.000000494,-7.19835874211238
1970-01-01 00:00:00.000000495,-6.466
1970-01-01 00:00:00.000000496,-4.61808818762706
1970-01-01 00:00:00.000000497,-8.61954543461742
1970-01-01 00:00:00.000000498,-4.18384466487623
1970-01-01 00:00:00.000000499,-8.24953072960029
1970-01-01 00:00:00.000000500,-4.87220855065597
1970-01-01 00:00:00.000000501,-7.32972536598354
1970-01-01 00:00:00.000000502,-7.6575895077844
1970-01-01 00:00:00.000000503,-7.98461620287443
1970-01-01 00:00:00.000000504,-7.198
1970-01-01 00:00:00.000000505,-5.77755702894398
1970-01-01 00:00:00.000000506,-5.63639835969866
1970-01-01 00:00:00.000000507,-8.418
1970-01-01 00:00:00.000000508,-4.84351765930252
1970-01-01 00:00:00.000000509,-10.5051795806044
1970-01-01 00:00:00.000000510,-10.004
1970-01-01 00:00:00.000000511,-8.38429367768426
1970-01-01 00:00:00.000000512,-7.16742805891121
1970-01-01 00:00:00.000000513,-7.7979235053927
1970-01-01 00:00:00.000000514,-7.20660178186952
1970-01-01 00:00:00.000000515,-8.64126610660809
1970-01-01 00:00:00.000000516,-8.65248556616565
1970-01-01 00:00:00.000000517,-6.29294217493046
1970-01-01 00:00:00.000000518,-8.16443141521487
1970-01-01 00:00:00.000000519,-5.978
1970-01-01 00:00:00.000000520,-8.36721483152892
1970-01-01 00:00:00.000000521,-7.78592423968596
1970-01-01 00:00:00.000000522,-8.174
1970-01-01 00:00:00.000000523,-7.2876341066657
1970-01-01 00:00:00.000000524,-9.06664722702662
1970-01-01 00:00:00.000000525,-7.076
1970-01-01 00:00:00.000000526,-5.19819170252689
1970-01-01 00:00:00.000000527,-5.78177019500686
1970-01-01 00:00:00.000000528,-11.1230548577786
1970-01-01 00:00:00.000000529,-5.82940134244579
1970-01-01 00:00:00.000000530,-10.2166788011444
1970-01-01 00:00:00.000000531,-6.19094968869719
1970-01-01 00:00:00.000000532,-7.12669932961959
1970-01-01 00:00:00.000000533,-7.5389689344598
1970-01-01 00:00:00.000000534,-9.028
1970-01-01 00:00:00.000000535,-4.37568551805174
1970-01-01 00:00:00.000000536,-7.42207995892946
1970-01-01 00:00:00.000000537,-6.466
1970-01-01 00:00:00.000000538,-7.26540833997261
