time_captured,06_c25_hrm_accZ
1970-01-01 00:00:00.000000422,1349.35504223375
1970-01-01 00:00:00.000000423,1208.41
1970-01-01 00:00:00.000000424,728.497173500258
1970-01-01 00:00:00.000000425,976.455048284468
1970-01-01 00:00:00.000000426,1093.486
1970-01-01 00:00:00.000000427,1511.62589009094
1970-01-01 00:00:00.000000428,986.11408370943
1970-01-01 00:00:00.000000429,747.047105820524
1970-01-01 00:00:00.000000430,833.314243843842
1970-01-01 00:00:00.000000431,582.477205948385
1970-01-01 00:00:00.000000432,489.292676153952
1970-01-01 00:00:00.000000433,1052.2552571204
1970-01-01 00:00:00.000000434,1287.24076762552
1970-01-01 00:00:00.000000435,1317.722
1970-01-01 00:00:00.000000436,767.39467928669
1970-01-01 00:00:00.000000437,556.804576586074
1970-01-01 00:00:00.000000438,933.170387733587
1970-01-01 00:00:00.000000439,1900.84632737824
1970-01-01 00:00:00.000000440,957.197513769421
1970-01-01 00:00:00.000000441,834.135538364635
1970-01-01 00:00:00.000000442,1014.43216581681
1970-01-01 00:00:00.000000443,386.386225308571
1970-01-01 00:00:00.000000444,371.223040548497
1970-01-01 00:00:00.000000445,898.171021170649
1970-01-01 00:00:00.000000446,1390.31973540946
1970-01-01 00:00:00.000000447,842.166
1970-01-01 00:00:00.000000448,1447.82514536447
1970-01-01 00:00:00.000000449,807.664470409754
1970-01-01 00:00:00.000000450,1227.686
1970-01-01 00:00:00.000000451,1205.30241670144
1970-01-01 00:00:00.000000452,1899.43027894152
1970-01-01 00:00:00.000000453,1175.94306172267
1970-01-01 00:00:00.000000454,697.156495140784
1970-01-01 00:00:00.000000455,1203.3365065784
1970-01-01 00:00:00.000000456,407.225944371594
1970-01-01 00:00:00.000000457,801.253727086814
1970-01-01 00:00:00.000000458,794.117911907767
1970-01-01 00:00:00.000000459,1768.39
1970-01-01 00:00:00.000000460,934.315269733912
1970-01-01 00:00:00.000000461,831.036635244739
1970-01-01 00:00:00.000000462,700.903245688682
1970-01-01 00:00:00.000000463,816.782802767255
1970-01-01 00:00:00.000000464,1088.51124692775
1970-01-01 00:00:00.000000465,1169.79534409115
1970-01-01 00:00:00.000000466,701.475880607597
1970-01-01 00:00:00.000000467,535.614387598646
1970-01-01 00:00:00.000000468,1100.44
1970-01-01 00:00:00.000000469,842.589334489455
1970-01-01 00:00:00.000000470,988.153932444569
1970-01-01 00:00:00.000000471,1243.546
1970-01-01 00:00:00.000000472,1567.48714526995
1970-01-01 00:00:00.000000473,778.110129182082
1970-01-01 00:00:00.000000474,1007.07432542212
1970-01-01 00:00:00.000000475,1075.30792107527
1970-01-01 00:00:00.000000476,1538.3774154751
1970-01-01 00:00:00.000000477,1339.20524388156
