time_captured,03_cap_hrm_accY
1970-01-01 00:00:00.000000336,176.412
1970-01-01 00:00:00.000000337,-598.335056856083
1970-01-01 00:00:00.000000338,24.872883167593
1970-01-01 00:00:00.000000339,-36.4706322768826
1970-01-01 00:00:00.000000340,270.972981000506
1970-01-01 00:00:00.000000341,532.407361220849
1970-01-01 00:00:00.000000342,147.441532169249
1970-01-01 00:00:00.000000343,-426.729926838795
1970-01-01 00:00:00.000000344,-116.521593085847
1970-01-01 00:00:00.000000345,-162.138
1970-01-01 00:00:00.000000346,-329.919918949726
1970-01-01 00:00:00.000000347,148.472731513647
1970-01-01 00:00:00.000000348,401.38
1970-01-01 00:00:00.000000349,-15.295310265839
1970-01-01 00:00:00.000000350,-22.0676406134278
1970-01-01 00:00:00.000000351,357.308271219851
1970-01-01 00:00:00.000000352,-161.3375604956
1970-01-01 00:00:00.000000353,66.8181090471843
1970-01-01 00:00:00.000000354,47.336
1970-01-01 00:00:00.000000355,-347.049217649819
1970-01-01 00:00:00.000000356,-205.62158549902
1970-01-01 00:00:00.000000357,-190.808
1970-01-01 00:00:00.000000358,-274.333628930861
1970-01-01 00:00:00.000000359,253.52879734652
1970-01-01 00:00:00.000000360,292.922
1970-01-01 00:00:00.000000361,-183.038095934294
1970-01-01 00:00:00.000000362,-177.247871264967
1970-01-01 00:00:00.000000363,125.288557138577
1970-01-01 00:00:00.000000364,-98.1624836925273
1970-01-01 00:00:00.000000365,-406.134379719623
1970-01-01 00:00:00.000000366,287.025088568645
1970-01-01 00:00:00.000000367,137.008720971931
1970-01-01 00:00:00.000000368,56.8779357314344
1970-01-01 00:00:00.000000369,-117.12
1970-01-01 00:00:00.000000370,-153.717752903596
1970-01-01 00:00:00.000000371,-619.206349128199
1970-01-01 00:00:00.000000372,351.848
1970-01-01 00:00:00.000000373,-149.886403262324
1970-01-01 00:00:00.000000374,-20.2926178559297
1970-01-01 00:00:00.000000375,-257.42416045455
1970-01-01 00:00:00.000000376,-291.110832739349
1970-01-01 00:00:00.000000377,-233.179100949967
1970-01-01 00:00:00.000000378,-113.565478889863
1970-01-01 00:00:00.000000379,-422.708864566034
1970-01-01 00:00:00.000000380,-194.835065150073
1970-01-01 00:00:00.000000381,190.198
1970-01-01 00:00:00.000000382,-101.715026712844
1970-01-01 00:00:00.000000383,535.035426364967
1970-01-01 00:00:00.000000384,243.85559808231
1970-01-01 00:00:00.000000385,-160.088956632416
1970-01-01 00:00:00.000000386,257.50721456403
1970-01-01 00:00:00.000000387,9.60603477488715
1970-01-01 00:00:00.000000388,-331.506341204085
1970-01-01 00:00:00.000000389,37.1855667371916
1970-01-01 00:00:00.000000390,87.8096847193142
1970-01-01 00:00:00.000000391,-407.234863254196
1970-01-01 00:00:00.000000392,16.411746264565
1970-01-01 00:00:00.000000393,358.802
1970-01-01 00:00:00.000000394,-10.3337884452929
1970-01-01 00:00:00.000000395,267.512802260059
1970-01-01 00:00:00.000000396,54.9937842960159
1970-01-01 00:00:00.000000397,-506.217505876096
1970-01-01 00:00:00.000000398,-215.896361905432
1970-01-01 00:00:00.000000399,-127.952719246808
1970-01-01 00:00:00.000000400,-630.019602443016
1970-01-01 00:00:00.000000401,-470.768100481507
1970-01-01 00:00:00.000000402,-92.3233548324294
1970-01-01 00:00:00.000000403,456.074644113608
1970-01-01 00:00:00.000000404,167.977620265229
1970-01-01 00:00:00.000000405,-56.364
1970-01-01 00:00:00.000000406,-343.410751527609
1970-01-01 00:00:00.000000407,-386.352183238152
1970-01-01 00:00:00.000000408,4.758
1970-01-01 00:00:00.000000409,-27.9639347750074
1970-01-01 00:00:00.000000410,144.516668526078
1970-01-01 00:00:00.000000411,-76.6753694173728
1970-01-01 00:00:00.000000412,-427.762325529918
1970-01-01 00:00:00.000000413,-653.943473623788
1970-01-01 00:00:00.000000414,214.978088962973
1970-01-01 00:00:00.000000415,402.071435591158
1970-01-01 00:00:00.000000416,-270.607174821605
1970-01-01 00:00:00.000000417,-78.446
1970-01-01 00:00:00.000000418,-281.298544831172
1970-01-01 00:00:00.000000419,-180.018446164788
1970-01-01 00:00:00.000000420,-336.17471084511
1970-01-01 00:00:00.000000421,304.944836461817
1970-01-01 00:00:00.000000422,256.8122889592
1970-01-01 00:00:00.000000423,-32.0105943560767
1970-01-01 00:00:00.000000424,-95.9652829192307
1970-01-01 00:00:00.000000425,65.143648243372
1970-01-01 00:00:00.000000426,-330.498
1970-01-01 00:00:00.000000427,209.317276664274
1970-01-01 00:00:00.000000428,16.5595115746462
1970-01-01 00:00:00.000000429,65.8989869425275
1970-01-01 00:00:00.000000430,165.134977355122
1970-01-01 00:00:00.000000431,40.015777421084
1970-01-01 00:00:00.000000432,-230.32763178127
1970-01-01 00:00:00.000000433,-112.021478106754
1970-01-01 00:00:00.000000434,-59.3510248626971
1970-01-01 00:00:00.000000435,98.942
1970-01-01 00:00:00.000000436,-188.97633348419
1970-01-01 00:00:00.000000437,169.42536946323
1970-01-01 00:00:00.000000438,-384.417721504504
1970-01-01 00:00:00.000000439,-376.761629597435
1970-01-01 00:00:00.000000440,703.754855475942
1970-01-01 00:00:00.000000441,-31.8130635085998
1970-01-01 00:00:00.000000442,347.633120847987
1970-01-01 00:00:00.000000443,11.9717595452425
1970-01-01 00:00:00.000000444,-246.074
1970-01-01 00:00:00.000000445,-191.784752922587
1970-01-01 00:00:00.000000446,241.161076728295
1970-01-01 00:00:00.000000447,-285.236
1970-01-01 00:00:00.000000448,212.340133516285
1970-01-01 00:00:00.000000449,249.824365680034
1970-01-01 00:00:00.000000450,101.013225334805
1970-01-01 00:00:00.000000451,-507.041250889774
1970-01-01 00:00:00.000000452,430.012121549569
1970-01-01 00:00:00.000000453,-273.528619597259
1970-01-01 00:00:00.000000454,165.407443196426
1970-01-01 00:00:00.000000455,217.86226350603
1970-01-01 00:00:00.000000456,-34.526
1970-01-01 00:00:00.000000457,-438.842588912846
1970-01-01 00:00:00.000000458,-337.09491929374
1970-01-01 00:00:00.000000459,-414.922
1970-01-01 00:00:00.000000460,-139.099957848415
1970-01-01 00:00:00.000000461,288.773465962939
1970-01-01 00:00:00.000000462,55.2673265115889
1970-01-01 00:00:00.000000463,131.88517527152
1970-01-01 00:00:00.000000464,-576.916841741898
1970-01-01 00:00:00.000000465,184.171029781358
1970-01-01 00:00:00.000000466,149.564296126217
1970-01-01 00:00:00.000000467,-381.256299609882
1970-01-01 00:00:00.000000468,101.26
1970-01-01 00:00:00.000000469,-80.8582654646193
1970-01-01 00:00:00.000000470,-929.242110791561
1970-01-01 00:00:00.000000471,395.524
1970-01-01 00:00:00.000000472,94.3645323521986
1970-01-01 00:00:00.000000473,-324.808585360047
1970-01-01 00:00:00.000000474,206.32956146553
1970-01-01 00:00:00.000000475,8.63627708712741
1970-01-01 00:00:00.000000476,-28.9206801170207
1970-01-01 00:00:00.000000477,50.7950575484688
1970-01-01 00:00:00.000000478,306.940430107799
1970-01-01 00:00:00.000000479,-166.534246665461
1970-01-01 00:00:00.000000480,-176.9
1970-01-01 00:00:00.000000481,-136.83264860132
1970-01-01 00:00:00.000000482,-58.0653092253606
1970-01-01 00:00:00.000000483,-221.918
1970-01-01 00:00:00.000000484,193.269747842154
1970-01-01 00:00:00.000000485,-0.294466181373195
1970-01-01 00:00:00.000000486,-153.434943779304
1970-01-01 00:00:00.000000487,100.191958192393
1970-01-01 00:00:00.000000488,57.5254957003522
1970-01-01 00:00:00.000000489,-35.2044918241739
1970-01-01 00:00:00.000000490,599.509469332099
1970-01-01 00:00:00.000000491,169.481451699819
1970-01-01 00:00:00.000000492,-341.356
1970-01-01 00:00:00.000000493,117.588600122421
1970-01-01 00:00:00.000000494,-336.534888216242
1970-01-01 00:00:00.000000495,-580.678830882523
1970-01-01 00:00:00.000000496,378.508569756155
1970-01-01 00:00:00.000000497,149.183413090275
1970-01-01 00:00:00.000000498,-313.376126041984
1970-01-01 00:00:00.000000499,448.605575220126
1970-01-01 00:00:00.000000500,-39.8506718609071
1970-01-01 00:00:00.000000501,-358.924
1970-01-01 00:00:00.000000502,260.535302924105
1970-01-01 00:00:00.000000503,35.6809625392693
1970-01-01 00:00:00.000000504,146.331701145593
1970-01-01 00:00:00.000000505,255.419868647022
1970-01-01 00:00:00.000000506,51.542567999231
1970-01-01 00:00:00.000000507,-321.106859630517
1970-01-01 00:00:00.000000508,-545.341190401217
1970-01-01 00:00:00.000000509,287.280523356713
1970-01-01 00:00:00.000000510,71.736
1970-01-01 00:00:00.000000511,-52.0517998927839
1970-01-01 00:00:00.000000512,178.960495760394
1970-01-01 00:00:00.000000513,94.916
1970-01-01 00:00:00.000000514,-774.775886879675
1970-01-01 00:00:00.000000515,-29.7084694929038
1970-01-01 00:00:00.000000516,313.200960877045
1970-01-01 00:00:00.000000517,243.058092844818
1970-01-01 00:00:00.000000518,343.686388269265
1970-01-01 00:00:00.000000519,346.114
1970-01-01 00:00:00.000000520,-275.438204044015
1970-01-01 00:00:00.000000521,-407.251185495507
1970-01-01 00:00:00.000000522,198.494
1970-01-01 00:00:00.000000523,214.723804182543
1970-01-01 00:00:00.000000524,248.329768954153
1970-01-01 00:00:00.000000525,-140.43161891745
1970-01-01 00:00:00.000000526,148.964642948598
1970-01-01 00:00:00.000000527,-681.36704934599
1970-01-01 00:00:00.000000528,-189.215706143899
1970-01-01 00:00:00.000000529,-215.904276402617
1970-01-01 00:00:00.000000530,-230.999161819888
1970-01-01 00:00:00.000000531,-396.435279687665
1970-01-01 00:00:00.000000532,144.852072490088
1970-01-01 00:00:00.000000533,23.4672245666692
1970-01-01 00:00:00.000000534,418.826
1970-01-01 00:00:00.000000535,-192.492227827308
1970-01-01 00:00:00.000000536,-379.775837663895
1970-01-01 00:00:00.000000537,-43.1252253967363
1970-01-01 00:00:00.000000538,282.261814123891
1970-01-01 00:00:00.000000539,-76.243893406371
1970-01-01 00:00:00.000000540,30.8114944885442
1970-01-01 00:00:00.000000541,-297.499722139152
1970-01-01 00:00:00.000000542,219.612040063047
1970-01-01 00:00:00.000000543,186.782
1970-01-01 00:00:00.000000544,-107.58580192764
1970-01-01 00:00:00.000000545,144.946579695856
1970-01-01 00:00:00.000000546,-225.09
1970-01-01 00:00:00.000000547,-238.503571158278
1970-01-01 00:00:00.000000548,211.313388041354
1970-01-01 00:00:00.000000549,17.6796888348302
1970-01-01 00:00:00.000000550,-101.320433541376
1970-01-01 00:00:00.000000551,75.1107997222567
1970-01-01 00:00:00.000000552,-232.930910389397
1970-01-01 00:00:00.000000553,504.166947769657
1970-01-01 00:00:00.000000554,-26.7421480210354
1970-01-01 00:00:00.000000555,-310.612
1970-01-01 00:00:00.000000556,-253.517876442355
1970-01-01 00:00:00.000000557,-134.052583961094
1970-01-01 00:00:00.000000558,-320.553097416307
1970-01-01 00:00:00.000000559,577.725670763352
1970-01-01 00:00:00.000000560,72.9652470486068
1970-01-01 00:00:00.000000561,-130.890844056751
1970-01-01 00:00:00.000000562,373.887118454619
1970-01-01 00:00:00.000000563,-70.984860505658
1970-01-01 00:00:00.000000564,-423.957755273772
1970-01-01 00:00:00.000000565,339.458163901304
1970-01-01 00:00:00.000000566,86.1161401067316
1970-01-01 00:00:00.000000567,221.674
1970-01-01 00:00:00.000000568,21.873796769168
1970-01-01 00:00:00.000000569,-259.544645519813
1970-01-01 00:00:00.000000570,-114.619043248761
1970-01-01 00:00:00.000000571,-37.6939711004821
