time_captured,05_unb_hrm_accZ
1970-01-01 00:00:00.000000356,901.32197469507
1970-01-01 00:00:00.000000357,385.122674240572
1970-01-01 00:00:00.000000358,969.302907165681
1970-01-01 00:00:00.000000359,1594.37847210373
1970-01-01 00:00:00.000000360,1355.42
1970-01-01 00:00:00.000000361,1093.93937611996
1970-01-01 00:00:00.000000362,595.549556455635
1970-01-01 00:00:00.000000363,703.556309638125
1970-01-01 00:00:00.000000364,849.646075206886
1970-01-01 00:00:00.000000365,1520.96428892092
1970-01-01 00:00:00.000000366,1369.31756050449
1970-01-01 00:00:00.000000367,279.198672257201
1970-01-01 00:00:00.000000368,508.161698284967
1970-01-01 00:00:00.000000369,865.956
1970-01-01 00:00:00.000000370,320.646888929349
1970-01-01 00:00:00.000000371,1071.70876681815
1970-01-01 00:00:00.000000372,1953.59206430657
1970-01-01 00:00:00.000000373,1228.644688658
1970-01-01 00:00:00.000000374,695.49295254463
1970-01-01 00:00:00.000000375,710.458861162215
1970-01-01 00:00:00.000000376,918.853584535882
1970-01-01 00:00:00.000000377,1252.24071710749
1970-01-01 00:00:00.000000378,1155.34
1970-01-01 00:00:00.000000379,1046.63855067283
1970-01-01 00:00:00.000000380,441.207421614667
1970-01-01 00:00:00.000000381,696.764953441409
1970-01-01 00:00:00.000000382,258.976203500185
1970-01-01 00:00:00.000000383,739.475232417149
1970-01-01 00:00:00.000000384,1675.81493812292
1970-01-01 00:00:00.000000385,606.788785191023
1970-01-01 00:00:00.000000386,974.520774311128
1970-01-01 00:00:00.000000387,517.158
1970-01-01 00:00:00.000000388,833.032629246941
1970-01-01 00:00:00.000000389,881.484158286808
1970-01-01 00:00:00.000000390,1855.63538838538
1970-01-01 00:00:00.000000391,751.754411709277
1970-01-01 00:00:00.000000392,799.308029400777
1970-01-01 00:00:00.000000393,974.643665964056
1970-01-01 00:00:00.000000394,104.34224893891
1970-01-01 00:00:00.000000395,515.842700464522
1970-01-01 00:00:00.000000396,1172.542
1970-01-01 00:00:00.000000397,1980.34808106121
1970-01-01 00:00:00.000000398,893.110768234895
1970-01-01 00:00:00.000000399,1005.83495339603
1970-01-01 00:00:00.000000400,568.450144187119
1970-01-01 00:00:00.000000401,674.537686644766
1970-01-01 00:00:00.000000402,1987.28645261141
1970-01-01 00:00:00.000000403,496.635688616004
1970-01-01 00:00:00.000000404,768.986935587555
1970-01-01 00:00:00.000000405,394.304
1970-01-01 00:00:00.000000406,422.754238802208
1970-01-01 00:00:00.000000407,241.309125728046
1970-01-01 00:00:00.000000408,1418.25
1970-01-01 00:00:00.000000409,1473.84564246314
1970-01-01 00:00:00.000000410,1330.41036578902
1970-01-01 00:00:00.000000411,741.838194720272
1970-01-01 00:00:00.000000412,397.276893687359
1970-01-01 00:00:00.000000413,744.214513250446
1970-01-01 00:00:00.000000414,1580.29025398537
1970-01-01 00:00:00.000000415,808.349144319008
1970-01-01 00:00:00.000000416,829.237690321634
1970-01-01 00:00:00.000000417,852.902
1970-01-01 00:00:00.000000418,731.522774263773
1970-01-01 00:00:00.000000419,561.357230571378
1970-01-01 00:00:00.000000420,669.467799369326
1970-01-01 00:00:00.000000421,1272.12701179106
1970-01-01 00:00:00.000000422,1493.73193755981
1970-01-01 00:00:00.000000423,656.503641654187
1970-01-01 00:00:00.000000424,545.451461934432
1970-01-01 00:00:00.000000425,769.252281546434
1970-01-01 00:00:00.000000426,1437.892
1970-01-01 00:00:00.000000427,1783.54183014636
1970-01-01 00:00:00.000000428,672.233762798718
1970-01-01 00:00:00.000000429,840.702
1970-01-01 00:00:00.000000430,752.427880617839
1970-01-01 00:00:00.000000431,155.352802741582
1970-01-01 00:00:00.000000432,680.712512613645
1970-01-01 00:00:00.000000433,750.377693411123
1970-01-01 00:00:00.000000434,1909.11653573399
1970-01-01 00:00:00.000000435,1112.16794224163
1970-01-01 00:00:00.000000436,598.467434877473
1970-01-01 00:00:00.000000437,660.771181539101
1970-01-01 00:00:00.000000438,1044.93
1970-01-01 00:00:00.000000439,1461.05009295799
1970-01-01 00:00:00.000000440,464.501483786102
1970-01-01 00:00:00.000000441,635.742
1970-01-01 00:00:00.000000442,682.08644114096
1970-01-01 00:00:00.000000443,421.817200251683
1970-01-01 00:00:00.000000444,614.288868280643
1970-01-01 00:00:00.000000445,1388.51080497399
1970-01-01 00:00:00.000000446,1528.65349190884
1970-01-01 00:00:00.000000447,1110.63357526422
1970-01-01 00:00:00.000000448,550.329083503287
1970-01-01 00:00:00.000000449,1065.24910006142
1970-01-01 00:00:00.000000450,279.38
1970-01-01 00:00:00.000000451,1329.96966184528
1970-01-01 00:00:00.000000452,1078.57598878059
1970-01-01 00:00:00.000000453,910.521713384388
1970-01-01 00:00:00.000000454,645.019117150975
1970-01-01 00:00:00.000000455,837.432794274901
1970-01-01 00:00:00.000000456,405.282099658192
1970-01-01 00:00:00.000000457,842.017238178071
1970-01-01 00:00:00.000000458,1210.72236869792
1970-01-01 00:00:00.000000459,1250.866
1970-01-01 00:00:00.000000460,600.252387330868
1970-01-01 00:00:00.000000461,479.865295780203
1970-01-01 00:00:00.000000462,598.227822747453
1970-01-01 00:00:00.000000463,1242.63566936956
1970-01-01 00:00:00.000000464,1368.06491184802
1970-01-01 00:00:00.000000465,1242.93024877022
1970-01-01 00:00:00.000000466,277.564984429418
1970-01-01 00:00:00.000000467,706.252036866764
1970-01-01 00:00:00.000000468,466.894
1970-01-01 00:00:00.000000469,178.2284675591
1970-01-01 00:00:00.000000470,1406.60391479214
1970-01-01 00:00:00.000000471,1624.796
1970-01-01 00:00:00.000000472,715.257017379465
1970-01-01 00:00:00.000000473,745.160485212019
1970-01-01 00:00:00.000000474,621.437618516903
1970-01-01 00:00:00.000000475,1054.41698923648
1970-01-01 00:00:00.000000476,991.422450577109
1970-01-01 00:00:00.000000477,1611.54011943662
1970-01-01 00:00:00.000000478,854.92000294452
1970-01-01 00:00:00.000000479,1218.90832470512
1970-01-01 00:00:00.000000480,457.988
1970-01-01 00:00:00.000000481,789.803174427943
1970-01-01 00:00:00.000000482,859.263671629884
1970-01-01 00:00:00.000000483,1508.51848872862
1970-01-01 00:00:00.000000484,1501.5780735774
1970-01-01 00:00:00.000000485,469.189204518671
1970-01-01 00:00:00.000000486,691.365040006854
1970-01-01 00:00:00.000000487,469.81270275571
1970-01-01 00:00:00.000000488,1712.16747720673
1970-01-01 00:00:00.000000489,983.32
1970-01-01 00:00:00.000000490,577.288354170725
1970-01-01 00:00:00.000000491,748.910717883507
1970-01-01 00:00:00.000000492,306.600512644452
1970-01-01 00:00:00.000000493,462.212200713624
1970-01-01 00:00:00.000000494,776.521459943546
1970-01-01 00:00:00.000000495,1585.68826690632
1970-01-01 00:00:00.000000496,1292.96701997902
1970-01-01 00:00:00.000000497,943.393540837982
1970-01-01 00:00:00.000000498,1189.744
1970-01-01 00:00:00.000000499,362.119568199023
1970-01-01 00:00:00.000000500,1724.75071865731
1970-01-01 00:00:00.000000501,1323.456
1970-01-01 00:00:00.000000502,910.945252669578
1970-01-01 00:00:00.000000503,647.097848375182
1970-01-01 00:00:00.000000504,897.480816327482
1970-01-01 00:00:00.000000505,-157.274592550821
1970-01-01 00:00:00.000000506,848.418433002809
1970-01-01 00:00:00.000000507,1302.35
1970-01-01 00:00:00.000000508,1390.78869922291
1970-01-01 00:00:00.000000509,850.857170819482
1970-01-01 00:00:00.000000510,936.228
1970-01-01 00:00:00.000000511,375.557449448083
1970-01-01 00:00:00.000000512,1416.66156174136
1970-01-01 00:00:00.000000513,1247.77517532724
1970-01-01 00:00:00.000000514,1092.63971398395
1970-01-01 00:00:00.000000515,793.06838907608
1970-01-01 00:00:00.000000516,960.55336345027
1970-01-01 00:00:00.000000517,656.740387219888
1970-01-01 00:00:00.000000518,754.18623230295
1970-01-01 00:00:00.000000519,878.4
1970-01-01 00:00:00.000000520,1645.68498838618
1970-01-01 00:00:00.000000521,1471.9817579889
1970-01-01 00:00:00.000000522,790.438
1970-01-01 00:00:00.000000523,751.654862158879
1970-01-01 00:00:00.000000524,817.212542703011
1970-01-01 00:00:00.000000525,1891.71595801739
1970-01-01 00:00:00.000000526,1082.4849889728
1970-01-01 00:00:00.000000527,1206.68197787032
1970-01-01 00:00:00.000000528,381.919982984455
1970-01-01 00:00:00.000000529,101.550315342977
1970-01-01 00:00:00.000000530,346.172678269378
1970-01-01 00:00:00.000000531,1128.04372887553
1970-01-01 00:00:00.000000532,1168.88923098767
1970-01-01 00:00:00.000000533,1328.32488767679
1970-01-01 00:00:00.000000534,739.198
1970-01-01 00:00:00.000000535,320.665991460628
1970-01-01 00:00:00.000000536,651.398808911162
1970-01-01 00:00:00.000000537,1373.43897314655
1970-01-01 00:00:00.000000538,1189.90957287362
