time_captured,04_out_hrm_accY
1970-01-01 00:00:00.000000269,-162.064451746675
1970-01-01 00:00:00.000000270,77.6737708080812
1970-01-01 00:00:00.000000271,-127.428772453544
1970-01-01 00:00:00.000000272,399.258981554476
1970-01-01 00:00:00.000000273,-302.56
1970-01-01 00:00:00.000000274,78.7541877569207
1970-01-01 00:00:00.000000275,-333.599476817195
1970-01-01 00:00:00.000000276,-179.94819337484
1970-01-01 00:00:00.000000277,-414.000092542754
1970-01-01 00:00:00.000000278,-240.988563528693
1970-01-01 00:00:00.000000279,10.7020508929455
1970-01-01 00:00:00.000000280,478.468906378924
1970-01-01 00:00:00.000000281,423.041444126118
1970-01-01 00:00:00.000000282,30.0258052155691
1970-01-01 00:00:00.000000283,-54.3086679534909
1970-01-01 00:00:00.000000284,-151.828461500197
1970-01-01 00:00:00.000000285,7.68499269351707
1970-01-01 00:00:00.000000286,-99.9534421859186
1970-01-01 00:00:00.000000287,71.8346500045222
1970-01-01 00:00:00.000000288,-303.658
1970-01-01 00:00:00.000000289,15.0550856571522
1970-01-01 00:00:00.000000290,68.7314779280627
1970-01-01 00:00:00.000000291,-320.327827863368
1970-01-01 00:00:00.000000292,193.381495586231
1970-01-01 00:00:00.000000293,-22.5852631766843
1970-01-01 00:00:00.000000294,81.496
1970-01-01 00:00:00.000000295,119.620788639708
1970-01-01 00:00:00.000000296,-41.4521617942901
1970-01-01 00:00:00.000000297,-79.9493620090036
1970-01-01 00:00:00.000000298,284.610127182039
1970-01-01 00:00:00.000000299,98.0062280302513
1970-01-01 00:00:00.000000300,-57.34
1970-01-01 00:00:00.000000301,-126.019312701562
1970-01-01 00:00:00.000000302,-73.7405382027824
1970-01-01 00:00:00.000000303,-664.40758161064
1970-01-01 00:00:00.000000304,171.24274611838
1970-01-01 00:00:00.000000305,15.1805793164359
1970-01-01 00:00:00.000000306,-131.830347300573
1970-01-01 00:00:00.000000307,155.391009626433
1970-01-01 00:00:00.000000308,-33.1608314386333
1970-01-01 00:00:00.000000309,-264.103568492375
1970-01-01 00:00:00.000000310,326.838864573483
1970-01-01 00:00:00.000000311,-211.950270028635
1970-01-01 00:00:00.000000312,146.795153694003
1970-01-01 00:00:00.000000313,-196.430689543774
1970-01-01 00:00:00.000000314,-371.653829226109
1970-01-01 00:00:00.000000315,-0.976
1970-01-01 00:00:00.000000316,341.112196022164
1970-01-01 00:00:00.000000317,-238.967173484002
1970-01-01 00:00:00.000000318,138.166621893171
1970-01-01 00:00:00.000000319,40.8575459766466
1970-01-01 00:00:00.000000320,130.860110074158
1970-01-01 00:00:00.000000321,-166.774
1970-01-01 00:00:00.000000322,200.799910431705
1970-01-01 00:00:00.000000323,-406.991971101019
1970-01-01 00:00:00.000000324,-145.746473106207
1970-01-01 00:00:00.000000325,-205.038770956429
1970-01-01 00:00:00.000000326,308.160677860405
1970-01-01 00:00:00.000000327,-46.482
1970-01-01 00:00:00.000000328,579.4460248415
1970-01-01 00:00:00.000000329,149.946067166466
1970-01-01 00:00:00.000000330,-4.02313191561987
1970-01-01 00:00:00.000000331,-932.071057812443
1970-01-01 00:00:00.000000332,-305.886945354246
1970-01-01 00:00:00.000000333,-406.016
1970-01-01 00:00:00.000000334,-123.058541678749
1970-01-01 00:00:00.000000335,-248.052380491082
1970-01-01 00:00:00.000000336,-177.632
1970-01-01 00:00:00.000000337,27.885035066426
1970-01-01 00:00:00.000000338,-69.717540284273
1970-01-01 00:00:00.000000339,590.077215193737
1970-01-01 00:00:00.000000340,119.560801911629
1970-01-01 00:00:00.000000341,-42.8969619916738
1970-01-01 00:00:00.000000342,-206.912
1970-01-01 00:00:00.000000343,-177.807295274106
1970-01-01 00:00:00.000000344,-621.934986884711
1970-01-01 00:00:00.000000345,43.7532612138296
1970-01-01 00:00:00.000000346,-352.376118232239
1970-01-01 00:00:00.000000347,360.566533811217
1970-01-01 00:00:00.000000348,593.774
