time_captured,03_cap_raw_accZ
1970-01-01 00:00:00.000000650,1050.054
1970-01-01 00:00:00.000000651,1065.67
1970-01-01 00:00:00.000000652,899.018
1970-01-01 00:00:00.000000653,924.028
1970-01-01 00:00:00.000000654,629.764
1970-01-01 00:00:00.000000655,769.82
1970-01-01 00:00:00.000000656,972.584
1970-01-01 00:00:00.000000657,739.198
1970-01-01 00:00:00.000000658,1401.902
1970-01-01 00:00:00.000000659,1122.156
1970-01-01 00:00:00.000000660,1139.358
1970-01-01 00:00:00.000000661,796.782
1970-01-01 00:00:00.000000662,698.206
1970-01-01 00:00:00.000000663,513.62
1970-01-01 00:00:00.000000664,1051.762
1970-01-01 00:00:00.000000665,873.52
1970-01-01 00:00:00.000000666,653.432
1970-01-01 00:00:00.000000667,1407.27
1970-01-01 00:00:00.000000668,855.464
1970-01-01 00:00:00.000000669,782.752
1970-01-01 00:00:00.000000670,1022.116
1970-01-01 00:00:00.000000671,415.044
1970-01-01 00:00:00.000000672,304.634
1970-01-01 00:00:00.000000673,1092.144
1970-01-01 00:00:00.000000674,805.932
1970-01-01 00:00:00.000000675,1258.064
1970-01-01 00:00:00.000000676,1036.634
1970-01-01 00:00:00.000000677,1262.212
1970-01-01 00:00:00.000000678,1068.72
1970-01-01 00:00:00.000000679,397.11
1970-01-01 00:00:00.000000680,266.204
1970-01-01 00:00:00.000000681,804.102
1970-01-01 00:00:00.000000682,840.336
1970-01-01 00:00:00.000000683,1130.94
1970-01-01 00:00:00.000000684,959.042
1970-01-01 00:00:00.000000685,1336.754
1970-01-01 00:00:00.000000686,1340.902
1970-01-01 00:00:00.000000687,1369.084
1970-01-01 00:00:00.000000688,440.908
1970-01-01 00:00:00.000000689,425.902
1970-01-01 00:00:00.000000690,942.938
1970-01-01 00:00:00.000000691,1040.416
1970-01-01 00:00:00.000000692,869.982
1970-01-01 00:00:00.000000693,666.364
1970-01-01 00:00:00.000000694,989.42
1970-01-01 00:00:00.000000695,1299.422
1970-01-01 00:00:00.000000696,1145.58
1970-01-01 00:00:00.000000697,596.458
1970-01-01 00:00:00.000000698,590.724
1970-01-01 00:00:00.000000699,826.794
1970-01-01 00:00:00.000000700,1266.116
1970-01-01 00:00:00.000000701,760.548
1970-01-01 00:00:00.000000702,743.346
1970-01-01 00:00:00.000000703,1545.496
1970-01-01 00:00:00.000000704,1477.298
1970-01-01 00:00:00.000000705,983.808
1970-01-01 00:00:00.000000706,664.412
1970-01-01 00:00:00.000000707,650.626
1970-01-01 00:00:00.000000708,955.504
1970-01-01 00:00:00.000000709,1336.754
1970-01-01 00:00:00.000000710,391.864
1970-01-01 00:00:00.000000711,927.444
1970-01-01 00:00:00.000000712,1839.028
1970-01-01 00:00:00.000000713,1240.374
1970-01-01 00:00:00.000000714,1081.164
1970-01-01 00:00:00.000000715,540.704
1970-01-01 00:00:00.000000716,680.882
1970-01-01 00:00:00.000000717,1112.03
1970-01-01 00:00:00.000000718,1127.768
1970-01-01 00:00:00.000000719,450.18
1970-01-01 00:00:00.000000720,1021.75
1970-01-01 00:00:00.000000721,1657.126
1970-01-01 00:00:00.000000722,1360.666
1970-01-01 00:00:00.000000723,1025.776
1970-01-01 00:00:00.000000724,746.03
1970-01-01 00:00:00.000000725,658.19
1970-01-01 00:00:00.000000726,865.712
1970-01-01 00:00:00.000000727,640.5
1970-01-01 00:00:00.000000728,380.152
1970-01-01 00:00:00.000000729,932.69
1970-01-01 00:00:00.000000730,1492.792
1970-01-01 00:00:00.000000731,906.704
1970-01-01 00:00:00.000000732,481.9
1970-01-01 00:00:00.000000733,626.714
1970-01-01 00:00:00.000000734,787.754
1970-01-01 00:00:00.000000735,396.134
1970-01-01 00:00:00.000000736,672.83
1970-01-01 00:00:00.000000737,727.12
1970-01-01 00:00:00.000000738,880.23
1970-01-01 00:00:00.000000739,1470.832
1970-01-01 00:00:00.000000740,1445.212
1970-01-01 00:00:00.000000741,762.988
1970-01-01 00:00:00.000000742,736.392
1970-01-01 00:00:00.000000743,763.598
1970-01-01 00:00:00.000000744,692.716
1970-01-01 00:00:00.000000745,566.446
1970-01-01 00:00:00.000000746,956.724
1970-01-01 00:00:00.000000747,1039.806
1970-01-01 00:00:00.000000748,1353.468
1970-01-01 00:00:00.000000749,992.958
1970-01-01 00:00:00.000000750,1299.666
1970-01-01 00:00:00.000000751,900.848
1970-01-01 00:00:00.000000752,569.862
1970-01-01 00:00:00.000000753,530.456
1970-01-01 00:00:00.000000754,836.554
1970-01-01 00:00:00.000000755,1036.146
1970-01-01 00:00:00.000000756,1239.886
1970-01-01 00:00:00.000000757,931.226
1970-01-01 00:00:00.000000758,1075.674
1970-01-01 00:00:00.000000759,1047.858
1970-01-01 00:00:00.000000760,635.864
1970-01-01 00:00:00.000000761,166.896
1970-01-01 00:00:00.000000762,482.266
1970-01-01 00:00:00.000000763,1449.726
1970-01-01 00:00:00.000000764,634.156
1970-01-01 00:00:00.000000765,1124.84
1970-01-01 00:00:00.000000766,1021.14
1970-01-01 00:00:00.000000767,1257.088
1970-01-01 00:00:00.000000768,1241.716
1970-01-01 00:00:00.000000769,266.448
1970-01-01 00:00:00.000000770,337.208
1970-01-01 00:00:00.000000771,525.21
1970-01-01 00:00:00.000000772,1143.506
1970-01-01 00:00:00.000000773,1170.956
1970-01-01 00:00:00.000000774,651.48
1970-01-01 00:00:00.000000775,1381.65
1970-01-01 00:00:00.000000776,1383.846
1970-01-01 00:00:00.000000777,1273.924
1970-01-01 00:00:00.000000778,254.736
1970-01-01 00:00:00.000000779,435.296
1970-01-01 00:00:00.000000780,914.39
1970-01-01 00:00:00.000000781,1292.224
1970-01-01 00:00:00.000000782,634.156
1970-01-01 00:00:00.000000783,704.672
1970-01-01 00:00:00.000000784,1273.07
1970-01-01 00:00:00.000000785,1373.11
1970-01-01 00:00:00.000000786,1299.544
1970-01-01 00:00:00.000000787,414.678
1970-01-01 00:00:00.000000788,648.186
1970-01-01 00:00:00.000000789,953.43
1970-01-01 00:00:00.000000790,1160.22
1970-01-01 00:00:00.000000791,683.566
1970-01-01 00:00:00.000000792,755.912
1970-01-01 00:00:00.000000793,1360.666
1970-01-01 00:00:00.000000794,1348.832
1970-01-01 00:00:00.000000795,1269.776
1970-01-01 00:00:00.000000796,190.686
1970-01-01 00:00:00.000000797,483.364
1970-01-01 00:00:00.000000798,995.276
1970-01-01 00:00:00.000000799,1424.228
1970-01-01 00:00:00.000000800,349.042
1970-01-01 00:00:00.000000801,1831.586
1970-01-01 00:00:00.000000802,1148.508
1970-01-01 00:00:00.000000803,1201.7
1970-01-01 00:00:00.000000804,1095.926
1970-01-01 00:00:00.000000805,490.684
1970-01-01 00:00:00.000000806,555.588
1970-01-01 00:00:00.000000807,614.392
1970-01-01 00:00:00.000000808,684.542
1970-01-01 00:00:00.000000809,330.62
1970-01-01 00:00:00.000000810,847.9
1970-01-01 00:00:00.000000811,1353.712
1970-01-01 00:00:00.000000812,1065.06
1970-01-01 00:00:00.000000813,270.352
1970-01-01 00:00:00.000000814,639.768
1970-01-01 00:00:00.000000815,785.07
1970-01-01 00:00:00.000000816,1133.014
1970-01-01 00:00:00.000000817,447.74
1970-01-01 00:00:00.000000818,411.75
1970-01-01 00:00:00.000000819,1486.448
1970-01-01 00:00:00.000000820,1340.292
1970-01-01 00:00:00.000000821,1146.434
1970-01-01 00:00:00.000000822,494.222
1970-01-01 00:00:00.000000823,590.48
1970-01-01 00:00:00.000000824,1003.938
1970-01-01 00:00:00.000000825,522.282
1970-01-01 00:00:00.000000826,950.624
1970-01-01 00:00:00.000000827,706.99
1970-01-01 00:00:00.000000828,1141.188
1970-01-01 00:00:00.000000829,1380.308
1970-01-01 00:00:00.000000830,1219.512
1970-01-01 00:00:00.000000831,919.88
1970-01-01 00:00:00.000000832,620.492
1970-01-01 00:00:00.000000833,636.718
1970-01-01 00:00:00.000000834,748.958
1970-01-01 00:00:00.000000835,668.316
1970-01-01 00:00:00.000000836,422.73
1970-01-01 00:00:00.000000837,1214.754
1970-01-01 00:00:00.000000838,1241.106
1970-01-01 00:00:00.000000839,1023.092
1970-01-01 00:00:00.000000840,943.06
1970-01-01 00:00:00.000000841,909.632
1970-01-01 00:00:00.000000842,64.294
1970-01-01 00:00:00.000000843,774.944
1970-01-01 00:00:00.000000844,879.132
1970-01-01 00:00:00.000000845,930.372
1970-01-01 00:00:00.000000846,1459.608
1970-01-01 00:00:00.000000847,1387.628
1970-01-01 00:00:00.000000848,949.038
1970-01-01 00:00:00.000000849,1245.742
1970-01-01 00:00:00.000000850,383.934
1970-01-01 00:00:00.000000851,499.59
1970-01-01 00:00:00.000000852,525.576
1970-01-01 00:00:00.000000853,1064.694
1970-01-01 00:00:00.000000854,1332.85
1970-01-01 00:00:00.000000855,987.59
1970-01-01 00:00:00.000000856,1304.546
1970-01-01 00:00:00.000000857,1258.674
1970-01-01 00:00:00.000000858,1386.896
1970-01-01 00:00:00.000000859,585.112
1970-01-01 00:00:00.000000860,319.518
1970-01-01 00:00:00.000000861,667.096
1970-01-01 00:00:00.000000862,1230.492
1970-01-01 00:00:00.000000863,671.488
1970-01-01 00:00:00.000000864,961.482
1970-01-01 00:00:00.000000865,1257.332
1970-01-01 00:00:00.000000866,1189.012
1970-01-01 00:00:00.000000867,1565.626
1970-01-01 00:00:00.000000868,487.268
1970-01-01 00:00:00.000000869,447.374
1970-01-01 00:00:00.000000870,1101.05
1970-01-01 00:00:00.000000871,1130.818
1970-01-01 00:00:00.000000872,715.164
1970-01-01 00:00:00.000000873,1259.772
1970-01-01 00:00:00.000000874,1165.1
1970-01-01 00:00:00.000000875,1261.358
1970-01-01 00:00:00.000000876,1275.388
1970-01-01 00:00:00.000000877,447.618
1970-01-01 00:00:00.000000878,455.304
1970-01-01 00:00:00.000000879,891.332
1970-01-01 00:00:00.000000880,844.484
1970-01-01 00:00:00.000000881,570.106
1970-01-01 00:00:00.000000882,1650.172
1970-01-01 00:00:00.000000883,1137.406
1970-01-01 00:00:00.000000884,1317.112
1970-01-01 00:00:00.000000885,1095.194
1970-01-01 00:00:00.000000886,543.998
1970-01-01 00:00:00.000000887,762.378
1970-01-01 00:00:00.000000888,1342.854
1970-01-01 00:00:00.000000889,506.422
1970-01-01 00:00:00.000000890,937.692
1970-01-01 00:00:00.000000891,1288.442
1970-01-01 00:00:00.000000892,1662.128
1970-01-01 00:00:00.000000893,1142.896
1970-01-01 00:00:00.000000894,1215.242
1970-01-01 00:00:00.000000895,464.454
1970-01-01 00:00:00.000000896,611.22
1970-01-01 00:00:00.000000897,804.712
1970-01-01 00:00:00.000000898,697.718
1970-01-01 00:00:00.000000899,1128.988
1970-01-01 00:00:00.000000900,1788.642
1970-01-01 00:00:00.000000901,1128.134
1970-01-01 00:00:00.000000902,1126.792
1970-01-01 00:00:00.000000903,1275.876
1970-01-01 00:00:00.000000904,686.372
1970-01-01 00:00:00.000000905,1337.12
1970-01-01 00:00:00.000000906,896.212
1970-01-01 00:00:00.000000907,435.662
1970-01-01 00:00:00.000000908,1208.044
1970-01-01 00:00:00.000000909,1467.416
1970-01-01 00:00:00.000000910,1595.516
1970-01-01 00:00:00.000000911,989.786
1970-01-01 00:00:00.000000912,279.136
1970-01-01 00:00:00.000000913,590.968
1970-01-01 00:00:00.000000914,764.208
1970-01-01 00:00:00.000000915,751.886
1970-01-01 00:00:00.000000916,917.44
1970-01-01 00:00:00.000000917,1276.974
1970-01-01 00:00:00.000000918,1429.596
1970-01-01 00:00:00.000000919,1476.566
1970-01-01 00:00:00.000000920,1353.712
1970-01-01 00:00:00.000000921,609.878
1970-01-01 00:00:00.000000922,970.022
1970-01-01 00:00:00.000000923,601.216
1970-01-01 00:00:00.000000924,792.756
1970-01-01 00:00:00.000000925,725.778
1970-01-01 00:00:00.000000926,734.196
1970-01-01 00:00:00.000000927,1286.978
1970-01-01 00:00:00.000000928,1358.836
1970-01-01 00:00:00.000000929,1223.172
1970-01-01 00:00:00.000000930,982.588
1970-01-01 00:00:00.000000931,468.358
1970-01-01 00:00:00.000000932,429.928
1970-01-01 00:00:00.000000933,813.13
1970-01-01 00:00:00.000000934,1172.664
1970-01-01 00:00:00.000000935,1084.702
1970-01-01 00:00:00.000000936,1382.626
1970-01-01 00:00:00.000000937,961.726
1970-01-01 00:00:00.000000938,917.318
1970-01-01 00:00:00.000000939,362.218
1970-01-01 00:00:00.000000940,628.178
1970-01-01 00:00:00.000000941,471.774
1970-01-01 00:00:00.000000942,1044.076
1970-01-01 00:00:00.000000943,1298.69
1970-01-01 00:00:00.000000944,1134.478
1970-01-01 00:00:00.000000945,1102.758
1970-01-01 00:00:00.000000946,1102.026
1970-01-01 00:00:00.000000947,1168.394
1970-01-01 00:00:00.000000948,364.17
1970-01-01 00:00:00.000000949,479.704
1970-01-01 00:00:00.000000950,623.42
1970-01-01 00:00:00.000000951,925.37
1970-01-01 00:00:00.000000952,1242.57
1970-01-01 00:00:00.000000953,718.336
1970-01-01 00:00:00.000000954,1455.704
1970-01-01 00:00:00.000000955,1271.972
1970-01-01 00:00:00.000000956,1313.452
1970-01-01 00:00:00.000000957,594.872
1970-01-01 00:00:00.000000958,589.504
1970-01-01 00:00:00.000000959,781.288
1970-01-01 00:00:00.000000960,1441.674
1970-01-01 00:00:00.000000961,809.714
1970-01-01 00:00:00.000000962,895.48
1970-01-01 00:00:00.000000963,1359.934
1970-01-01 00:00:00.000000964,1348.1
1970-01-01 00:00:00.000000965,1209.874
1970-01-01 00:00:00.000000966,248.392
1970-01-01 00:00:00.000000967,662.948
1970-01-01 00:00:00.000000968,832.894
1970-01-01 00:00:00.000000969,1175.348
1970-01-01 00:00:00.000000970,780.312
1970-01-01 00:00:00.000000971,645.99
1970-01-01 00:00:00.000000972,1456.558
1970-01-01 00:00:00.000000973,1417.518
1970-01-01 00:00:00.000000974,951.356
1970-01-01 00:00:00.000000975,438.712
1970-01-01 00:00:00.000000976,415.654
1970-01-01 00:00:00.000000977,1105.076
1970-01-01 00:00:00.000000978,1088.728
1970-01-01 00:00:00.000000979,578.646
1970-01-01 00:00:00.000000980,746.396
1970-01-01 00:00:00.000000981,1491.45
1970-01-01 00:00:00.000000982,1083.116
1970-01-01 00:00:00.000000983,975.39
1970-01-01 00:00:00.000000984,233.264
1970-01-01 00:00:00.000000985,589.748
1970-01-01 00:00:00.000000986,1019.798
1970-01-01 00:00:00.000000987,420.046
1970-01-01 00:00:00.000000988,580.598
1970-01-01 00:00:00.000000989,1043.588
1970-01-01 00:00:00.000000990,1425.692
1970-01-01 00:00:00.000000991,1150.582
1970-01-01 00:00:00.000000992,249.49
1970-01-01 00:00:00.000000993,650.87
1970-01-01 00:00:00.000000994,997.228
1970-01-01 00:00:00.000000995,1062.376
1970-01-01 00:00:00.000000996,684.542
1970-01-01 00:00:00.000000997,1073.234
1970-01-01 00:00:00.000000998,1073.234
1970-01-01 00:00:00.000000999,1455.826
1970-01-01 00:00:00.000001000,981.856
1970-01-01 00:00:00.000001001,456.28
1970-01-01 00:00:00.000001002,685.274
1970-01-01 00:00:00.000001003,818.864
1970-01-01 00:00:00.000001004,436.028
1970-01-01 00:00:00.000001005,483.608
1970-01-01 00:00:00.000001006,782.508
1970-01-01 00:00:00.000001007,1133.746
1970-01-01 00:00:00.000001008,857.294
1970-01-01 00:00:00.000001009,911.34
1970-01-01 00:00:00.000001010,884.622
1970-01-01 00:00:00.000001011,941.596
1970-01-01 00:00:00.000001012,429.074
1970-01-01 00:00:00.000001013,30.5
1970-01-01 00:00:00.000001014,541.802
1970-01-01 00:00:00.000001015,736.88
1970-01-01 00:00:00.000001016,1132.892
1970-01-01 00:00:00.000001017,674.66
1970-01-01 00:00:00.000001018,1044.198
1970-01-01 00:00:00.000001019,1174.616
1970-01-01 00:00:00.000001020,1050.908
1970-01-01 00:00:00.000001021,276.818
1970-01-01 00:00:00.000001022,571.814
1970-01-01 00:00:00.000001023,770.552
1970-01-01 00:00:00.000001024,1092.022
1970-01-01 00:00:00.000001025,1191.696
1970-01-01 00:00:00.000001026,1865.746
1970-01-01 00:00:00.000001027,770.796
1970-01-01 00:00:00.000001028,1353.346
1970-01-01 00:00:00.000001029,604.998
1970-01-01 00:00:00.000001030,33.916
1970-01-01 00:00:00.000001031,368.074
1970-01-01 00:00:00.000001032,1184.864
1970-01-01 00:00:00.000001033,1229.272
1970-01-01 00:00:00.000001034,950.136
1970-01-01 00:00:00.000001035,1464.61
1970-01-01 00:00:00.000001036,1058.472
1970-01-01 00:00:00.000001037,1254.892
1970-01-01 00:00:00.000001038,558.638
1970-01-01 00:00:00.000001039,146.156
1970-01-01 00:00:00.000001040,585.234
1970-01-01 00:00:00.000001041,876.57
1970-01-01 00:00:00.000001042,598.044
1970-01-01 00:00:00.000001043,1571.604
1970-01-01 00:00:00.000001044,1295.152
1970-01-01 00:00:00.000001045,1133.746
1970-01-01 00:00:00.000001046,877.79
1970-01-01 00:00:00.000001047,397.72
1970-01-01 00:00:00.000001048,227.286
1970-01-01 00:00:00.000001049,816.058
1970-01-01 00:00:00.000001050,988.078
1970-01-01 00:00:00.000001051,580.11
1970-01-01 00:00:00.000001052,1181.448
1970-01-01 00:00:00.000001053,1523.17
1970-01-01 00:00:00.000001054,1368.474
1970-01-01 00:00:00.000001055,641.72
1970-01-01 00:00:00.000001056,247.538
1970-01-01 00:00:00.000001057,413.092
1970-01-01 00:00:00.000001058,986.126
1970-01-01 00:00:00.000001059,1167.418
1970-01-01 00:00:00.000001060,857.782
1970-01-01 00:00:00.000001061,1170.102
1970-01-01 00:00:00.000001062,1436.794
1970-01-01 00:00:00.000001063,1288.564
1970-01-01 00:00:00.000001064,566.324
1970-01-01 00:00:00.000001065,333.304
1970-01-01 00:00:00.000001066,485.804
1970-01-01 00:00:00.000001067,1051.64
1970-01-01 00:00:00.000001068,1319.918
1970-01-01 00:00:00.000001069,714.31
1970-01-01 00:00:00.000001070,1819.996
1970-01-01 00:00:00.000001071,1496.452
1970-01-01 00:00:00.000001072,1011.38
1970-01-01 00:00:00.000001073,895.114
1970-01-01 00:00:00.000001074,85.766
1970-01-01 00:00:00.000001075,675.514
1970-01-01 00:00:00.000001076,1229.76
1970-01-01 00:00:00.000001077,712.236
1970-01-01 00:00:00.000001078,789.706
1970-01-01 00:00:00.000001079,789.706
1970-01-01 00:00:00.000001080,1451.19
1970-01-01 00:00:00.000001081,587.43
1970-01-01 00:00:00.000001082,37.21
1970-01-01 00:00:00.000001083,754.814
1970-01-01 00:00:00.000001084,752.374
1970-01-01 00:00:00.000001085,793.0
1970-01-01 00:00:00.000001086,553.026
1970-01-01 00:00:00.000001087,979.05
1970-01-01 00:00:00.000001088,979.05
1970-01-01 00:00:00.000001089,1150.216
1970-01-01 00:00:00.000001090,639.768
1970-01-01 00:00:00.000001091,809.592
1970-01-01 00:00:00.000001092,786.656
1970-01-01 00:00:00.000001093,444.934
1970-01-01 00:00:00.000001094,892.796
1970-01-01 00:00:00.000001095,638.792
1970-01-01 00:00:00.000001096,969.534
1970-01-01 00:00:00.000001097,1214.388
1970-01-01 00:00:00.000001098,1214.632
1970-01-01 00:00:00.000001099,666.974
1970-01-01 00:00:00.000001100,1095.316
1970-01-01 00:00:00.000001101,881.816
1970-01-01 00:00:00.000001102,553.636
1970-01-01 00:00:00.000001103,531.432
1970-01-01 00:00:00.000001104,512.522
1970-01-01 00:00:00.000001105,852.292
1970-01-01 00:00:00.000001106,1561.356
1970-01-01 00:00:00.000001107,1302.96
1970-01-01 00:00:00.000001108,827.526
1970-01-01 00:00:00.000001109,1080.798
1970-01-01 00:00:00.000001110,828.746
1970-01-01 00:00:00.000001111,440.298
1970-01-01 00:00:00.000001112,744.932
1970-01-01 00:00:00.000001113,975.146
1970-01-01 00:00:00.000001114,1086.776
1970-01-01 00:00:00.000001115,1461.56
1970-01-01 00:00:00.000001116,1173.64
1970-01-01 00:00:00.000001117,1015.406
1970-01-01 00:00:00.000001118,1174.25
1970-01-01 00:00:00.000001119,533.14
1970-01-01 00:00:00.000001120,-14.03
1970-01-01 00:00:00.000001121,703.33
1970-01-01 00:00:00.000001122,1126.182
1970-01-01 00:00:00.000001123,910.73
1970-01-01 00:00:00.000001124,1413.492
1970-01-01 00:00:00.000001125,1143.506
1970-01-01 00:00:00.000001126,1532.32
1970-01-01 00:00:00.000001127,1336.51
1970-01-01 00:00:00.000001128,230.458
1970-01-01 00:00:00.000001129,432.368
1970-01-01 00:00:00.000001130,1007.476
1970-01-01 00:00:00.000001131,1435.33
1970-01-01 00:00:00.000001132,1282.708
1970-01-01 00:00:00.000001133,787.754
1970-01-01 00:00:00.000001134,1804.99
1970-01-01 00:00:00.000001135,1037.366
1970-01-01 00:00:00.000001136,561.078
1970-01-01 00:00:00.000001137,482.022
1970-01-01 00:00:00.000001138,252.174
1970-01-01 00:00:00.000001139,901.092
1970-01-01 00:00:00.000001140,722.606
1970-01-01 00:00:00.000001141,1064.572
1970-01-01 00:00:00.000001142,1351.882
1970-01-01 00:00:00.000001143,1372.012
1970-01-01 00:00:00.000001144,1081.286
1970-01-01 00:00:00.000001145,672.22
1970-01-01 00:00:00.000001146,174.338
1970-01-01 00:00:00.000001147,613.904
1970-01-01 00:00:00.000001148,1008.818
1970-01-01 00:00:00.000001149,572.18
1970-01-01 00:00:00.000001150,875.35
1970-01-01 00:00:00.000001151,1495.72
1970-01-01 00:00:00.000001152,1369.938
1970-01-01 00:00:00.000001153,1016.382
1970-01-01 00:00:00.000001154,371.368
1970-01-01 00:00:00.000001155,38.308
1970-01-01 00:00:00.000001156,781.776
1970-01-01 00:00:00.000001157,1002.84
1970-01-01 00:00:00.000001158,755.18
1970-01-01 00:00:00.000001159,708.82
1970-01-01 00:00:00.000001160,1819.386
1970-01-01 00:00:00.000001161,1612.474
1970-01-01 00:00:00.000001162,657.092
1970-01-01 00:00:00.000001163,715.652
1970-01-01 00:00:00.000001164,688.446
1970-01-01 00:00:00.000001165,646.234
1970-01-01 00:00:00.000001166,877.546
1970-01-01 00:00:00.000001167,818.498
1970-01-01 00:00:00.000001168,1139.236
1970-01-01 00:00:00.000001169,1626.87
1970-01-01 00:00:00.000001170,1267.824
1970-01-01 00:00:00.000001171,648.552
1970-01-01 00:00:00.000001172,189.222
1970-01-01 00:00:00.000001173,602.68
1970-01-01 00:00:00.000001174,720.41
1970-01-01 00:00:00.000001175,701.622
1970-01-01 00:00:00.000001176,1000.278
1970-01-01 00:00:00.000001177,963.8
1970-01-01 00:00:00.000001178,1274.29
1970-01-01 00:00:00.000001179,1132.892
1970-01-01 00:00:00.000001180,808.86
1970-01-01 00:00:00.000001181,892.308
1970-01-01 00:00:00.000001182,881.206
1970-01-01 00:00:00.000001183,1092.998
1970-01-01 00:00:00.000001184,871.202
1970-01-01 00:00:00.000001185,818.01
1970-01-01 00:00:00.000001186,1391.898
1970-01-01 00:00:00.000001187,1776.32
1970-01-01 00:00:00.000001188,1075.552
1970-01-01 00:00:00.000001189,544.73
1970-01-01 00:00:00.000001190,1192.428
1970-01-01 00:00:00.000001191,960.262
1970-01-01 00:00:00.000001192,11.712
1970-01-01 00:00:00.000001193,725.168
1970-01-01 00:00:00.000001194,795.196
1970-01-01 00:00:00.000001195,1291.858
1970-01-01 00:00:00.000001196,1368.474
1970-01-01 00:00:00.000001197,1141.31
1970-01-01 00:00:00.000001198,1145.092
1970-01-01 00:00:00.000001199,1262.578
1970-01-01 00:00:00.000001200,467.87
1970-01-01 00:00:00.000001201,378.566
1970-01-01 00:00:00.000001202,723.948
1970-01-01 00:00:00.000001203,1313.574
1970-01-01 00:00:00.000001204,904.63
1970-01-01 00:00:00.000001205,1572.214
1970-01-01 00:00:00.000001206,692.838
1970-01-01 00:00:00.000001207,927.444
1970-01-01 00:00:00.000001208,260.104
1970-01-01 00:00:00.000001209,184.586
1970-01-01 00:00:00.000001210,298.656
1970-01-01 00:00:00.000001211,1098.122
1970-01-01 00:00:00.000001212,729.682
1970-01-01 00:00:00.000001213,1042.246
1970-01-01 00:00:00.000001214,1438.38
1970-01-01 00:00:00.000001215,1367.742
1970-01-01 00:00:00.000001216,1115.69
1970-01-01 00:00:00.000001217,439.078
1970-01-01 00:00:00.000001218,390.4
1970-01-01 00:00:00.000001219,713.334
1970-01-01 00:00:00.000001220,1227.808
1970-01-01 00:00:00.000001221,869.738
1970-01-01 00:00:00.000001222,1125.084
1970-01-01 00:00:00.000001223,1372.988
1970-01-01 00:00:00.000001224,1135.21
1970-01-01 00:00:00.000001225,1033.706
1970-01-01 00:00:00.000001226,355.752
1970-01-01 00:00:00.000001227,181.414
1970-01-01 00:00:00.000001228,838.872
1970-01-01 00:00:00.000001229,870.104
1970-01-01 00:00:00.000001230,1170.224
1970-01-01 00:00:00.000001231,536.922
1970-01-01 00:00:00.000001232,1720.81
1970-01-01 00:00:00.000001233,1124.962
1970-01-01 00:00:00.000001234,818.742
1970-01-01 00:00:00.000001235,565.104
1970-01-01 00:00:00.000001236,429.44
1970-01-01 00:00:00.000001237,811.91
1970-01-01 00:00:00.000001238,1008.086
1970-01-01 00:00:00.000001239,600.362
1970-01-01 00:00:00.000001240,823.5
1970-01-01 00:00:00.000001241,1126.06
1970-01-01 00:00:00.000001242,1154.12
1970-01-01 00:00:00.000001243,583.16
1970-01-01 00:00:00.000001244,527.65
1970-01-01 00:00:00.000001245,568.764
1970-01-01 00:00:00.000001246,1051.396
1970-01-01 00:00:00.000001247,928.542
1970-01-01 00:00:00.000001248,711.992
1970-01-01 00:00:00.000001249,1002.23
1970-01-01 00:00:00.000001250,1102.88
1970-01-01 00:00:00.000001251,1116.666
1970-01-01 00:00:00.000001252,879.742
1970-01-01 00:00:00.000001253,609.756
1970-01-01 00:00:00.000001254,415.532
1970-01-01 00:00:00.000001255,970.876
1970-01-01 00:00:00.000001256,808.616
1970-01-01 00:00:00.000001257,610.244
1970-01-01 00:00:00.000001258,1175.47
1970-01-01 00:00:00.000001259,1577.826
1970-01-01 00:00:00.000001260,875.35
1970-01-01 00:00:00.000001261,831.918
1970-01-01 00:00:00.000001262,817.522
1970-01-01 00:00:00.000001263,603.046
1970-01-01 00:00:00.000001264,803.248
1970-01-01 00:00:00.000001265,728.828
1970-01-01 00:00:00.000001266,666.852
1970-01-01 00:00:00.000001267,1245.01
1970-01-01 00:00:00.000001268,1411.784
1970-01-01 00:00:00.000001269,1013.576
1970-01-01 00:00:00.000001270,851.194
1970-01-01 00:00:00.000001271,1037.854
1970-01-01 00:00:00.000001272,450.912
1970-01-01 00:00:00.000001273,998.082
1970-01-01 00:00:00.000001274,510.57
1970-01-01 00:00:00.000001275,1014.796
1970-01-01 00:00:00.000001276,1349.564
1970-01-01 00:00:00.000001277,1656.394
1970-01-01 00:00:00.000001278,442.006
1970-01-01 00:00:00.000001279,1025.41
1970-01-01 00:00:00.000001280,827.526
1970-01-01 00:00:00.000001281,659.532
1970-01-01 00:00:00.000001282,784.216
1970-01-01 00:00:00.000001283,804.346
1970-01-01 00:00:00.000001284,1013.82
1970-01-01 00:00:00.000001285,1874.652
1970-01-01 00:00:00.000001286,225.212
1970-01-01 00:00:00.000001287,876.204
1970-01-01 00:00:00.000001288,913.17
1970-01-01 00:00:00.000001289,600.118
1970-01-01 00:00:00.000001290,656.116
1970-01-01 00:00:00.000001291,689.178
1970-01-01 00:00:00.000001292,691.374
1970-01-01 00:00:00.000001293,906.46
1970-01-01 00:00:00.000001294,1612.352
1970-01-01 00:00:00.000001295,1064.45
1970-01-01 00:00:00.000001296,882.792
1970-01-01 00:00:00.000001297,845.826
1970-01-01 00:00:00.000001298,778.116
1970-01-01 00:00:00.000001299,252.174
1970-01-01 00:00:00.000001300,680.394
1970-01-01 00:00:00.000001301,837.896
